	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage
4631405J19Rik	-0.52429	 -0.6331	 -0.4453	-0.45115	-0.66679	 0.38445
Gm1587	-0.55459	-0.58082	-0.56974	-0.61705	-0.54046	  0.2914
Olfr111	-0.69468	-0.59811	-0.69499	-0.71042	-0.39599	 0.39067
5730455P16Rik	 -0.2997	-0.36112	-0.76438	-0.51804	-0.93756	 0.16935
Dnah6	-0.62284	-0.42251	 -0.8813	-0.55229	-0.94576	  0.1646
Clpb	-0.59533	-0.41458	-0.60367	-0.28432	-0.89871	 0.20134
Gadl1	-0.68402	-0.32047	-0.76055	 -0.4934	-0.69164	 0.36524
Taldo1	-0.57495	-0.46578	-0.70041	-0.53714	-0.75419	 0.40029
Cebpzos	  -0.2382	 -0.67311	 -0.79883	 -0.58777	 -0.88827	-0.074489
Trmt12	-0.46683	-0.61406	-0.86577	-0.56753	-0.95758	0.016701
Zfp661	-0.24148	 -0.4269	-0.82696	-0.72056	-0.77539	-0.14855
Eya4	  -0.61407	  -0.60275	  -0.63253	  -0.76287	  -0.93651	-0.0084257
Mlh1	 -0.56814	 -0.56534	 -0.55862	 -0.70401	 -0.91864	-0.092884
Gpr98	 -0.6966	  -0.591	-0.68216	-0.76328	-0.81225	0.024859
Prmt3	-0.46152	-0.74381	-0.74134	-0.98849	-0.77665	0.055343
Zmat4	-0.53162	-0.82186	-0.83704	 -0.9288	-0.72104	 -0.1457
5031434O11Rik	-0.37585	-0.18115	-0.95325	-0.51484	 -0.8563	-0.19876
Szt2	-0.46356	-0.12109	-0.91256	-0.43931	-0.70973	-0.21648
Mrpl13	-0.55598	-0.28215	 -1.0308	-0.38152	 -1.0068	-0.15234
Trim29	-0.46118	-0.49261	 -1.1952	-0.48167	-0.97688	-0.30533
Bbs9	  -0.4965	 -0.38833	  -1.0644	 -0.44982	 -0.62127	-0.017711
Tmem18	 -0.44697	 -0.37967	  -1.1558	 -0.29315	 -0.80165	-0.021613
P2rx2	-0.38207	-0.22037	-0.90713	-0.18325	-0.70734	 0.10736
Nup107	-0.26661	-0.49595	 -1.1094	-0.37023	-0.94936	  0.2943
Zfp579	-0.16245	 -0.3721	-0.95962	-0.39196	 -1.0863	  0.1448
Frs3	-0.16474	-0.24906	  -1.274	-0.88445	 -0.7911	 0.13734
Hdac10	-0.37731	-0.36851	-0.95842	-0.88294	 -1.1968	 0.19248
Zfp618	-0.50033	-0.52478	  -1.141	 -0.7551	-0.84521	 0.13481
4930432K21Rik	-0.099858	 -0.97166	 -0.99191	 -0.72573	 -0.77529	   0.3153
Fam72a	-0.065173	  -0.8261	  -1.0476	 -0.52661	  -1.0092	  0.62311
5730408K05Rik	 0.21888	-0.45015	-0.45614	-0.77932	-0.65943	 0.19085
Cdhr3	 0.10092	-0.27418	-0.74537	 -0.8839	-0.72373	 0.41511
Clpp	0.049613	-0.43004	-0.89663	-0.67165	-0.75675	 0.22071
Sptbn4	0.032297	-0.61731	-0.69542	-0.64349	-0.94993	 0.10332
A730085K08Rik	-0.86705	 0.09209	-0.99062	-0.80253	 -1.1064	    0.48
Fam212b	-0.27498	 0.26501	 -1.1013	-0.75332	-0.78663	  0.2567
Zscan2	-0.58995	 0.45586	-0.95355	-0.34285	-0.97251	 0.31893
Frmd4a	-0.09907	 0.24332	-0.92272	-0.52155	 -1.1756	 0.12208
Lrba	 -0.1418	0.012228	-0.75152	-0.53409	-0.99481	-0.02894
Rpap3	-0.24312	 0.19735	-0.51675	-0.72209	 -1.3587	 0.17712
Zfp235	-0.15901	  0.2078	-0.80976	-0.67816	 -1.4679	0.065648
2310034G01Rik	0.040668	 -0.2106	 -0.6669	-0.51528	-0.91646	-0.51998
Pfkm	-0.038718	 -0.24561	 -0.59669	 -0.50567	  -0.9791	 -0.45774
Cbr4	 0.21686	-0.34173	-0.73906	-0.59512	-0.86471	-0.54196
Ccdc90b	0.081872	-0.58274	-0.54711	-0.70993	-0.70947	 -0.6532
Gcm2	 0.23292	-0.67668	 -0.7139	-0.72227	-0.67117	-0.55658
Trim59	 0.15349	-0.52329	 -0.8213	-0.68076	 -0.7837	-0.53977
Uchl3	  0.1424	-0.70194	 -0.6324	-0.48606	-0.75443	-0.45875
Ankrd37	-0.12787	 -0.6054	-0.45283	-0.61386	 -1.2019	-0.54504
Plekhj1	-0.021205	 -0.49593	 -0.38652	 -0.42143	  -1.1471	  -0.5164
Cd3d	-0.046687	 -0.53471	 -0.75115	 -0.46106	  -1.2938	 -0.58793
Rpusd4	0.038695	-0.62574	-0.54643	-0.60459	  -1.395	-0.51268
Gm5464	-0.015912	 -0.72237	 -0.30133	 -0.63274	  -1.2565	  -0.6724
Smim4	0.042666	-0.81071	-0.27747	-0.69499	 -1.0942	 -0.7787
Snord49a	 0.19134	-0.43544	-0.33968	 -0.3916	 -1.3551	-0.41637
Tvp23a	 0.12699	-0.45374	 -0.1438	-0.41097	  -1.449	-0.31496
Chchd6	-0.089406	  -0.3731	 -0.43151	 -0.44163	    -1.36	 -0.86081
Harbi1	-0.16386	-0.45363	-0.51636	-0.24856	 -1.2511	-0.78776
Dxo	0.0017352	 -0.33957	 -0.34534	 -0.15277	  -1.2893	 -0.63899
Mpst	 0.11123	-0.28516	-0.24338	-0.19545	 -1.1751	-0.74387
Dus1l	-0.16856	-0.15038	-0.48565	-0.34138	 -1.0937	-0.62605
Wdr34	-0.0079584	  -0.33841	  -0.75401	  -0.14682	   -1.2419	   -1.0415
4921507P07Rik	 0.50865	-0.49084	 -1.1907	-0.20874	 -1.2069	-0.55889
B3gnt1	 0.18734	-0.43235	 -1.2754	0.068927	 -1.1555	-0.54571
Bicd1	 0.32436	-0.19293	-0.63597	-0.34025	 -1.1926	-0.38005
Phf7	 0.54766	 -0.3905	 -0.7537	-0.12223	 -1.1262	  -0.381
Fam110b	 0.32091	-0.50702	-0.79207	 -0.4687	 -1.2165	-0.25209
Ndufaf6	 0.25165	  -0.741	 -1.0748	-0.38646	 -1.1863	-0.42563
Smim12	  0.75457	-0.047301	 -0.81958	 -0.36244	  -1.2946	 -0.78063
Ddx59	 -0.30929	 -0.25788	-0.034037	 -0.26721	  -1.7747	 -0.61783
Itk	  0.22206	 -0.10307	-0.028601	 -0.29612	  -1.7944	 -0.81771
Gpatch1	-0.048964	 -0.59617	 0.073149	 -0.62116	  -1.5972	 -0.66906
Taco1	-0.015661	 -0.29317	 -0.51042	 -0.69719	  -1.5508	 -0.57371
Zfp961	0.059012	-0.13966	-0.32295	-0.50583	 -1.7321	-0.49907
Ulbp1	 0.26152	-0.27769	-0.29266	-0.79641	 -1.7881	-0.27867
C330006A16Rik	  -0.30174	-0.0040167	  -0.25015	  -0.27882	   -1.2607	  -0.76405
Taz	-0.45474	-0.11353	-0.31335	-0.49141	 -1.1228	-0.78667
Hint2	-0.56511	-0.16478	-0.39168	-0.17159	-0.99424	-0.98779
Snhg8	-0.44747	 -0.2124	-0.30017	-0.23244	 -1.1344	-0.88412
Dffa	-0.57998	0.044202	-0.63806	-0.46968	 -1.0757	-0.66974
Foxd2os	-0.44718	0.060612	-0.72814	-0.39103	 -1.2013	-0.81352
Prdm16	 -0.3783	-0.15952	-0.71369	-0.41302	 -1.3702	-0.90911
Pycard	-0.54119	-0.14188	-0.76983	-0.25303	 -1.1819	-0.98892
Grap	-0.75878	-0.22675	-0.51749	-0.42499	  -1.449	 -1.0515
Ikzf3	-0.46399	-0.55064	-0.47188	 -0.1996	 -1.4298	-0.65049
Trappc6a	-0.63818	-0.39051	-0.53066	-0.29665	 -1.4353	-0.68478
Tmco4	-0.50352	-0.28833	-0.68101	-0.24617	 -1.4474	-0.82111
Tnni3	-0.65581	-0.42953	 -0.6377	-0.13806	 -1.5534	-0.82937
Chad	 -0.38125	 -0.43559	 -0.58219	-0.025489	  -1.1298	 -0.90286
Etfb	 -0.5616	-0.60809	-0.35594	-0.17008	 -1.1532	 -1.0111
Ust	-0.34288	-0.66861	-0.32863	 0.23942	 -1.1837	-0.77808
Mnd1	 -0.60022	 -0.63942	 -0.52361	-0.047965	  -1.2502	 -0.51926
Slc14a1	-0.46009	 -0.8205	-0.57449	-0.19857	 -1.1312	-0.50503
Cyb5d1	-0.21471	-0.30846	-0.36902	 0.13652	 -1.6673	-0.31407
Mir1894	  -0.19279	  -0.26605	  -0.44611	-0.0045662	   -1.7163	  -0.58087
Flywch1	-0.49047	-0.29426	-0.44923	-0.19059	 -1.6948	-0.21541
Mpi	-0.11838	 0.13295	-0.45945	 0.17288	 -1.6138	-0.52872
Gm9776	-0.43693	-0.01959	-0.43653	-0.18827	 -1.4852	-0.59799
Mrpl45	-0.63228	-0.18066	-0.53772	-0.11333	 -1.3439	-0.44527
Hsf5	 -0.62874	-0.062865	 -0.45577	  0.16362	  -1.2542	 -0.27994
Rgs1	-0.38127	-0.15964	-0.43259	0.091742	 -1.2273	-0.51069
2610027K06Rik	 0.19489	-0.56425	 0.18176	  0.8548	-0.96384	-0.09999
Rnf39	-0.024811	 -0.61697	 0.097145	   0.5323	   -1.288	 0.058186
Acbd4	0.064478	 -0.3203	0.031118	 0.65471	  -1.237	-0.59426
Maml2	-0.092292	 -0.20613	 -0.16985	  0.92139	  -1.0024	 -0.43446
4930592I03Rik	 -0.16121	 -0.44048	  -0.4924	  0.44555	  -1.0853	-0.077648
Zfp954	-0.08712	-0.20375	-0.25148	 0.39836	-0.98672	-0.22357
Rhbdd3	 0.12636	-0.42679	-0.45118	  0.2826	 -1.2503	-0.21961
Zap70	 0.17386	-0.40214	-0.29729	 0.29052	 -1.0416	-0.13677
Il2rb	-0.034048	 0.005725	 -0.50871	  0.49995	  -1.2379	  -0.5422
Pyurf	 0.29532	-0.25321	  -0.366	 0.38502	 -1.3734	-0.54035
Immp2l	 0.17884	 -0.1743	-0.67708	  0.2105	-0.95425	-0.50082
Tmem29	 0.34494	-0.17287	-0.64926	 0.40848	 -1.0902	-0.33405
4933421O10Rik	0.076605	-0.81434	-0.25756	  0.1976	 -0.8607	-0.25135
Dock3	   0.13672	  -0.78222	  -0.45773	-0.0033297	   -0.8407	  -0.22447
Nicn1	 0.33847	-0.63879	-0.34726	 0.43364	-0.79609	0.018761
9330151L19Rik	-0.34151	-0.56131	-0.28089	 0.49306	-0.72635	-0.38353
BC037032	-0.35241	-0.76172	-0.27928	 0.41243	-0.79443	-0.54272
Ccdc85c	-0.14116	 -1.0997	-0.47307	 0.28954	 -1.1581	-0.24241
Mir7211	 -0.14874	  -1.0062	 -0.59919	-0.080983	  -1.1169	 -0.47791
Glipr1	 -0.49655	  -1.1174	  -0.2489	-0.021352	  -1.1014	  -0.3137
4930405A21Rik	  -0.7533	 -0.76698	  -0.1909	-0.068782	  -0.7287	 -0.25365
Ppip5k1	-0.79895	-0.61033	-0.15993	-0.13596	-0.81868	-0.31431
A430093F15Rik	 -0.61132	  -0.4557	 -0.21864	 0.071961	 -0.60374	-0.097249
BC049762	 -0.74576	 -0.40159	 -0.31313	-0.021215	 -0.41793	 -0.12136
Fam154b	 -0.74019	 -0.41684	 -0.35968	-0.061868	 -0.63791	-0.078646
Gm11468	 -0.73796	 -0.70246	 -0.59273	  0.10104	 -0.75029	-0.048679
Tmem191c	-0.83896	-0.66941	-0.43971	0.033146	-0.98493	-0.20792
5730435O14Rik	 -0.49632	 -0.78791	 -0.29141	-0.069556	  -1.0963	-0.069775
Hist1h2ae	-0.46765	-0.62181	-0.23734	0.039153	-0.94945	0.051107
AI182371	  -0.3304	 -0.80748	 -0.23437	-0.074672	 -0.79752	 -0.18038
Fbxo48	 -0.40797	 -0.58259	-0.019179	  -0.1753	  -0.7049	 0.096784
Glt8d2	-0.49551	-0.69838	0.039015	  -0.269	 -0.5542	-0.13332
Snhg1	 -0.45219	 -0.73554	  0.13519	-0.038842	 -0.78253	 -0.14817
Lipt1	-0.40929	-0.65719	-0.14774	-0.29851	-0.82368	-0.12121
Slc9a9	-0.38276	-0.54688	-0.24129	-0.30052	-0.76595	-0.10898
Zfp869	-0.40278	-0.63066	-0.19093	-0.48682	-0.75223	0.034169
Gm5086	-0.29138	-0.90385	 0.12376	 0.16942	-0.90157	 0.14441
Fdxacb1	 -1.0977	-0.45968	0.033374	 0.04655	-0.59677	0.093831
Gm4832	 -0.9491	-0.49863	0.094321	 0.07923	 -0.4576	0.018228
Pus1	  -1.0157	 -0.38776	 -0.11041	-0.021828	 -0.46649	 0.051577
Slc3a2	 -0.83293	 -0.35981	-0.012955	  0.18806	  -0.4049	 0.028532
Garnl3	-0.56366	-0.76081	-0.12735	 0.18745	-0.52311	 0.10813
Timm10	-0.72332	-0.43399	-0.17268	 0.14163	-0.59347	 0.19539
Tom1	-0.73877	-0.39453	-0.13408	 0.42654	-0.36225	 0.13713
Ptprh	-0.79722	-0.82387	 0.35399	 0.20467	-0.51096	0.090607
Tspan33	  -1.0639	 -0.84172	   0.1803	  0.15606	 -0.50611	-0.093928
4933433G15Rik	 -0.76037	 -0.36507	 -0.24089	  0.66348	  -1.2113	-0.023876
Scarna6	-0.64705	-0.26645	-0.23537	 0.37729	 -1.4138	-0.27095
9330020H09Rik	-0.32133	-0.38657	 0.17088	 0.35914	-0.95849	-0.16826
Amt	-0.63447	-0.50243	0.010184	 0.28845	  -1.084	-0.29995
Ccdc78	 -0.61154	 -0.36972	-0.061522	   0.1721	  -1.1044	 -0.37716
Ccdc122	-0.63165	-0.38575	  0.2402	 0.12776	 -1.0841	-0.06614
Rnf150	-0.60922	-0.25456	 0.11002	 0.13523	 -1.0016	-0.21478
Adck3	 -0.63563	 -0.18019	  0.12353	-0.018165	  -1.3561	  0.13388
Cuedc2	 -0.88181	-0.011645	-0.046144	 0.016933	  -1.1968	-0.069247
Hps1	-0.84134	-0.15505	0.037445	 0.20736	 -1.1146	-0.31616
Ccdc142	 -0.2111	-0.13076	0.098991	 0.46416	 -1.6987	-0.21101
Chrne	-0.26818	-0.34874	 0.18891	-0.02542	 -1.6534	-0.12335
Slc39a11	-0.32755	-0.19963	 0.30595	-0.14964	 -1.6014	-0.30502
Shisa7	 -0.19722	 -0.25999	-0.029826	 -0.04753	  -1.3262	 -0.27789
Intu	-0.067954	 -0.19116	  0.28599	 -0.24586	  -1.6025	  0.13296
AA388235	-0.84149	 -0.9858	 0.16122	0.005996	 -1.5414	-0.18289
Nhlrc1	  -0.76778	  -0.68643	-0.0086647	  -0.41907	   -1.4224	  -0.13551
Prss12	 -0.57947	  -0.5618	 0.037967	 -0.43418	  -1.7037	-0.041496
Snord22	  -0.6293	  -0.7916	-0.093724	 -0.31262	  -1.1831	  0.10955
Tmc3	-0.78207	-0.71441	0.067405	-0.16967	  -1.139	 -0.2271
Aqp3	  -0.43419	  -0.88942	   0.21106	   -0.1924	   -1.2406	-0.0077315
Ghdc	 -0.4866	-0.77642	 0.35179	-0.20961	-0.98355	 0.10845
Lgi4	 -0.5211	-0.53877	 0.51882	-0.38224	 -1.2157	0.055494
Cox7a1	 -0.3935	 -0.3096	 0.49799	-0.17902	-0.99856	-0.14302
Ttll9	     -0.29	   -0.1535	   0.46684	   -0.1839	    -1.018	-0.0011769
Smarcb1	-0.53613	-0.32985	 0.35972	-0.21787	-0.81575	 0.01825
Bach2	-0.47926	 0.32023	0.015758	-0.22493	 -1.1974	-0.18346
Eps8l1	 -0.55802	  0.21724	 0.062688	-0.064104	  -0.9502	 0.019633
Pigr	-0.67446	0.073321	 0.12147	-0.03668	-0.91652	0.053762
Lrrc4	 -0.61606	  0.24357	  0.10942	-0.086763	 -0.97928	 -0.24069
Extl1	-0.73487	 0.37161	-0.12883	 0.15395	-0.80665	0.034794
Mmp23	  -0.8194	  0.43055	  0.03684	  0.14963	  -1.0022	-0.070239
Fam69b	  -1.0147	  0.32905	-0.054384	-0.038164	 -0.86982	 -0.20166
Gstt3	  -1.2725	  0.26974	-0.010782	 -0.02084	 -0.84062	 -0.33022
Ptchd1	-0.63294	 0.61527	-0.12898	-0.12894	 -1.4056	-0.42822
Dhps	-0.23011	-0.51186	-0.45337	 0.45109	 -1.4268	 0.40731
Rpusd2	0.061632	-0.31801	-0.56008	 0.34778	 -1.4644	 0.21337
Fhad1	-0.38234	-0.32831	-0.29307	 0.26481	  -1.194	 0.24623
Pla2g6	-0.57349	-0.19801	-0.72859	 0.24087	 -1.2763	 0.20871
Henmt1	-0.86487	0.092818	-0.75526	 0.61025	 -1.2458	 0.33081
Large	-0.79752	 0.43775	 0.26998	 0.35849	 -1.5586	  0.3798
Prdm11	-0.63026	 0.16179	 -0.2755	 0.20097	 -1.1509	 0.24913
Siglech	 -0.81455	-0.030284	 -0.13346	  0.45122	  -1.4967	  0.28525
Rmi2	-0.42743	 -0.1608	 0.12471	 0.58758	 -1.2991	 0.28525
Msto1	  -0.13812	  -0.29756	   -1.1344	0.00077975	   -1.8485	 -0.076375
Slc52a2	 -0.84589	 -0.32636	 -0.76744	   0.2322	  -1.8006	-0.031093
4930503L19Rik	  0.45216	  0.42069	 0.048123	   -0.784	   0.5156	-0.083653
Cd164	 0.57732	 0.43354	0.027327	-0.85913	 0.37947	 -0.1477
Dclre1b	   0.55836	   0.48708	  -0.30424	   -1.0177	   0.40284	-0.0041513
Asb7	  0.50852	   1.0086	 0.098859	 -0.44611	   0.6953	-0.046602
Hgf	 0.74279	 0.82145	0.064603	-0.63571	 0.33223	-0.13768
Sec24d	  0.50301	  0.45674	-0.090172	  -1.2555	  0.68779	  0.65331
Dnah8	  0.0694	 0.73015	-0.49401	-0.81246	0.096091	 0.24905
Fam213b	  0.31098	  0.51373	 -0.51797	 -0.85978	-0.033306	  0.41884
Slfn3	-0.018998	  0.67008	 -0.56999	  -1.0424	 -0.40129	  0.36035
Ccne1	 0.49848	0.064591	-0.51819	 -1.2711	 0.75307	-0.55312
Runx1	 0.13813	 0.22099	 -0.6927	 -1.6247	 0.28875	-0.29085
Csgalnact2	   0.31077	-0.0084249	  -0.54795	   -1.2405	   0.22196	   0.15554
Sgol1	 0.65367	-0.32201	-0.68992	  -1.211	 0.62555	 0.12189
Mmp8	 0.71705	 0.21739	-0.78881	 -1.0614	 0.55328	 0.40486
4930547E14Rik	 0.49245	 0.24682	-0.24689	-0.74647	-0.49942	 -0.4669
Cir1	 0.19806	 0.16306	 -0.1956	-0.83149	-0.48613	 -0.4612
Pagr1a	 0.23712	 0.41277	-0.25118	-0.90346	-0.46266	 -0.4497
Mettl21a	 0.36355	0.099321	-0.15224	 -1.1278	-0.39503	-0.50685
Igflr1	 0.29672	 0.68929	-0.31199	 -1.0041	-0.31158	-0.17287
Fance	 0.29172	-0.16736	-0.41884	 -1.4579	-0.40862	-0.30939
St3gal5	 0.48709	-0.19347	-0.38848	 -1.0631	-0.46739	-0.38895
Abcb10	  0.3108	0.074037	-0.19855	 -1.0918	 0.14753	-0.44735
Zfp637	   0.42028	   0.17805	-0.0036905	   -1.3512	   0.14783	  -0.31769
Trim47	 0.53191	0.037063	-0.14052	 -1.4733	-0.12236	-0.70104
Abtb1	-0.15836	 0.54836	-0.42561	 -1.2676	-0.49102	-0.26267
Peli2	 -0.53233	  0.66704	 -0.23074	  -1.4265	 -0.58931	-0.042092
St3gal4	-0.043512	  0.59656	 -0.23338	  -1.3069	-0.038426	 -0.55327
Jpx	 0.60434	-0.86533	-0.38177	 -1.4566	-0.59002	-0.27814
Ropn1l	 0.63173	-0.11359	  0.1358	 -1.5634	-0.36521	-0.12933
Senp8	 0.77752	-0.23802	 -0.4037	 -1.7542	-0.65943	0.083381
3110082I17Rik	-0.20541	 0.83804	 0.55796	-0.63361	-0.53915	-0.49576
Pirb	-0.25675	 0.72386	 0.22802	-0.57931	-0.34449	-0.44164
Adamtsl4	 -0.2892	  1.0305	 0.48268	0.093958	-0.42183	-0.57326
Svil	 -0.23505	   1.2576	   0.6165	-0.063861	 -0.35662	 -0.19699
Tyrobp	 -0.1558	   1.123	 0.42827	-0.18811	-0.24325	 -0.4265
Hcst	-0.48007	  1.1981	0.088894	-0.26938	-0.31326	-0.37234
Vopp1	 -0.22431	   1.2363	-0.090513	 0.084022	 -0.41132	 -0.38226
Add3	 -0.2947	 0.69376	 0.63063	-0.50957	-0.34334	 0.24084
Ppm1e	-0.49486	 0.58945	 0.66505	 -0.4196	-0.36398	0.093797
Ncf2	  -0.69077	   0.70386	   0.39173	  -0.79839	 -0.034197	-0.0020316
D630041G03Rik	-0.64601	 0.46961	 0.27554	-0.26245	-0.42347	 0.34056
Klra17	 -0.74782	  0.71856	  0.33292	-0.035481	 -0.51875	 0.026936
Maml3	-0.58933	 0.68153	 0.22265	-0.21787	 -0.5691	-0.03168
Nes	 -0.68476	  0.50197	  0.61887	-0.039557	 -0.62966	 -0.26324
Ikbke	-0.52916	  1.4218	 0.69917	 -0.3267	-0.17725	 0.31336
Arid5b	0.022897	  1.3872	 0.17126	 0.31218	0.036716	-0.27305
Clec7a	 -0.2657	  1.3806	 0.31725	 0.57752	0.063182	-0.39321
Peg13	-0.080457	   1.4768	  0.27652	  0.48528	  0.25399	 0.092856
Atrnl1	-0.36576	  1.2765	 0.33006	0.087442	0.031061	0.060928
Tcn2	-0.12021	  1.3976	0.056642	0.018275	 0.29748	    0.32
Dnajb5	 -0.26247	  0.64038	-0.039231	  0.42503	-0.005197	 -0.10537
Tmbim4	 -0.16998	  0.73746	 0.021811	  0.44539	-0.069612	 -0.15555
Rps6ka5	 -0.55444	  0.60687	 0.069708	  0.25242	  0.11804	-0.046491
Vps37b	 -0.65557	  0.91287	-0.051032	  0.29043	 0.070871	 -0.10085
Lzts2	 -0.52194	  0.95748	-0.055581	  0.19901	  0.02704	  0.33373
Trp53i11	 -0.55337	   1.0669	 0.030608	  0.33601	0.0028629	  0.29908
Mst1r	-0.57209	 0.96434	-0.13205	 0.34203	0.030341	 0.20553
Plxnb3	 -0.68047	   1.0979	 -0.12451	0.0018091	-0.078343	  0.18596
Pcdhgb4	-0.31202	 0.95709	-0.41484	 0.59956	-0.25694	-0.04396
Tmem200b	-0.60475	 0.63976	-0.28209	 0.45941	-0.44416	0.049692
Gpx4	-0.27564	  0.8108	 0.15588	 0.83159	-0.16443	0.071913
Tpra1	 -0.27104	  0.69308	  0.38621	  0.83961	-0.021279	  0.13041
Orm2	-0.31818	 0.99461	 0.25488	  0.9752	 -0.3377	 0.35865
Fgr	-0.91735	  1.4084	  0.3589	 0.31512	0.090733	-0.21098
Plcl1	 -1.1327	 0.79785	 0.44589	 0.24951	-0.32362	 -0.2722
E230008N13Rik	-0.53812	  1.0187	-0.56546	 0.37564	 -1.0381	 0.33002
Stab1	-0.68538	  1.1413	-0.69821	 -0.2011	-0.49152	 0.28053
Msantd1	-0.29201	  1.0274	0.087631	 0.32141	-0.63028	   0.645
Rapsn	-0.25742	  1.1182	 0.21896	0.011516	 -0.6163	 0.49979
Olfr920	-0.47728	 0.85459	-0.40565	 0.23393	-0.56322	 0.77881
Atp2a1	0.014813	  1.0536	  1.1072	 0.74319	-0.83025	  0.2311
Htr2a	0.055717	 0.85258	 0.56843	 0.83687	-0.94293	 0.26325
Klhl21	-0.04647	 0.59016	 0.74961	  0.5121	-0.76113	 0.30448
Heatr9	 0.30286	  1.4093	 0.61512	 0.43531	-0.79452	 0.73578
Ccr1l1	-0.22844	  0.9446	 0.37787	 0.44103	-0.72883	-0.42086
Plaur	 -0.24313	   1.2087	-0.034754	  0.77593	  -0.5582	 -0.28893
Chst10	-0.065327	   1.1256	  0.75952	  0.21232	 -0.63583	 0.095221
Hk2	0.054971	  1.1718	 0.56007	 0.48227	-0.26809	-0.22538
Kcnh4	-0.59872	  1.3153	-0.72502	-0.10987	 0.29854	-0.22893
Lrrn3	-0.15111	 0.90734	 -1.0442	 0.38278	-0.17805	 0.29391
St14	-0.094255	   1.1066	 -0.91012	  0.33044	 -0.26599	  -0.2452
Syngr3	-0.82119	  1.1242	-0.90627	 0.63613	-0.53261	  -0.417
4930562C15Rik	-0.59767	 0.37146	 0.13098	 0.38756	-0.10122	 0.87679
Dkk4	 -0.69907	  0.18104	  0.34772	  0.48412	-0.095545	  0.99345
B3galt5	-0.8631	0.65513	0.36286	0.39267	 0.2478	0.70088
Mir3066	 -0.79497	  0.57161	-0.028997	 0.080444	  0.11333	  0.30582
Zkscan5	-0.81788	 0.62587	0.093162	  0.0735	 0.21503	 0.44024
Ptrh1	 -0.81664	  0.49282	  0.18641	  0.17547	-0.053085	  0.21538
4931440P22Rik	-0.65175	 0.31358	 0.30371	  0.1387	 0.25573	-0.30085
Pou2af1	-0.66869	 0.23099	 0.44105	 0.29582	 0.55418	-0.23321
Setd4	 -0.78849	  0.19619	 0.017558	  0.24352	  0.36603	-0.041891
Tnfaip2	-0.92783	  0.1777	 0.44337	 0.03662	 0.44931	 0.13293
Smpdl3b	-0.87576	  0.4885	 0.48329	0.025058	0.089311	-0.18969
Rin1	  -1.5136	 0.097129	  0.23101	  0.17054	  0.41038	0.0035621
Batf2	 -1.2905	  0.4036	 0.84367	 0.21787	 0.18156	-0.48539
Arl5c	-1.2353	   1.12	0.52694	0.58434	0.30372	0.29179
Cacnb1	-0.94776	 0.59588	 0.86268	 0.62303	 0.34629	0.018123
Hook2	-0.64591	 0.60161	 0.20723	 0.98212	 0.27676	 0.23024
Stap2	-0.90465	 0.57697	 0.36688	 0.87791	 0.61204	 0.40232
Klri2	-1.0027	0.42721	0.45324	 1.3491	0.10312	0.18449
Calr4	 -0.41624	-0.016561	  0.77826	  0.58565	  0.38233	  0.50895
Fcgr1	-0.43707	 0.18711	 0.86693	 0.47038	 0.18047	 0.35031
Rbpjl	-0.74033	-0.24471	 0.66655	 0.80534	 0.20871	 0.53201
Wsb2	-0.59156	 0.30363	 0.92055	 0.74542	 0.80539	 0.62012
Gm15663	 -0.95242	-0.069839	  0.54963	   1.0057	  0.55445	  0.95966
Ccin	-0.56258	-0.20658	  0.3571	 0.88853	 0.25062	 0.14061
Snord53	 -0.7169	-0.13933	 0.69608	  1.0102	 0.22125	0.038534
Frem3	  -0.73609	0.00041877	   0.45776	   0.86616	  -0.14335	  0.067781
Otulin	 -0.46972	0.0020379	  0.53428	  0.78251	-0.039779	-0.042821
Slc9a3r1	-0.45881	 -0.1364	 0.66672	 0.79821	0.067005	 0.16937
Stat6	  -0.1805	-0.021486	  0.61053	  0.95614	-0.071984	 0.063118
Med20	 -0.23767	  0.24528	  0.74666	   0.6518	  0.10192	-0.045475
Tob2	-0.25677	0.078519	  0.6651	 0.88211	 0.22776	-0.08091
Nr4a3	  -0.40326	   0.41009	   0.72811	   0.99977	-0.0056989	  -0.18165
Tbc1d17	-0.35445	 0.18274	 0.62862	  1.0979	0.068858	-0.13361
Nacc2	-0.32456	 0.27278	 0.40883	  1.3074	 0.34073	 0.17326
Pik3r1	 -0.40495	  0.35455	  0.29717	   1.3907	-0.014843	 0.041773
Bcl2l2	-1.2445	0.17604	 1.1831	0.24777	0.10759	0.43011
Dirc2	 -1.4171	 0.20333	 0.84322	 0.68681	-0.30412	 0.44236
Fam49a	  -1.253	 0.10679	 0.69026	 0.97757	-0.22023	 0.19429
Apobec1	 -1.1895	 0.97139	0.051541	  1.0292	-0.64777	-0.45403
Eno3	 -0.9235	   0.972	 0.21713	 0.60309	-0.87329	 -0.2474
St8sia6	 -1.2872	 0.55199	 0.12672	  1.2851	-0.31524	-0.32174
Serpinb1b	-0.99765	 0.78182	-0.62501	  1.3548	 -0.4846	 0.29854
0610009L18Rik	0.28943	0.15699	0.27233	0.34358	0.80615	0.33485
Clic6	0.25854	0.25644	0.39015	0.34652	0.83374	0.37502
