	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage	LI_v_SI_SPF_CCR6-ILC3	LI_v_SI_SPF_CCR6+ILC3	LI_v_SI_SPF_ILC2
Smad2	 0.34667	 0.18816	 0.47533	 0.30217	 0.46875	 0.37647	0.028576	0.061272	 0.14492
Kif2a	 0.59145	 0.33362	 0.50662	 0.36585	 0.43964	 0.41048	-0.12543	-0.06519	0.040922
Zc3h7a	 0.62078	  0.2526	  0.5243	 0.43704	 0.48164	  0.2905	-0.15622	0.066856	 0.16797
Aggf1	 0.26673	 0.21888	 0.77514	 0.59955	 0.44533	 0.53784	 0.14809	-0.06894	-0.17207
Ccdc79	  0.33741	  0.39912	  0.80836	   0.3443	  0.33672	  0.42785	 0.012811	-0.036793	 -0.20776
Qtrt1	  0.2923	 0.34041	  0.6952	 0.48447	 0.38347	 0.52783	0.064038	 0.16558	-0.16487
Clpx	  0.64629	  0.52444	   0.5552	  0.53534	  0.55566	   0.5949	-0.092173	 -0.17106	  0.12021
Grb14	  0.52165	  0.59558	  0.41082	  0.60858	  0.64689	  0.65107	 -0.10487	  -0.1361	-0.054136
Gabrb2	  0.38509	  0.53361	  0.65229	   0.4957	  0.45486	  0.62189	-0.056604	 -0.19507	 0.086085
Fam162b	0.37187	0.37645	0.50017	0.38245	0.69978	0.72926	      0	      0	      0
Scg3	0.39485	0.65579	  0.457	0.36482	0.51944	0.75952	      0	      0	      0
Mir687	  0.62425	  0.47349	  0.52815	  0.31777	  0.42648	  0.75257	-0.085083	-0.019707	  0.11671
Eny2	0.58852	 0.3619	 0.8138	0.47051	0.60705	0.45847	      0	      0	      0
Rab2a	  0.52436	  0.47963	  0.79138	  0.42243	  0.64674	  0.54415	 -0.17091	 0.074289	0.0049401
Rdh1	0.56804	0.44613	0.72776	0.40678	0.84049	0.54042	      0	      0	      0
Rsbn1	0.52231	0.33133	0.53071	0.54416	0.79776	0.57988	      0	      0	      0
Nras	  0.5652	 0.47937	 0.54812	 0.64768	 0.73489	 0.51053	 0.22824	  0.1735	0.013229
Mark3	 0.52527	 0.42593	 0.46308	   0.667	 0.35836	 0.77844	 0.10181	  0.1547	0.054547
Noc3l	 0.5371	0.21097	0.37357	0.69263	0.46896	0.76598	      0	      0	      0
Mir34a	    0.32073	    0.32278	    0.43932	    0.57692	    0.41414	    0.58394	  -0.023014	   0.033242	-0.00094203
Tnpo3	0.37637	 0.3874	0.46663	0.78741	 0.3301	0.57646	      0	      0	      0
Sema6c	0.72025	0.41157	0.26534	0.85785	0.41822	 0.8909	      0	      0	      0
Atp9b	 0.40208	 0.46359	 0.84975	 0.58122	 0.44175	 0.32799	-0.23919	-0.26116	-0.16916
Ppm1a	 0.51734	 0.34854	 0.75271	 0.44314	 0.50104	 0.32194	 -0.3053	-0.27693	-0.24107
Nupl1	   0.5447	  0.16796	  0.88384	  0.69385	  0.41732	  0.30631	 -0.19508	 -0.16297	-0.066896
Zc3h11a	 0.61991	  0.2212	 0.67553	 0.65271	 0.49073	  0.3695	 -0.2303	-0.29338	0.044453
Zbed6	 0.40825	 0.24871	 0.89501	 0.67122	 0.53678	 0.35023	-0.18482	-0.20011	 0.19645
Sept2	 0.52353	 0.38771	 0.73172	 0.63235	 0.53282	 0.33518	 -0.4906	-0.10213	 0.12011
Tmem243	 0.67894	 0.30216	 0.81884	 0.61637	 0.54231	 0.21784	-0.66741	-0.33132	0.072771
Wbp4	 0.54196	 0.13288	  0.7218	 0.71645	 0.64262	 0.35099	 -0.5601	-0.26283	 0.11317
Ccnt2	 0.49865	 0.11477	 0.62925	 0.65592	 0.52562	 0.54445	-0.24182	0.061252	   0.224
Metap2	 0.41733	0.050161	 0.76289	 0.46623	 0.61745	 0.44733	-0.27927	0.012644	 0.15499
Txnl1	 0.39555	0.024268	 0.80689	 0.58177	  0.5243	 0.53101	-0.10938	 0.10328	 0.06407
Dusp11	 0.32088	 0.12748	 0.52378	 0.60193	  0.4525	 0.47819	-0.16703	-0.10467	 0.12711
Fam204a	 0.29237	0.076717	 0.57295	 0.68413	 0.39316	 0.52225	-0.26618	-0.13967	 0.27158
Cggbp1	 0.76353	 0.33205	 0.63854	 0.58882	 0.58131	  0.5097	-0.32213	0.018576	 0.10346
Elf2	 0.54748	 0.35917	 0.69016	  0.7025	 0.61791	 0.61218	-0.19344	0.010965	 0.14562
Ywhaz	 0.55954	 0.34692	 0.78081	 0.58896	 0.58453	 0.56119	-0.26737	 0.04762	 0.15094
Pigm	 0.44322	 0.27622	 0.64929	 0.66225	 0.69194	 0.59488	-0.32438	 0.18482	 0.36965
Abhd13	 0.95181	 0.25952	 0.72751	 0.73176	 0.82507	 0.47776	 -0.2883	 0.33395	0.051907
Dctn4	  0.7023	 0.40246	 0.67452	 0.98142	 0.68505	 0.77002	-0.08254	 0.19834	0.022809
Ube2g1	 0.83507	 0.42539	 0.65971	 0.85835	 0.72576	 0.68016	-0.26076	 0.15436	0.039477
Ythdf2	   0.63409	   0.25389	   0.74233	   0.75908	   0.56345	   0.74463	  -0.29502	   0.24712	-0.0066509
Golga7	 0.93885	 0.52918	 0.55071	 0.79611	 0.74813	 0.42262	 -0.1337	0.051442	0.032471
Rai2	0.78669	0.21787	0.56707	0.91293	0.59766	0.27374	      0	      0	      0
Abhd2	   0.53492	    0.6201	   0.59947	   0.80254	   0.51729	   0.20363	-0.0050061	   0.37834	   0.20988
Dync1li2	  0.58384	  0.55467	  0.64655	  0.50281	  0.40978	  0.50198	-0.093841	  0.32311	  0.28015
Mfn1	 0.61692	 0.74485	 0.71056	 0.60496	 0.40662	 0.53414	-0.21601	 0.38965	 0.20219
Wdr26	   0.6423	  0.71795	  0.75435	  0.87569	  0.48663	  0.52427	-0.066848	  0.28422	  0.30146
Crkl	  0.66156	  0.39903	  0.84263	  0.75722	  0.61433	  0.42024	-0.075354	  0.26671	 0.044123
Gna13	 0.59381	 0.48969	  1.0428	 0.67443	 0.61022	 0.51085	-0.13183	  0.2642	 0.32717
Dnajc10	 0.62996	 0.43118	 0.77032	 0.79948	 0.58754	 0.21184	-0.41825	 0.14836	 0.26046
Rab14	  0.8038	 0.37366	  0.7917	 0.73955	 0.59088	  0.2694	-0.33195	 0.32223	 0.23902
Mir703	 0.52866	 0.62998	 0.62525	 0.88507	 0.28398	0.023496	-0.35542	 0.39513	 0.10059
Prkar1a	 0.47512	 0.64033	 0.61098	  0.6501	 0.44877	 0.41231	-0.46551	 0.12883	0.045791
Arhgap12	  0.62556	  0.58357	  0.69958	  0.56126	-0.053727	  0.24248	 -0.24527	 -0.27812	  0.23911
Tpt1	 0.38605	 0.48613	 0.52237	 0.46277	0.048693	0.051787	-0.11335	-0.16224	 0.28275
Chrng	  0.51124	  0.10458	  0.69298	  0.44675	 -0.04247	-0.052828	 -0.12479	 -0.21336	  0.19749
Fem1c	  0.43159	  0.34446	  0.68649	  0.47309	  0.19902	  0.51293	-0.013939	 -0.62326	  0.19486
Slc25a46	 0.52811	 0.35588	 0.55335	 0.62804	 0.16956	 0.60883	-0.13569	 -0.1826	 0.09902
Snora3	  0.53251	  0.55639	  0.71784	  0.49471	   0.2514	  0.40947	-0.096878	 -0.26937	  0.21158
Sec24b	  0.49466	  0.13119	  0.61742	  0.44705	   0.2623	  0.20413	-0.013111	 -0.41821	-0.087861
Zfp318	 0.57439	 0.34781	 0.66657	 0.64045	 0.23899	 0.24353	 0.23436	-0.49447	0.088705
Fam104a	0.71584	0.59152	0.85556	0.56265	0.43213	0.64362	0.31177	0.17045	0.49691
Ripk1	    0.68384	    0.68636	    0.76043	    0.56896	    0.27293	    0.20625	    0.27525	-0.00018466	    0.32032
Pak1ip1	   0.48276	   0.42021	   0.92219	   0.34979	   0.21974	   0.34662	  0.065812	-0.0077708	   0.30689
Socs5	 0.37455	 0.54791	 0.85004	 0.45675	 0.42415	  0.3115	 0.11159	-0.14774	  0.4008
Ybx3	  0.38108	  0.37652	  0.85503	  0.64259	  0.51993	  0.44387	 -0.12795	-0.028065	  0.51447
Adam17	0.040057	 0.11924	 0.50358	 0.43152	 0.38178	 0.44468	   0.101	 0.16967	0.017681
Isg20l2	 0.19175	0.088609	 0.44929	 0.52128	 0.24837	 0.35735	 0.17697	 0.18741	-0.12941
Arhgef16	0.36802	0.22569	0.22563	0.54008	0.27293	 0.4734	      0	      0	      0
Gmeb2	  0.33385	  0.14229	  0.26922	  0.52628	  0.27579	  0.26497	-0.046017	  0.14275	-0.028984
Sec23b	0.31731	0.11269	0.33584	0.67936	 0.4483	0.41745	      0	      0	      0
Dlk2	   0.47454	   0.31677	   0.22065	   0.50459	   0.24458	   0.46413	-0.0025368	   0.25591	  -0.05886
Atp6ap2	  0.22109	  0.23518	   0.2699	  0.50403	  0.46778	  0.50921	 0.010633	  0.13465	-0.093172
Pmpca	  0.19708	  0.18455	  0.32488	  0.61991	  0.42075	  0.58248	-0.033887	  0.38359	 -0.14446
Gcgr	 0.22273	 0.28454	 0.22402	 0.23358	 0.31944	 0.45731	 0.12007	0.061131	 -0.0575
Slc17a5	  0.29903	  0.38213	  0.24786	  0.28122	  0.29204	  0.50558	 -0.11011	-0.036252	 -0.10442
Osbp	 0.17834	 0.43258	 0.36435	 0.38248	 0.51862	 0.37615	0.085563	 0.10242	0.058751
Reg3b	0.23375	0.54349	0.22245	0.21854	0.43745	0.36717	      0	      0	      0
Asphd1	  0.24171	 0.041751	 0.053439	   0.6714	  0.26071	  0.52033	  0.12944	 -0.35822	-0.050122
Nkpd1	 0.22048	 0.25057	 0.16877	 0.46138	 0.24642	 0.63493	 0.15119	-0.33402	 0.15067
Dnaic2	  0.28946	  0.28578	   0.2884	   0.5893	  0.32601	  0.74535	-0.036271	 -0.18105	-0.091142
Npas4	  0.39501	  0.28793	  0.23079	   0.3879	  0.23208	  0.60641	 -0.11252	 -0.34021	-0.051553
Pip5kl1	  0.19108	  0.21379	  0.45652	  0.53857	  0.21376	  0.66042	  0.14283	 -0.06781	-0.050915
Srp54b	0.14443	0.23236	0.22659	0.55919	0.12799	0.55029	      0	      0	      0
Gtf2h1	  0.39783	 0.011421	 0.096118	  0.58477	  0.21896	  0.52733	 -0.19054	-0.063147	   0.1005
Mir574	  0.17555	0.0026676	-0.050434	  0.65812	  0.38329	  0.46296	-0.023622	 0.021601	 0.010082
Ccdc59	   0.28771	-0.0035859	   0.17439	    0.7567	   0.67152	   0.29035	  0.031145	   0.22056	 0.0036724
Tmem87a	 0.19983	0.082704	 0.28241	 0.58378	 0.52893	0.023675	0.085148	 0.22531	  0.1218
Clp1	 0.016946	  0.36393	-0.084266	  0.60018	  0.45183	  0.39566	-0.082406	  0.19282	-0.099851
Mrps7	   0.0545	   0.2237	 0.067695	  0.70436	  0.31985	  0.36819	-0.020053	  0.27675	 0.020729
Trim27	0.14626	0.39334	0.12568	0.73343	0.43431	0.35762	0.28986	0.23187	0.12847
Gpr132	 0.18863	 0.44239	 0.49183	 0.73244	 0.56939	 0.13399	-0.11106	0.059059	-0.44473
Plrg1	 0.25485	 0.40738	 0.35811	 0.75623	 0.63714	 0.30123	0.063457	 0.13521	-0.21901
Tbc1d20	  0.17753	  0.29915	  0.32607	  0.74817	   0.4878	  0.31817	-0.089618	  0.17011	 -0.07739
Bud31	 0.024801	  0.10673	  0.46369	  0.53794	  0.34358	 0.040488	-0.013929	 -0.13922	  0.20335
Zdhhc5	 0.098155	  0.13322	  0.35343	  0.60459	   0.2767	-0.016947	 -0.16337	-0.071052	  0.10511
Smad4	6.3869e-05	   0.36832	   0.43524	   0.50029	   0.32832	   0.19831	  -0.16387	 -0.059053	    0.2014
Ube2k	 0.053192	 0.095007	  0.29135	  0.62513	  0.42631	  0.31867	-0.093664	 -0.13074	  0.24059
Eif1ad	-0.17667	 0.13845	 0.48573	 0.49215	 0.39911	 0.19267	       0	       0	       0
Ewsr1	 -0.043071	  0.072889	   0.26134	   0.56741	   0.35955	   0.13943	    0.1593	  -0.16467	-0.0013219
Retn	-0.070449	 0.024935	  0.23499	  0.67149	  0.57591	  0.21675	        0	        0	        0
Ccnl2	    0.0938	   0.31286	   0.60233	   0.64928	   0.21872	 0.0070317	 0.0075094	  0.039538	-0.0094775
Ttc1	 0.072574	   0.3967	  0.76581	  0.75893	  0.38919	 0.084126	  -0.1198	-0.086326	 -0.06127
Nxf1	  0.046466	   0.33816	   0.48674	   0.55919	   0.33242	-0.0087981	  0.062932	  -0.11264	  -0.29758
Elmod3	  0.16973	 0.015522	  0.39555	  0.79333	  0.23382	  0.42217	-0.033987	 0.074922	  0.06851
Smcr8	 -0.11697	 0.028794	  0.36812	  0.75628	  0.19155	  0.38606	 -0.12682	 -0.14146	-0.074447
Fus	-0.16162	0.071759	 0.31129	 0.69415	  0.3222	 0.45523	  0.1647	0.062862	-0.30119
Bmper	0.37722	 0.3663	0.24736	0.61851	 1.0597	0.23294	      0	      0	      0
Mir221	  0.36774	  0.30666	  0.26024	  0.49776	  0.86286	  0.19903	-0.038749	 -0.15627	 -0.17079
Sult4a1	  0.39482	  0.28971	  0.32566	  0.52526	   1.0229	 -0.02269	  0.19501	-0.071537	 0.068302
Cetn3	  0.24767	 0.089309	  0.28747	  0.32244	  0.62439	  0.16314	-0.030516	 -0.22182	  0.22198
Ddx42	 0.14612	 0.31673	 0.37802	 0.31463	  0.5429	 0.18902	0.082024	-0.10193	0.070859
Pdxdc1	 0.41728	 0.35674	 0.39171	  0.2666	 0.57566	 0.11662	0.071199	-0.12182	 0.20919
Med1	  0.20755	   0.2105	  0.17318	  0.49479	  0.78071	  0.34654	 0.095707	-0.075598	  0.13632
Wdr82	  0.27712	  0.22472	  0.39696	  0.50274	  0.74707	  0.29462	-0.054302	 0.072007	 0.050675
Zbtb2	  0.31226	  0.22286	  0.21993	  0.30714	  0.93228	  0.23761	 -0.19237	0.0094372	  0.17913
Cdc42	 0.36677	  0.1375	 0.59626	 0.32124	 0.31671	 0.13771	-0.24867	 0.02001	 0.12906
Prrc1	  0.30884	 0.064947	  0.52733	  0.43151	   0.4924	 0.033098	 -0.11949	-0.082235	  0.14059
Mgat2	   0.49172	 -0.069889	   0.38824	   0.56366	    0.1831	   0.11524	  -0.12284	-0.0031231	  0.033696
Rab2b	  0.3936	-0.11346	 0.46346	 0.46185	 0.24287	-0.11929	-0.13591	  0.1621	0.053479
Gpkow	  0.26307	 0.083957	  0.41499	  0.42708	  0.74379	-0.017827	-0.012982	 -0.05429	-0.049127
Magoh	  0.53789	  0.17897	  0.44934	  0.48099	  0.51818	  0.16363	 -0.32927	-0.021226	-0.030119
Secisbp2l	  0.43632	     0.11	  0.41445	  0.46143	  0.58186	  0.19028	 -0.15027	-0.081595	 -0.16723
Skp1a	  0.50001	  0.09591	  0.43451	  0.43403	  0.52799	  0.04791	-0.088668	-0.087892	  -0.2502
Pdcl	 0.37487	-0.25027	 0.44796	 0.64748	 0.67539	 0.18043	0.048346	  0.0205	0.068155
Phax	  0.48666	-0.094327	  0.55777	  0.53054	  0.43404	  0.31283	  -0.1306	 0.038802	 0.012879
Polr3a	  0.54768	  0.11085	  0.43585	  0.40306	   0.5264	  0.40585	  0.10445	 -0.24009	-0.053366
Tbce	 0.42006	-0.05335	 0.19909	 0.51295	 0.43089	 0.27656	 0.11774	-0.22441	0.028746
Trak2	 0.66421	 0.29521	 0.28862	 0.70395	 0.63192	 0.48909	0.058576	-0.26493	0.036854
Appbp2	  0.28496	 0.089233	   0.6524	  0.75962	   0.4341	  0.75416	  -0.1051	-0.014173	  -0.2109
Atp6v1a	 0.072097	  0.10705	  0.71858	  0.65702	  0.65403	    0.722	-0.048731	 0.021598	  -0.1594
Ergic1	  0.14451	 0.084423	  0.53831	  0.50554	  0.67312	  0.76778	-0.066172	 0.061816	 -0.16201
Psmd1	  0.21468	0.0078311	  0.59899	  0.69577	  0.37983	  0.68268	 -0.01268	  -0.2891	 -0.01413
Atf1	 0.33434	 0.04254	  0.4158	 0.43243	 0.50817	 0.44336	-0.16972	0.082862	-0.19865
Lsm12	 0.32223	 0.10478	 0.42396	  0.4544	 0.64735	 0.48099	-0.19866	 0.15267	-0.24517
Fbxw2	 0.47785	0.052145	 0.50985	 0.48451	 0.52765	 0.44155	-0.25163	-0.00599	 -0.2645
Plaa	  0.29386	-0.038889	  0.42445	  0.48117	  0.54824	  0.50061	  -0.1247	 -0.15296	  -0.2928
Tcerg1	  0.24064	-0.017193	  0.36917	  0.57548	  0.73173	  0.38941	 -0.25228	 -0.19633	  -0.2157
Brox	  0.33237	  0.28772	  0.44741	  0.62693	  0.66658	  0.52957	 0.092271	 0.081843	-0.060622
Ccm2	  0.43236	  0.28615	   0.5389	  0.51637	  0.54286	  0.51548	 0.025229	-0.099955	 -0.24509
Npepps	 0.34522	 0.18292	 0.42885	 0.59161	 0.65156	 0.31151	 0.02511	-0.13885	-0.25356
Cstf2t	 0.28469	 0.15281	 0.69697	 0.71927	 0.71387	 0.38935	0.044653	0.078759	-0.29474
Mapk1ip1l	  0.18311	-0.076268	    0.517	  0.73327	  0.53038	  0.37261	 -0.38435	  0.04367	 -0.59782
Ppm1d	   0.1498	-0.015457	  0.56368	  0.93302	  0.47597	  0.13548	 -0.22156	 0.090778	 -0.57288
Poldip3	 0.16009	 0.16055	 0.29791	 0.81656	 0.31032	 0.41809	-0.24891	 0.02291	-0.29711
Sfpq	 0.17463	0.025583	 0.46558	 0.58231	 0.28903	 0.34182	-0.35297	0.029012	 -0.3734
Ube2j1	 0.05936	0.075108	 0.64255	  0.7027	 0.65695	 0.41062	-0.28723	0.072813	  -0.258
Zkscan17	 0.082469	-0.037139	  0.42786	  0.69755	  0.72892	  0.16124	 -0.15454	  0.04312	 -0.20844
Erp44	 0.57287	-0.04326	 0.51731	 0.43436	 0.54754	 0.25396	0.060159	 0.48157	0.045499
Fam45a	  0.5137	 0.10463	 0.84289	 0.43052	 0.41855	 0.36353	-0.43189	  0.2222	0.066406
Prkrip1	0.37276	 0.1677	0.59056	0.41702	0.41282	 0.2125	-0.2728	0.41041	0.10922
Rnf139	  0.52946	  0.19982	  0.66127	  0.34518	  0.53197	  0.24389	 -0.15038	  0.27956	-0.028442
Rrn3	   0.43721	     0.163	   0.66779	    0.4698	   0.71448	    0.4255	-0.0022581	   0.47609	  -0.32993
Spcs3	 0.43691	0.045318	 0.57797	 0.13051	 0.62477	 0.20143	-0.16434	 0.42318	-0.33365
Fabp3	 0.61062	-0.10445	  0.6175	 0.55251	 0.54297	 0.23139	-0.31974	 0.10489	-0.41396
Yipf5	  0.41164	-0.091697	  0.45241	  0.78817	  0.58234	   0.2938	 -0.35078	-0.097044	 -0.31707
Mrpl50	 0.46682	-0.17377	 0.53537	 0.31768	  0.6995	 0.27114	-0.26082	 0.21139	-0.24169
Otud6b	 0.44307	-0.23972	 0.27149	  0.4022	 0.73158	 0.14374	-0.16612	  0.1442	-0.27052
Larp4	  0.46871	-0.097457	  0.49536	  0.32976	  0.71112	  0.52657	 -0.46191	 0.087292	 -0.14868
Tm9sf3	  0.53548	-0.082833	  0.47505	  0.41631	  0.57483	  0.60687	 -0.28248	 0.083735	-0.019259
Vapa	 0.70575	-0.10181	 0.70223	 0.40233	  0.7043	 0.51557	-0.37901	 0.14998	-0.12844
Rab1	  0.41542	  0.15505	  0.61248	  0.51198	  0.62375	  0.54478	 -0.40312	  0.19549	-0.059805
Adnp	 0.28729	0.023208	 0.18049	 0.52107	 0.28082	  0.3544	 -0.2247	-0.43588	-0.26977
Gab2	 0.31533	0.025176	 0.18046	 0.53638	 0.36116	  0.2461	-0.28768	-0.56835	-0.34521
Huwe1	0.025417	 0.24863	 0.36971	 0.59091	 0.28065	 0.48344	 -0.2977	-0.49748	-0.35752
Pcdhga5	 0.18749	 0.29183	 0.31105	  0.6068	  0.6215	 0.43503	-0.13734	-0.46737	-0.27761
Cdk13	 0.43419	 0.30781	 0.31237	 0.52542	 0.32274	 0.40383	-0.29347	-0.36471	-0.24356
Map3k7	  0.38752	  0.13154	  0.27342	  0.58659	  0.34789	  0.43266	 -0.44458	 -0.26695	-0.037384
Fam192a	 0.30838	 0.25777	0.064949	  0.5862	 0.59721	 0.42337	-0.15063	-0.32023	-0.03022
Gtf2a1	  0.39538	  0.26236	0.0061203	  0.52585	  0.30329	  0.42255	 -0.14058	 -0.23141	-0.050341
Lrch3	 0.34352	 0.21712	 0.17674	 0.57532	 0.33834	 0.38415	-0.25285	-0.51949	 0.09679
Crnkl1	 0.22372	0.042216	  0.4158	 0.39518	  0.4247	 0.29424	-0.21121	-0.18553	-0.13897
Seh1l	  0.25458	  0.14699	  0.36488	  0.27317	  0.39638	    0.396	 -0.29614	 -0.28791	-0.023962
Mir7026	  0.19483	  0.23962	  0.35427	  0.30463	  0.29827	  0.27091	 -0.08042	 -0.39819	-0.080546
Slu7	 0.24686	0.077167	 0.49417	 0.44496	 0.38073	 0.20721	  -0.197	-0.47914	 -0.1411
Foxj3	 0.20691	  0.1065	 0.43639	 0.55112	 0.42953	 0.24669	-0.24502	-0.24784	0.087991
Pafah1b1	 0.25574	 0.14247	 0.45925	 0.48964	 0.39341	 0.30137	-0.51904	-0.34645	0.044392
Pnisr	0.075371	 0.27108	 0.30763	 0.28328	 0.36224	 0.21707	-0.27803	-0.72273	-0.22537
Ppp2r1b	 0.25567	 0.26895	 0.20711	 0.33365	 0.46074	 0.25114	-0.22861	-0.60936	-0.11556
Sik2	  0.36827	  0.41503	  0.11685	  0.29144	  0.60495	  0.32193	 -0.16201	 -0.53128	-0.044532
Bag4	 0.29337	 0.44409	 0.43886	 0.22862	 0.49102	 0.29226	-0.29701	-0.16698	-0.14659
Sos1	 0.39222	 0.49113	  0.5469	  0.2756	 0.47891	  0.3173	-0.26012	-0.26214	-0.28675
Fam13b	  0.25352	  0.55555	  0.45665	  0.27347	  0.33176	  0.47713	  -0.1076	 -0.41153	-0.013908
Ttc17	  0.2789	 0.59447	 0.69161	 0.48554	 0.44782	 0.30288	-0.19717	-0.35142	0.031985
Ercc4	  0.43164	    0.562	  0.25811	  0.51543	  0.49164	  0.36183	-0.014115	 -0.29393	-0.038165
Kif3a	  0.42173	  0.44075	  0.28465	  0.48377	  0.52908	  0.21744	-0.062721	 -0.36112	 -0.22551
Nop14	 0.45303	 0.37015	 0.27386	 0.65179	 0.45211	 0.34656	-0.22365	-0.17447	-0.15895
Patl1	  0.56093	  0.45788	  0.37173	   0.7025	  0.58248	  0.32775	 -0.20901	 -0.16248	-0.072477
Ss18	  0.54762	  0.46355	  0.19238	  0.38885	  0.41297	  0.17788	 -0.31707	 -0.24221	0.0044618
Tnrc6a	 0.71013	 0.53971	 0.16248	 0.35617	 0.54665	 0.38015	-0.33708	-0.35015	-0.19571
Asb11	 0.29092	 0.29204	 0.35386	   0.292	 0.37386	 0.63991	-0.23511	 0.06436	-0.37195
Cul4a	  0.10334	  0.31594	  0.38235	  0.51705	  0.53442	   0.5409	 -0.13203	-0.098108	  -0.4414
Ppil4	 0.05895	  0.1837	 0.30594	 0.41703	  0.4485	 0.56163	-0.40834	-0.18453	-0.20637
Gapvd1	   0.3785	  0.22829	  0.46134	  0.49522	  0.27364	  0.25889	 -0.27671	-0.059786	 -0.15646
Sec22b	  0.22361	  0.23405	  0.40707	  0.47227	  0.18474	  0.12167	  -0.4004	 -0.11092	-0.049256
Usp54	 0.26543	 0.32137	 0.53198	 0.40262	 0.12911	 0.45616	-0.23659	-0.14166	-0.12846
Klk14	  0.27065	  0.26841	  0.28947	  0.41126	  0.31111	  0.40193	 -0.29305	 0.062407	-0.058351
Mtpap	 0.32788	0.058401	 0.18316	 0.36632	  0.2952	 0.38044	-0.31614	-0.07739	-0.16632
Tex43	  0.28344	  0.17568	    0.396	  0.38443	  0.14616	  0.44348	  -0.5461	-0.065856	 -0.16869
Nsfl1c	 0.023527	  0.35102	   0.4196	  0.60408	  0.11298	  0.39293	 -0.42283	 0.033901	0.0026691
Sbds	 -0.10494	    0.243	  0.41134	  0.44231	  0.20593	  0.34191	 -0.41533	 -0.19541	-0.060864
Cdip1	 0.54822	 0.68742	0.044377	  0.2761	 0.26126	 0.62795	 -0.5412	-0.17393	0.018509
Fam19a5	  0.38727	  0.39544	  0.19825	  0.27066	  0.19823	  0.47053	 -0.51884	 -0.15906	-0.049853
Zranb1	   0.205	 0.35472	 0.26923	     0.4	 0.29005	 0.45633	 -0.4649	-0.20374	0.081245
Lpo	  0.36342	  0.48227	  0.11472	   0.3818	 0.071294	  0.60055	 -0.44674	-0.096622	  0.09671
Cox20	 0.48273	 0.27728	0.073005	 0.40737	 0.19924	 0.37573	-0.35079	-0.24696	-0.32267
Rnf168	   0.54732	   0.31074	  0.090257	   0.37877	   0.23516	   0.49739	  -0.50711	-0.0060083	  -0.25624
Mon2	   0.465	 0.20248	 0.26877	 0.24921	 0.20205	 0.37296	-0.48863	 -0.3507	-0.26446
Scaf8	 0.47432	 0.18837	  0.2467	 0.27661	 0.23933	 0.64679	-0.50182	-0.44729	 -0.3021
Cwc22	  0.18026	  0.12263	  0.46891	  0.53992	  0.22348	  0.67854	 -0.34529	 -0.57606	-0.041757
Fmr1	  0.28402	  0.36602	  0.46647	  0.34387	  0.37623	  0.64342	 -0.42015	 -0.57488	-0.056599
Hecw1	  0.4228	  0.3005	 0.41363	 0.26237	 0.34597	  1.0225	-0.48457	-0.53362	-0.15407
Mir3470a	  0.41446	  0.41386	  0.34791	  0.29038	  0.35447	  0.86411	 -0.28223	 -0.24055	-0.054801
Nup50	 0.30835	 0.40164	 0.10495	 0.76841	 0.38813	 0.61834	-0.34405	-0.51925	-0.21437
Pdzd7	  0.29886	  0.56681	  0.20149	  0.72788	  0.23019	  0.93991	 -0.30381	 -0.56541	-0.092088
Phrf1	 0.22367	 0.29886	 0.23827	 0.86097	  0.1522	 0.46811	-0.13974	-0.27052	-0.33317
Pipox	   0.18684	   0.18311	   0.35615	   0.95886	    0.1887	   0.69268	-0.0068722	  -0.30014	 -0.039222
Aff4	 0.21438	 0.45504	 0.52277	 0.48753	 0.44699	 0.58452	-0.55709	-0.35659	-0.30936
Pspc1	 0.35931	 0.49578	 0.42109	 0.70647	 0.35317	 0.55512	-0.55164	-0.36648	 -0.1666
Sbno1	 0.15256	  0.3976	 0.65304	 0.82057	 0.21169	 0.55599	-0.39046	-0.31366	 -0.3148
Wdr33	 0.17687	 0.36771	 0.58178	 0.77619	 0.31377	 0.42533	-0.54913	 -0.5367	-0.27377
Ddx3x	 0.46427	 0.50433	 0.75205	 0.64884	 0.44869	 0.49868	-0.69657	-0.37317	-0.18824
Ino80d	  0.42988	  0.46763	  0.66833	  0.60687	  0.33641	  0.54178	 -0.54871	 -0.29303	-0.050388
Ggnbp2	 0.45466	 0.49941	 0.84727	 0.76802	 0.21464	 0.59097	-0.48548	-0.40079	-0.25509
Hnrnph2	 0.46232	 0.40191	 0.65283	 0.91092	 0.40112	  0.4154	-0.63442	-0.14356	-0.25633
Nup98	 0.20784	 0.60722	 0.69049	 0.93596	 0.57008	 0.61914	-0.63802	-0.16156	-0.21189
Tgoln1	 0.24817	 0.40085	 0.76489	 0.84311	 0.41316	 0.52895	-0.94978	-0.30839	-0.13418
Snord118	0.080476	 0.44609	 0.21299	 0.68875	  0.5025	 0.24335	-0.68432	-0.28432	-0.34103
Tbc1d15	 0.24962	 0.48776	 0.29229	 0.56439	 0.29998	 0.29032	-0.68728	-0.18854	-0.25121
Alg11	   0.25279	   0.20994	   0.77146	   0.68964	   0.48343	    0.4424	  -0.50065	 -0.089422	-0.0058511
