	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage	LI_v_SI_SPF_CCR6-ILC3	LI_v_SI_SPF_CCR6+ILC3	LI_v_SI_SPF_ILC2
Pianp	-0.80352	-0.79091	 -1.4087	 -1.5019	 -1.3414	-0.90876	  2.7299	  1.5484	  1.1521
Espl1	 -1.2379	 -1.4211	 -1.0971	 -1.9547	 0.20922	 0.33349	 0.98449	  1.8859	-0.51498
Fgf11	  -1.9057	 -0.88684	 -0.75156	  -0.9637	-0.055107	   -1.338	   1.7575	   2.0104	    0.512
Impa2	-0.51285	 -1.0804	-0.78726	 -1.8221	-0.31136	-0.97166	  1.9337	  3.0074	 0.93801
Gm3336	-0.43989	-0.50344	-0.80759	-0.47231	 -0.9152	-0.32088	  0.4227	  2.9399	 0.90183
Hdgfrp3	-0.16374	 0.10776	  -1.061	 -1.2515	-0.45993	-0.17608	 0.64979	  2.5766	 0.39544
Pald1	 -0.88064	  0.45848	  -1.4835	  -1.1129	-0.048462	 -0.55758	   1.3163	   2.0509	   1.1813
Anpep	-0.61398	-0.89074	 -1.4284	 -1.3011	-0.42084	-0.52126	  4.7043	  1.7357	 -1.5768
Ms4a4b	-0.22612	-0.90991	 -1.3884	-0.90713	-0.95992	 -1.2687	  2.9477	  1.7966	 -1.5056
Treml4	-1.0851	 -1.195	-2.4451	 -1.406	-0.5404	-2.4064	  2.532	 1.8168	-1.3176
Itgae	-0.78962	-0.40937	 -2.3273	-0.80549	 -3.0167	 -1.9004	   3.772	 0.47784	-0.13649
Mycl	 -1.4499	 -1.7576	 -1.3457	-0.58767	 -2.1365	-0.94106	  5.1634	  1.9921	-0.20495
Amz1	 -0.3158	 0.02426	 -1.3846	 -1.2894	-0.73067	-0.47726	  4.0423	 -1.5236	-0.64039
Hck	-0.45156	-0.89443	  -1.013	 -1.0369	-0.38576	-0.69455	  3.8201	 -1.6895	 -1.2711
Wdfy4	-0.43545	-0.51124	 -1.4504	-0.57985	-0.77589	-0.75869	  5.0893	 -1.1741	 -1.3024
Clec9a	-0.32873	-0.59428	 -1.3031	-0.78768	-0.85895	 -1.7489	  5.1828	 -1.1163	 0.27073
Fgd2	 -0.7831	-0.90954	 -1.3427	  -1.703	 -1.7729	 -1.6534	  4.3626	 -1.8626	 -2.1539
Btk	-0.27463	-0.65695	-0.68643	-0.42641	-0.32363	-0.14288	   3.431	 -1.5427	 -2.3472
Itgax	 -0.79245	 -0.15269	 -0.56377	 -0.45914	 -0.96136	-0.081873	   4.0895	  -2.0465	  -1.9969
Flt3	-0.47787	0.012393	-0.68906	 0.09076	-0.62774	-0.60256	  3.4364	-0.49089	 -1.5096
Mir5107	-0.62448	-0.39987	 -0.8376	-0.29955	-0.53663	-0.37135	   2.773	-0.69948	  -1.744
Samd3	 -0.35915	 -0.15595	  0.57755	 -0.46084	  0.21053	-0.055151	   4.1494	  -1.2056	  -2.3407
Mpeg1	 0.54452	-0.29451	 0.79649	 0.24556	-0.28443	-0.18451	  2.7042	-0.87672	 -1.6243
Mx1	-0.44773	 -0.3772	 0.18586	-0.10044	-0.97782	 -1.3342	  2.3744	 -1.3586	 -0.5589
Cbfa2t3	-0.12223	 0.48399	-0.61727	-0.38603	 -1.2177	-0.81343	  3.5638	-0.44251	-0.85678
Scimp	-0.55432	 0.56006	-0.95885	-0.61077	 -1.5055	  -1.035	  3.4776	 0.29474	-0.35843
Kifc3	  -0.5604	  0.70566	-0.069238	  -1.2808	 -0.91348	 -0.91024	   2.8491	-0.030551	 -0.71032
Gatm	 0.64941	-0.43625	-0.60854	-0.93339	 -1.7539	-0.99709	  3.0029	 0.24076	 -1.4936
Hepacam2	 0.55257	 0.15139	 0.23958	  -1.134	 -1.0052	 0.41272	  3.7028	  1.0056	-0.25868
St3gal5	 0.48709	-0.19347	-0.38848	 -1.0631	-0.46739	-0.38895	  3.5438	 0.33551	-0.61758
Naaa	 0.12591	 -1.1621	  0.6396	 -1.2808	-0.40344	-0.27915	  3.5208	 0.46548	 0.43441
Cd180	 -0.79588	  -1.6252	  0.23667	  0.57003	 -0.54007	-0.010371	    3.557	 -0.64567	 -0.68413
Fndc7	 -1.1087	 -1.6759	 0.25838	-0.11522	-0.67134	-0.63899	  3.5196	 0.37513	-0.17515
E2f2	 0.28316	 0.22474	-0.13491	-0.52768	-0.14075	-0.30038	   3.838	-0.42118	 0.22203
Mcpt1	 0.10017	 0.11954	 0.10026	 0.10025	 0.10034	 0.16297	  4.3172	  0.3481	-0.16387
Tbc1d9	     -0.42	  -0.80933	  -0.58916	  -0.44969	   0.38044	-0.0073619	    3.7571	   -0.5887	   0.10764
Rasgrf1	  0.1373	-0.54208	 0.92177	-0.29009	 0.12844	-0.66025	  4.0441	-0.43677	-0.75785
Eomes	 0.15919	 -0.2602	-0.24384	-0.28329	-0.27839	 0.20828	  5.5096	-0.82128	-0.44623
Mcpt8	-0.12574	-0.12567	-0.12558	-0.12585	-0.12576	-0.12571	  5.3916	 0.21733	-0.15548
Gm7854	    0.617	  0.39459	-0.059477	  0.70086	 -0.17948	  0.11992	   3.7669	  -1.1993	  0.53549
Map3k9	 0.023054	  0.81705	 -0.47804	-0.028343	  -0.6669	 -0.63069	   4.5629	  -1.7375	  0.51213
Plbd1	-0.028052	 -0.41564	-0.076886	-0.023666	 -0.15532	 -0.65685	   4.2127	  -1.5677	 -0.27479
Cd27	  0.77816	  0.05144	 -0.84728	  0.17348	  0.83424	  0.54861	   3.3151	   1.1456	0.0095021
Cd4	  -0.9545	  -0.4435	  -0.4024	-0.036717	 -0.25979	  0.46542	   2.8468	   1.5521	 -0.77932
Celsr2	-0.49028	0.095774	-0.60388	0.021622	-0.30494	  0.9201	  2.5089	  1.4763	-0.12897
Rapgefl1	   0.437	 0.13829	-0.13168	-0.27357	-0.32707	 0.15677	   2.933	  1.8894	-0.95637
Cyp11a1	0.12141	 0.1215	0.13527	0.12156	0.18767	0.13121	 3.5762	0.29371	-1.2882
Mcpt2	0.081506	0.081534	 0.08578	0.081574	 0.11513	 0.08153	    4.26	-0.20518	 -1.8276
Rassf4	-0.27224	 0.24084	 0.53126	 0.75984	-0.35024	-0.40295	  3.4448	  1.0267	 -1.6268
Klhl10	 -0.53902	 -0.51746	0.0098562	 0.047137	-0.093788	  0.20773	   2.5967	  0.36303	   -1.341
Tspan33	  -1.0639	 -0.84172	   0.1803	  0.15606	 -0.50611	-0.093928	   3.0304	  0.55391	 -0.80296
Mical3	-0.69957	 0.44197	-0.31177	0.090689	 0.74508	 0.31316	  2.7857	  0.4427	-0.51172
Ubash3a	-0.3869	0.31498	0.44996	0.74633	0.22106	0.31967	 3.3287	0.30688	-0.8425
Dhrs9	  1.3512	-0.20444	 0.23831	 0.19989	 0.24033	  1.1806	  3.6483	 0.36376	 -1.7159
Gpr33	0.005156	-0.36347	-0.35524	 0.76778	 -1.3584	 -1.5269	  5.6523	-0.15594	 -1.1416
Pkib	 0.56086	 0.73797	 0.89115	  1.4547	 0.33451	-0.15575	  3.7896	 -1.2459	 -2.3581
Ptpro	 0.64001	  1.5777	 0.20297	 -0.4924	-0.48382	-0.68875	  3.0054	 -1.0407	 -3.0652
A3galt2	 0.99638	 0.91358	   1.225	   0.701	 0.69511	  1.0044	 0.66059	-0.65933	 0.95524
Cdh19	 0.82594	 0.70572	  1.2206	  0.8356	  0.7192	 0.95212	 0.78082	-0.69113	  1.0623
Acvr1c	 0.91465	  1.1747	 0.84341	  1.0372	 0.79252	  1.0873	  1.0957	-0.57846	 0.74212
Csf1	  1.1526	  1.3131	  1.2082	 0.69263	 0.81676	 0.49852	 0.89369	-0.50698	  1.4832
Tmem44	  1.1533	 0.62547	  1.0206	  1.2441	 0.21348	  1.0249	  1.0555	-0.96415	  1.3463
Alox12	 0.84776	 0.79661	 0.38964	 0.65544	 0.43123	 0.89571	  1.1883	-0.29834	  1.1053
Hoxa9	 0.91122	 0.50116	 0.42752	 0.47993	 0.60242	  1.0287	  1.2113	-0.34079	 0.80448
Zglp1	  1.1153	 0.91262	 0.48226	 0.74638	 0.77775	  1.2407	  1.0901	-0.38339	  1.1475
Zfp449	 0.77005	 0.21829	 0.12367	  0.5532	 0.41691	  1.5143	 0.82922	-0.38469	  1.3351
Myom1	 0.90016	 0.79708	 0.52058	 0.38946	 0.39393	 0.76746	 0.64667	-0.22144	  1.4868
Olfr172	 0.91253	 0.57351	 0.71585	 0.62476	 0.65961	 0.82221	 0.59938	-0.37361	   2.021
Prr33	  1.2498	 0.51793	 0.67545	  0.3897	 0.83465	 0.48506	 0.88947	-0.47326	 0.97545
Rgs17	  1.4561	 0.30016	 0.76656	 0.32797	  0.9388	 0.66379	    1.29	-0.65228	  1.3437
Cecr2	   1.1908	  0.74327	-0.075976	  0.90726	  0.59039	   1.6841	   0.6473	-0.037021	   1.3642
Cntn1	    1.2592	   0.75112	-0.0075075	   0.88185	   0.71203	    1.2143	   0.40079	   0.30888	    1.7764
Trip10	 0.52293	  0.5305	0.017931	 0.84129	 0.76324	  1.0332	 0.75815	 0.31691	  1.7877
Clrn3	0.50456	0.35111	0.24355	0.93302	 1.1473	0.64931	0.50219	0.10157	 1.4182
Fhdc1	 0.85384	 0.58063	 0.37695	 0.76068	  1.0831	 0.62757	 0.63278	-0.26927	  1.1617
Gm14322	 0.78106	 0.24889	 0.18876	 0.97861	  1.2528	 0.71621	 0.10161	-0.50657	  1.1152
Cpeb3	 1.2714	0.35987	0.55376	 0.8804	 1.0417	 1.0283	0.36278	0.01916	 1.0762
Wfikkn2	   1.1325	  0.57304	  0.87909	  0.84288	   1.2677	   1.0477	  0.36073	-0.044299	   1.0139
Prr5l	 0.67826	 0.87471	 0.92492	 0.98125	 0.45081	  1.3445	 0.68608	-0.73579	  1.9288
Slc35e4	 0.54998	 0.81403	  1.0821	  1.6174	 0.61795	  1.1779	 0.71262	-0.16067	  2.0134
Sardh	0.26452	0.92307	 1.1084	 1.4771	 1.0843	 1.1596	  1.159	 -1.076	 1.6085
Adcy2	  1.2228	  1.6572	 0.77232	 0.81898	  1.5839	  1.4915	  1.1854	-0.75483	  1.2561
Pdgfd	   1.431	  1.4591	 0.58831	   1.003	  1.7061	   1.213	  1.2631	-0.64407	  1.9023
Bmp3	  1.2062	 0.93794	 0.49976	  1.0254	  1.3404	  1.1124	  1.8865	-0.70916	  1.5445
Igdcc4	0.74624	  2.166	0.69193	 1.2663	  1.924	 1.5772	 1.6635	-0.3402	 1.3935
Cdhr1	 0.61989	 0.93762	 0.53827	   1.399	  0.7389	   1.736	  1.7873	-0.49506	  0.7643
Gga2	 0.94072	  1.7852	 0.42166	 0.91019	 0.86506	  1.1759	  1.5323	-0.70467	  1.0216
Tead3	 0.70118	  1.4364	 0.50061	 0.85867	  0.8563	 0.83685	  1.6308	-0.75314	 0.85475
Hoxa10	  0.97634	   1.4929	   0.9302	    1.071	  0.82977	   1.1864	   2.2777	-0.091644	   1.2138
Rhov	  1.1011	 0.87635	 0.91098	  0.5336	 0.48237	  0.9392	  2.2437	-0.79546	  1.0257
Met	  1.2638	 0.10122	 0.49708	  1.2612	  1.3944	 0.43369	  2.1466	-0.77793	   2.111
Tub	 0.68423	 0.55837	 0.56628	 0.95955	  1.0867	 0.74739	  1.8842	-0.54619	  2.8051
Tmprss2	   1.2178	   1.1426	-0.068275	   1.0907	  0.27739	  0.85825	   2.0151	 -0.46134	   2.2668
Adam1a	0.82218	0.31966	 1.2887	0.47704	0.64782	0.74663	 1.1564	 1.3651	 2.3001
Cd36	 0.45327	0.079976	  1.4915	 0.44225	 0.64175	 0.92689	  1.0309	 0.77171	  2.2544
Cmklr1	0.72105	0.70683	 1.8022	 0.9675	0.69612	0.62264	 0.8367	0.80855	 1.8708
Speg	 1.0581	0.89193	 1.3702	 1.3412	 1.0818	0.97009	 1.3445	0.76392	 1.9565
Fut7	0.19561	 0.2866	 1.2327	0.10898	0.83267	 0.8178	 1.5451	0.16346	 2.6147
Fam171a1	   1.0595	-0.063691	  0.75937	  0.65384	  0.78143	  0.58824	   1.9297	   1.2043	   2.0373
Pdgfb	   1.55	0.95989	0.62258	 1.0445	0.72824	0.11715	 1.9243	0.75984	 2.2647
Ocln	 1.2365	0.87198	0.66519	0.31187	0.49342	0.73506	   1.68	0.37756	 1.6988
Zfp28	 1.5195	0.76243	0.57456	0.63272	0.70013	0.58196	  1.224	0.71625	 1.3027
Plp2	 1.1889	0.51389	0.82907	0.43434	0.24815	0.92334	 1.1149	0.94796	 1.6826
Wasf3	  1.766	 0.5538	0.34397	0.30807	0.46631	 1.1983	 1.5131	0.51787	 1.2753
App	0.49364	 1.0687	 1.1439	0.22776	0.26623	0.34987	 1.0835	0.36132	 1.1549
Fam220a	 0.88453	  1.0048	  1.0188	 0.16714	  0.5817	-0.10413	   1.001	 0.79154	 0.90673
Fxyd5	  0.33597	   0.8498	   1.1632	  0.63081	  0.39531	-0.074305	  0.64112	   1.1656	   1.1108
Ralgds	0.16063	 1.2219	 1.3169	0.50815	0.68893	0.69066	0.70356	0.82541	  1.222
Cd44	0.96674	0.65597	 1.0801	0.69232	0.15878	0.26909	0.41917	0.24377	 1.5717
Rap2a	 0.46407	 0.66395	 0.89824	 0.93253	-0.11666	0.044663	 0.49912	 0.38115	  1.8728
Trpv2	    1.1	 1.1667	0.80974	 1.0885	0.53177	0.36021	0.47051	0.76835	 1.5744
Arl4c	0.22145	 1.7476	 0.7274	0.92896	0.54941	0.42049	0.83806	0.46915	 1.2218
Ccdc136	0.85075	  1.382	0.60512	0.78678	0.56959	 1.1653	 1.4724	0.35961	 1.7897
Smim3	0.40559	 1.1304	0.67701	  1.146	0.71872	 0.6873	 1.5749	0.63854	 1.5774
Rassf2	  0.43049	  0.83168	  0.81975	  0.93238	  0.62446	  0.44812	   1.2903	-0.069216	   1.4483
S100a11	0.75492	 1.2887	0.85778	0.75472	 1.0305	0.49635	 1.1318	0.30423	 1.4245
Col18a1	 0.76114	  1.4823	0.095608	  1.1811	  1.0456	 0.59778	 0.65648	-0.36235	  1.8022
Gdf15	0.88059	  1.238	0.21952	 0.8567	 1.1754	0.78313	0.82627	0.76564	 1.0707
Map2	  1.015	 1.5004	 0.3689	0.73647	 1.5148	0.60248	0.34728	 0.3086	  1.401
Caskin1	 0.81144	 0.58896	  0.9361	  1.0357	  1.0879	  1.1114	-0.41209	  1.0294	  1.9825
Kcnc3	0.73464	 0.6046	 1.2712	0.50164	 0.9878	0.87948	 0.3325	0.76839	 1.6399
Rab15	   0.8029	  0.58309	   1.1291	  0.68294	  0.36574	  0.94005	-0.044939	  0.96584	   2.0432
Cdhr5	0.70697	0.79589	0.59136	 1.3909	 1.0795	0.63577	0.62886	 1.0465	 2.0299
Lrrc19	0.91511	0.87152	 0.2868	 1.0569	 1.2737	0.70867	0.57415	 1.3585	 1.8138
Maob	0.77445	0.77777	0.44213	 1.6237	 1.6357	0.53956	0.40609	  1.315	 2.3005
Gpc4	0.87757	0.71457	0.35154	0.90639	 1.2795	0.44858	 0.6372	0.56595	 1.9327
Map6	 0.29364	 0.79045	 0.55422	  1.0995	  1.2498	 0.49654	0.063118	 0.83166	    2.29
Mmp17	0.69068	0.83117	0.87571	 1.0669	0.62053	0.25218	0.55463	0.87198	 2.5329
Tanc1	  0.6895	 0.16645	  0.7132	  1.0756	 0.85001	-0.61619	 0.36813	 0.92576	  1.8372
C5ar1	 0.30663	 0.74777	  1.6894	  1.4956	  1.0565	 0.97263	-0.17401	 0.99126	  1.1281
St6galnac6	0.40115	 1.0325	 1.3843	 1.0534	0.93523	0.65772	0.11223	0.96868	 1.2503
Epn2	 0.55224	  1.0796	  1.0524	  1.5161	 0.86959	 0.57072	-0.34956	 0.69099	  1.5592
Cd59a	 0.29073	  1.0055	  1.0092	  1.3597	  0.7842	 0.67399	-0.26499	  1.5394	  1.4634
Evc	 0.38122	  0.6737	  1.0507	   1.352	 0.66803	 0.85781	-0.35503	  1.4663	 0.80849
Pard6b	  0.63764	    0.909	   1.5814	   1.5549	  0.28288	   1.2357	-0.063361	  0.82005	  0.98573
Spsb1	 0.73899	 0.95923	  1.5284	  1.3572	 0.54735	  1.4744	-0.26141	  1.2905	  1.0186
Phlda2	  1.0704	   1.572	  1.6111	  1.8695	 0.76166	  0.9601	-0.11517	  1.4785	  1.1002
Sgce	 0.60065	  1.5814	  1.2906	  1.1596	  1.6649	 0.90304	-0.58402	  1.2655	  1.3113
Ctdspl	0.54966	0.81707	 1.1424	 1.7012	0.98907	0.56601	0.94176	  0.755	 1.0716
Hspb1	0.75356	0.35183	 1.0483	 1.5479	 1.4305	0.60111	0.42129	0.95545	 1.4909
Gstt1	0.12951	0.48278	 1.0245	 1.4233	 1.1483	0.44513	0.33524	 1.2282	 1.0225
Slc15a1	0.54433	0.32403	0.98248	 1.3383	 1.4902	0.67591	0.59502	 1.3299	0.52042
Hspa2	 0.16844	-0.12823	  0.9356	  1.4454	  0.8172	 0.42934	 0.88039	 0.79276	 0.95043
Mfge8	 0.44934	 0.36173	  1.0742	  1.3827	 0.91556	-0.02448	 0.60814	  0.5761	 0.91531
Tnfaip8l1	-0.074684	   1.1724	  0.96553	   1.8329	   1.2056	  0.31997	  0.51298	   1.4575	   1.2305
Bcdin3d	  0.5554	  1.0112	 0.84386	  0.3899	  1.7379	 0.82679	-0.12522	 0.56342	  1.1856
Rab23	0.76749	0.84661	 1.1924	0.35692	 1.7111	0.92213	0.49178	0.80543	0.83918
Tshb	 0.89564	  0.9688	   1.513	-0.26642	  2.0929	 0.35128	-0.61116	   0.365	  1.3032
Adamts8	 1.6649	 1.1123	0.81059	 1.5496	 1.8366	 1.2173	 1.8974	0.73736	 1.0333
Pdcd1	 1.4162	 1.4618	0.72498	 1.2066	 1.9529	 1.0848	 1.9461	0.29462	 1.4979
Emp2	 2.1489	 1.5849	0.68257	 1.6861	 1.6271	 1.7102	 1.1726	 1.3657	 1.6236
Uaca	 1.8156	 1.4857	0.70052	 1.8456	 1.3598	 1.3758	0.89976	0.88748	 1.6929
Cacnb3	0.78612	 1.9091	  1.466	 2.0988	 1.1642	0.92819	 1.4977	0.92498	 1.3178
Ckap4	0.96994	0.74501	0.44033	 1.8847	0.87117	0.96316	  1.693	0.66825	 1.2466
Cttnbp2	 1.1474	0.88157	 1.1631	 1.4689	0.65797	0.99839	 1.2851	0.83584	 1.2246
Emilin2	 1.2491	 1.4277	 1.2088	 1.3868	0.66708	0.99696	 1.4748	0.79423	 1.2478
Dll1	 1.2036	0.96879	 1.1023	 1.6388	0.74971	 1.0388	 1.8005	0.45784	0.84861
Lbp	 1.5616	 1.3306	 1.2812	 1.8582	0.71036	 1.0509	 1.5383	0.97261	0.85764
Lcn2	 1.7877	 1.0567	 1.3719	 2.0802	0.97691	 1.4599	 1.2319	 1.2704	 0.9364
Wnt3	 1.6974	 1.5514	 1.0806	 1.7524	 1.1111	  1.365	 2.0035	0.91457	0.44955
Rhoq	 1.0553	 1.7853	  1.508	 2.2754	0.64883	 1.3083	 1.6082	 1.2805	0.41923
Gja5	0.91794	  1.342	0.86526	 1.2063	 1.2155	0.75535	 1.7239	  1.475	 1.3931
Heph	 1.1933	 1.2336	0.95339	  1.588	  1.125	0.86064	 1.8895	  1.212	0.73407
Slc38a11	 1.3431	 1.5613	0.68008	 1.0034	   1.28	 1.1603	 1.9503	 1.2758	0.91058
Mep1a	 1.4667	 1.0518	0.55708	 1.4202	 1.5015	 1.2957	 1.8043	 2.1256	0.96625
Sspn	0.92258	 1.3434	0.68813	 1.3673	 1.6815	 1.2096	 1.6227	 1.9622	 1.4087
Kctd15	 1.2125	 1.3907	0.96672	 1.8168	0.85252	 1.3232	 1.3692	 1.6531	 1.2055
Slc2a10	1.4658	1.4411	1.0936	1.1664	1.0082	1.3063	1.0495	1.4867	1.6493
Adamtsl5	 1.3751	 1.6864	0.87476	0.69521	 1.7405	 1.2391	 1.1095	0.89488	0.91992
Entpd1	0.82062	 1.1968	 1.3896	 1.0186	 1.7636	 1.4042	0.35098	0.77385	 0.9373
Trim2	 1.2084	0.91934	 1.1948	0.98499	 1.7215	 1.5367	0.91501	0.52121	  1.143
Efemp2	0.55322	 1.0579	0.72045	 1.6079	0.98643	 1.1081	0.58616	0.74503	 1.0882
Slc23a3	0.81078	0.90158	0.78342	 1.4075	 1.4086	 1.3459	 0.9363	0.85618	 1.2882
Tpm1	0.53911	0.71142	 1.0681	 1.5751	 1.6206	 1.3428	0.55339	0.83787	0.64854
Fkbp9	 1.0089	 1.1624	0.52396	 1.2058	 1.8155	  1.375	 1.1771	0.69531	  1.264
Mn1	0.94235	 1.4563	0.35023	 1.3399	 1.3544	 1.4354	 1.2205	0.49705	  1.322
Lamc2	 0.63519	  1.1761	 0.83049	  1.6102	  1.6056	  1.3148	  1.2629	0.042539	 0.94171
Plcd4	0.89652	0.93237	0.69949	 1.6043	 1.5446	 1.3935	 1.0967	 0.3143	0.65641
Etl4	0.35295	 1.8307	0.68554	 1.8618	 1.4574	 1.1399	 1.1001	0.44146	 0.4389
Nhsl1	  0.96507	   1.8298	  0.74018	    1.887	   1.5972	   1.5127	   1.1436	  0.72532	-0.030185
Sfrp2	 0.68397	  1.2582	 0.75947	  1.6819	  2.2106	  1.6567	  1.0116	 0.65311	0.078383
Tubb4a	 0.21697	  1.3947	 0.60231	  1.4951	  2.1412	  1.8695	 0.79404	-0.08444	 0.22666
Gper1	 2.0774	0.35313	0.66612	0.74574	 1.3881	0.86357	  0.492	0.59636	 1.1348
Lurap1l	 1.7921	0.90247	0.95202	0.80136	 1.7041	0.66961	  1.125	 1.2453	 1.5423
Itga6	 1.1949	0.24585	0.83627	 2.2451	0.95244	0.78686	 1.1324	0.78253	 1.7094
Matn2	 1.5293	0.58969	0.54382	  1.643	 1.4626	0.88527	0.81334	 1.1691	 1.8651
Adcy3	0.39364	0.73106	0.43388	 0.6981	0.64545	0.74816	 1.5551	 1.0464	0.23253
Lrp3	 0.62659	 0.48677	 0.27786	 0.72107	 0.99587	 0.56575	  1.7897	  0.9213	-0.34512
Lrtm2	 0.49532	 0.39883	 0.36685	 0.65142	 0.36047	 0.40347	  1.6971	 0.84008	-0.31485
Snord38a	 0.34772	 0.46495	-0.18423	 0.77565	 0.91475	 0.93431	  1.3456	 0.57424	0.026918
Gclm	  0.19369	-0.018865	   0.7432	  0.32277	    1.168	  0.64667	   1.4221	   1.1248	-0.051713
Cd9	0.87553	0.68741	0.74318	0.88418	0.68544	0.45419	  1.291	 1.0738	 0.7609
Hmgb3	 1.0644	 1.0873	0.68064	0.73131	 0.5595	0.46281	 1.4982	 1.1507	0.29886
Klhl23	 1.2283	 0.6092	0.44044	 0.8567	0.79736	0.85089	0.92706	 1.1209	0.19084
Mrgprh	 0.8457	0.68423	0.51043	 1.1457	 0.7324	0.67793	 1.3593	 1.2317	0.16343
Ciapin1	 0.50853	 0.45142	 0.88851	  1.1095	 0.93591	 0.85836	  1.0898	  1.1053	0.025202
Klf5	0.66089	0.45325	 1.1315	 1.3497	0.89542	0.81344	   1.22	 1.0786	0.20882
Gli2	 1.2178	0.86669	0.34751	 1.0189	 1.2323	 1.2369	 1.5077	0.83018	0.61358
Inpp4b	0.89624	 1.1134	0.50696	 1.4046	 1.0355	0.90605	 1.5416	0.93565	0.29637
Slc35f1	 1.3658	0.96201	0.79957	 1.1153	0.96728	 1.0483	 1.9942	 1.2145	0.10279
Fbxl2	 1.1432	0.11209	0.05807	0.90655	 1.0763	 1.1636	0.91557	0.80328	0.17634
Ino80dos	0.71765	0.12609	  0.227	0.94835	 1.5194	 1.1976	0.73988	0.73159	0.65085
Adra1a	 0.32308	  1.2615	 0.48418	 0.90437	 0.40786	 0.86223	  1.0862	 0.82133	-0.60537
Bpifc	0.86529	0.78097	0.19605	0.41048	0.43969	0.91589	 1.0923	0.68961	-0.2282
Il13	 0.7125	0.64028	0.62577	0.63054	0.62229	 1.0161	0.83454	0.80666	 -0.507
Igfals	  0.88513	  0.89744	  0.70176	  0.65362	  0.96143	    1.027	   1.0615	  0.70997	-0.094133
Zfp750	  0.80375	   1.0407	  0.84364	   0.4244	  0.59294	    1.128	    1.025	  0.74466	-0.037227
Jph3	   0.54308	     1.093	-0.0013579	   0.34953	   0.87704	   0.94787	   0.96964	   0.52061	  -0.37829
Klf8	 0.66318	 0.49442	 0.47828	  0.0973	  1.0863	 0.95477	  0.9264	 0.97241	-0.57629
Pdgfc	   1.27	0.67627	0.53844	0.57131	 1.0754	0.71987	0.87825	 1.2832	 -0.478
Igf2bp1	 0.41782	 0.69091	  1.1156	  0.1469	 0.51543	  1.6479	 0.56366	   0.476	-0.23921
Stxbp5l	0.65747	0.47981	 0.8874	0.49948	0.48591	 1.3332	0.72361	 1.4519	-0.3744
B3gnt4	0.40042	0.42279	0.39231	0.17811	0.28409	0.78518	0.89424	 1.7554	0.26165
Best2	  0.49077	  0.18938	  0.18737	     0.19	  0.18896	  0.76247	  0.53854	   1.3339	-0.054053
Tas1r1	  0.21073	  0.69097	 0.079939	  0.12404	  0.23612	  0.49355	   1.2308	   1.4837	0.0080748
Cenpa	 0.62875	  0.9996	0.019358	 0.59045	 0.47655	  1.0005	 0.56041	  1.5014	-0.29699
Cmtr2	 0.71978	 0.34016	-0.11417	 0.39185	 0.98004	 0.64571	 0.31993	  1.1598	-0.24689
Gm10516	 0.80909	  1.2793	 0.80382	 0.20177	 0.12631	 0.78733	  1.6671	  1.7049	0.077959
Padi2	   1.1958	   1.2406	  0.92475	 0.078128	-0.079711	   0.6223	   1.2192	   1.0186	  0.31594
Akr1c14	  1.3879	 0.40658	  1.0104	   1.031	  1.5927	 0.78167	  1.1521	 0.98998	-0.47295
Slc16a1	  1.2989	 0.80593	 0.80515	  1.8827	  1.1005	  1.0367	  1.2828	  0.9323	-0.35789
Cpxm2	 1.3506	 1.1111	0.68541	0.73789	 1.0804	0.89536	 1.1554	 0.8147	0.35493
Dtna	 1.6811	 1.2922	 1.0687	0.64804	 1.2407	 1.1531	 1.3834	 1.0758	0.28156
Frk	  1.1823	 0.97988	  1.2743	 0.64785	  1.3814	  0.8986	 0.99413	 0.94936	-0.43726
Slc2a13	  1.1477	   1.363	  1.0394	  0.8425	  1.1976	  1.0335	  1.4656	  0.9655	-0.24773
Ncald	 0.75086	 0.66601	    0.64	 0.41839	  1.7548	  1.5452	 0.78474	 0.15123	-0.17348
Ngp	   1.1506	   0.9617	  0.70847	  0.66534	   1.5367	   1.3245	  0.97429	  0.08973	-0.064238
Pmepa1	  1.2005	  1.0603	 0.79743	 0.69038	  1.3044	  1.2195	  1.4422	 0.46274	0.033639
Ryr2	  0.6883	  1.2876	  1.1554	 0.55416	  1.2775	 0.99483	  1.0111	 0.33232	-0.27552
Gpr151	  1.6073	 0.44391	  1.2456	 0.94245	  1.7857	 0.70679	  1.1327	-0.15727	  0.1378
Prss53	   1.7055	  0.93393	    1.061	  0.97877	   1.8228	   1.3211	   0.7187	 -0.29653	-0.015472
Adcy5	 1.6265	 1.5188	 1.0966	  1.257	0.88506	 1.2607	0.77938	0.51933	 0.6743
Afap1	 1.6891	 1.7299	0.61113	 0.9775	 1.1182	 1.1076	0.98453	0.62254	0.80522
Prkcdbp	 1.8545	 1.3637	 1.0953	 1.5247	0.59955	 1.0091	 1.2531	0.43805	0.58804
Plek2	 1.0551	 1.8367	0.99426	 1.2761	0.54549	 1.3963	0.89042	0.73372	 0.8978
Col1a1	 1.6671	 1.3358	 1.1741	 1.0952	 1.1923	  1.103	0.65013	 1.2811	0.55625
