	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage	SFB_v_GF_CCR6-ILC3	SFB_v_GF_CCR6+ILC3	SFB_v_GF_SCA+CCR6+ILC3	DKO_v_JAX_3day_CCR6-ILC3	DKO_v_JAX_3day_CCR6+ILC3	DKO_v_JAX_eday_SCA+CCR6+ILC3
Cenpq	 0.36834	 0.13071	 0.33481	 0.08783	 0.83111	 0.49165	-0.38883	-0.25896	  1.0404	0.040816	-0.10403	 0.30927
Gpr146	-0.057037	  0.47501	  0.40947	 -0.12718	  0.14953	  0.42589	   0.2209	 -0.56782	   1.3808	  0.32924	 -0.21849	  0.37147
Caprin2	 0.085011	 0.018753	 0.061623	 -0.34731	 -0.72309	  0.20409	  0.31607	  0.62479	   1.1175	-0.001518	 -0.30445	-0.082755
Ctsh	 -0.13469	 0.044528	 0.019904	  0.10438	 -0.11909	 -0.30522	  0.22933	  0.82785	   1.2814	-0.049154	  -0.6714	 0.053384
Zbtb7a	 -0.065715	   0.35608	   0.29629	  0.073691	0.00039186	  -0.24023	   0.15028	      1.02	   0.86205	   0.15385	 -0.096434	   0.22069
Soat1	0.055404	-0.03309	-0.28225	 -0.1489	 0.11742	-0.25968	 0.69789	  0.5976	  1.0206	 0.30752	 -0.3951	 0.38166
Tgm3	-0.0085389	  -0.05343	  0.030642	  -0.14039	   0.39601	  0.031263	   0.46481	   0.62479	    1.5822	   0.39555	 -0.039367	 -0.094105
Defa22	  -0.36672	  -0.36713	  -0.36158	  -0.36866	  -0.36349	  -0.36812	-0.0054063	   0.01163	    1.1276	 0.0022874	  0.012796	 0.0010012
Tmem74	 -0.068291	  -0.55675	  -0.52286	  0.031792	   -0.5238	   -0.2905	-0.0057342	  0.012373	    1.0497	 0.0024763	  0.013216	 0.0010974
Pdgfrl	  -0.58484	  -0.65492	  -0.38762	  -0.50433	  -0.59601	 -0.093793	  0.070121	 0.0024745	    1.0796	0.00043842	   0.30912	   0.10958
Spata45	   -0.633	 -0.44401	 -0.59252	 -0.13686	-0.023245	-0.037772	 -0.23615	 -0.67469	   1.0853	 -0.12785	 0.020998	 -0.13576
Tbkbp1	-0.70066	-0.13014	 0.11918	-0.30238	-0.44227	-0.77346	 0.11666	-0.34394	  1.1223	-0.10126	 0.10373	 -0.4199
Colec12	    0.6244	 0.0011705	   0.19495	   0.40482	   0.50526	   0.11582	 -0.076927	  -0.44678	    1.3171	0.00046918	   0.15649	  -0.46567
Zdhhc12	  0.18052	-0.060323	  0.69263	  0.64389	   0.1697	  0.24609	  0.41771	 -0.61992	   1.3157	  0.15077	 -0.46525	 -0.68026
Camk4	 -0.25442	  0.03016	   0.2538	  -1.1063	  0.38746	  0.37506	  0.28914	-0.012731	    1.009	  0.15475	 -0.17047	 0.071358
Dreh	   0.31783	0.00068631	 -0.085713	 -0.087706	 -0.087903	  -0.03592	   0.45124	  -0.50224	     1.393	  -0.83302	   0.29305	  -0.15177
Lyz2	  0.2814	 0.35784	-0.10771	0.031507	  0.3059	0.023151	 0.92135	-0.81386	  1.3198	-0.46574	-0.12464	 -0.6431
Eda	-0.19009	 0.45251	0.094114	-0.28707	-0.53558	 0.59645	-0.67772	0.015471	  1.1596	-0.12682	 0.30217	 0.53117
Prf1	  0.32151	  0.34602	 -0.11768	 -0.28642	 -0.56175	  0.76795	  0.18719	-0.022256	   1.2276	  0.12788	   0.5046	  0.59201
Hspb9	-0.030686	-0.081573	  0.20177	-0.016199	 -0.15589	   0.4417	  0.58515	 -0.32252	   1.4537	 -0.19524	 0.023507	   1.2844
Ust	   -0.26611	  -0.063286	    0.31177	    0.22898	   -0.74371	    0.43843	    0.39581	-0.00088703	     1.4017	    0.39665	     0.2466	    0.72091
Akap14	  0.76574	-0.012114	   0.6758	 -0.33033	  0.67471	  0.14945	  0.38976	 -0.72701	  0.98064	   1.0136	 -0.32647	  0.41073
Mir695	  0.28182	-0.099817	  0.61026	  0.29726	  0.28134	  0.40438	 0.058116	 -0.40318	   1.0689	   0.8346	0.0069706	  0.33287
Aldh1a3	-0.084073	 -0.66442	  0.49934	 0.019872	  0.99763	  0.96248	   1.2828	 -0.42297	   1.2151	 -0.27307	 0.044091	 -0.29444
Kif24	 0.49016	0.074237	-0.26888	0.034427	 0.44312	 0.34854	    0.93	-0.43442	  1.6125	 0.14019	 0.20615	-0.12841
Ttc36	  0.48061	-0.001872	 -0.11144	   0.2218	  0.75839	  0.31181	  0.93861	 -0.19846	   1.8327	  0.44459	  0.22264	  0.24369
Lrrc75a	  0.33413	  0.22313	  0.25167	  0.17595	  0.64693	   0.7922	  0.81364	 -0.71227	   1.1781	  0.26184	  0.33768	0.0065057
Utf1	  0.5495	 0.13394	 0.11668	0.069806	0.058446	 0.40193	 0.51881	-0.84875	  1.8676	 0.19113	 0.77781	 0.21641
Penk	   0.2943	  0.34757	  0.79694	  0.23328	   1.0142	  0.55971	  0.88265	 -0.17479	   1.7425	0.0018061	  0.19447	  0.18176
Uty	 0.45208	  0.4411	 0.61702	 0.51923	 0.51341	 0.54218	  1.0346	-0.30252	  1.5016	 0.22606	-0.20505	-0.18192
Oprm1	 -0.55583	  0.34814	  0.41814	  0.51416	   0.5643	  0.43334	  0.83604	 -0.15626	   1.3761	0.0077055	  0.50532	  0.43449
Snora28	-0.052548	   0.1113	  0.41195	  0.46115	  0.60324	  0.20996	  0.57277	 -0.62728	   1.2731	  0.10519	  0.61749	  0.18738
Tle2	 0.020076	 -0.32952	  0.32574	-0.042666	  0.67366	  0.57288	  0.67049	 -0.86587	   1.2149	 -0.15308	  0.45007	  0.98377
Abcg4	   0.85308	   0.43967	   0.49971	   0.71823	   0.59732	   0.84852	  -0.78113	 0.0051914	   0.72414	0.00091862	    1.0479	  0.010748
Entpd2	 0.57258	 0.55466	 0.60854	 0.72613	 0.53037	 0.93729	-0.45103	-0.24589	  1.1734	0.051228	 0.89747	-0.52256
Adamts4	   0.92688	-0.0046641	   0.13752	  0.084583	   0.16982	   0.70326	  0.035261	 -0.091805	    1.0135	  0.022457	    1.0279	  -0.31393
Adamtsl5	   0.67203	   0.22788	    0.2131	   0.30102	   0.21849	    0.7711	 -0.048474	  0.018746	    1.1162	0.00057111	   0.65522	  -0.18135
Lrrc17	  0.64859	   0.1236	   0.2497	-0.039973	 -0.12906	  0.72026	 0.045456	 0.024396	   1.0776	  0.54238	  0.73356	  0.13737
Tpk1	   0.445	 0.12679	 0.33945	 0.18516	 0.58401	 0.70914	-0.54393	 0.21339	  1.1693	  0.3671	 0.45645	-0.46354
Katnbl1	   0.79526	   0.64571	  0.074717	   0.53987	   0.42082	   0.63599	  -0.10929	  0.076305	    1.2996	   -0.5013	  -0.14161	-0.0030382
Myadml2	     0.2744	    0.94223	    0.37329	    0.26574	    0.41485	    0.26964	-0.00070852	  0.0014993	     1.1472	   -0.27918	    0.13841	   0.034012
Wscd1	    0.48147	     0.4273	    0.44526	    0.42844	    0.64403	    0.51294	-0.00071999	   0.001523	     1.0108	   -0.02615	    0.61003	    0.05878
Mir6362	   1.1779	   0.6048	 0.073191	 0.019243	  0.61707	  0.88504	 -0.67869	 -0.10643	   1.1906	0.0018923	  0.21495	  0.48833
Mmp25	  0.7616	 0.63746	 0.58835	  0.3349	 0.66846	  1.2189	0.058562	-0.61399	  0.9908	 0.35876	  0.1456	 0.29393
Srpx2	 0.36505	 0.54446	 0.48354	 0.47937	 0.40695	  1.2019	 0.13458	-0.68009	  1.6503	-0.21113	 0.27509	 0.19232
Thbs2	  0.45969	  0.34474	  0.52565	  0.32604	  0.33645	   1.1855	 -0.13913	-0.073333	   0.7771	0.0007979	  0.61924	   0.6953
Zfp455	  0.6723	 0.45064	 0.43243	 0.64928	-0.17033	 0.54714	-0.89378	 0.43559	  1.0288	  0.3213	0.035322	 0.30194
Camk2n1	  0.26264	 -0.47029	 -0.80379	  0.60826	  0.33215	  0.46034	  0.87357	 -0.18935	   1.1455	-0.032935	 0.011978	0.0093802
Gm15663	  0.18076	  -0.2857	 -0.40188	 0.026692	  0.29146	  0.41241	  0.84636	  0.20925	   1.3865	-0.058553	 0.086797	-0.096613
Cep85	0.055043	-0.10381	-0.75914	0.011941	 0.39045	 0.02112	 0.65297	 0.64786	  1.0571	-0.33642	 0.58692	 0.34882
Ccdc138	  0.4768	-0.38208	-0.93191	0.093607	 0.26296	 0.36353	  1.6046	-0.17747	  1.4175	  0.1914	  0.7907	 0.29247
Ccdc62	 0.21398	 -0.3398	 -0.6198	0.061529	-0.66721	 0.23357	  1.4226	 0.40041	  1.7094	-0.31344	 0.12522	 -0.2248
Lyz1	 0.28261	 0.47307	-0.66367	-0.79515	 0.81374	 0.23733	 0.21047	 0.39176	  1.6595	-0.49689	 0.43004	-0.40199
Tdp1	-0.32066	  1.0351	-0.52545	-0.79551	 0.19508	0.090534	 0.10829	-0.10413	  1.3831	-0.21595	-0.20228	 0.71545
Gm13375	0.71371	0.44685	 0.9413	0.27105	0.15605	0.19998	0.28851	0.22193	 2.0427	 1.4031	0.52238	0.68141
Mir1190	 0.17924	 0.49018	 0.19151	 0.70938	 0.39899	 0.41204	 0.35609	  0.9977	  1.5609	 0.83297	0.060299	 0.52247
Zfp951	  0.087989	   0.15311	  -0.26403	   0.12249	 -0.057934	 -0.022836	  -0.12594	    0.8776	     1.591	   0.85747	0.00078243	    0.8083
Snord65	  0.12754	 -0.16442	  0.17327	  0.39868	  0.43812	-0.033626	  0.38295	   0.7295	   2.0454	  0.97032	 -0.57042	-0.011776
Hoxa1	 -0.29235	  0.11487	 -0.27088	 -0.21815	 -0.62914	   1.0929	 -0.11296	 -0.88472	   1.2576	  0.68449	0.0096467	  0.38429
Tmem190	    -1.069	  -0.22835	    0.2155	   0.44907	  -0.43306	    1.0681	  -0.58792	   -0.1307	    1.1667	0.00062531	   0.75054	 -0.028474
Nipal1	 -0.24286	  0.20111	  0.35827	  0.13263	 -0.88766	  0.30664	   1.1551	  0.60677	   2.4004	-0.017743	  -0.8007	  0.47383
Rfesd	 -0.06626	  0.34826	  0.31664	  0.68059	 -0.44876	  -0.3464	   1.1644	 -0.27218	   1.9857	 -0.28051	 0.024502	-0.088697
Aldh1a1	  0.71868	 -0.68079	 -0.71016	  0.42786	  0.66629	   1.2501	  0.12558	0.0016488	  0.29374	 -0.13049	 -0.40157	-0.085578
Cxxc5	-0.030464	-0.011024	 -0.73239	  0.39656	  0.59275	   1.0684	  0.37898	  0.51086	  0.15807	 -0.04064	 -0.58707	  0.01107
Hip1r	 0.17027	0.077591	-0.59705	 0.40057	 0.15159	  1.3274	 0.67609	 0.36629	 0.32233	 0.30078	-0.39753	-0.35946
Dennd3	 -0.15197	 -0.30932	 -0.09807	-0.098034	 0.064964	    1.421	 -0.49817	 -0.20928	  0.11605	 -0.39697	  -0.3165	  0.41224
Igfbp3	  -0.38252	  -0.38226	  -0.81309	  -0.82292	   0.56374	    1.6336	 0.0026738	 -0.050457	   0.40543	2.5208e-05	  0.072237	  -0.64745
Mmp10	 -0.33631	-0.047277	 -0.35524	 -0.74826	  0.25451	   1.1276	 0.029678	0.0014559	   0.2638	-0.012735	 0.065059	 -0.28804
Smad6	    0.22234	    0.28696	   -0.18398	   -0.35425	    0.42423	     1.3089	-0.00050372	  0.0010654	    0.31961	 0.00018655	    0.31611	   -0.25359
Plxnc1	   0.154	-0.20214	 0.19848	0.011932	 0.69914	  1.0642	-0.24684	 0.22426	 0.19665	0.048085	 0.32182	-0.10276
Tnfsf11	 0.31378	0.075376	-0.35881	-0.93663	 0.48157	   1.077	-0.11967	 -0.1471	-0.13939	-0.15788	 -0.4545	0.014602
Chst11	-0.060163	  0.48102	   0.1111	  0.30016	  0.33419	   1.7258	  0.36728	  0.49333	  0.12906	 0.081738	 -0.63491	   0.3361
Mical3	 0.21787	 0.42287	0.022545	 0.26778	-0.72028	  1.4573	0.036473	 0.17341	-0.22056	 0.28961	 0.11742	 0.14457
Serpinb6b	  0.43159	   0.5832	  0.13311	  0.35674	-0.018922	   1.5703	   0.0919	  0.54465	  0.12815	 0.042597	 0.091277	  0.19258
Tmtc2	 0.64194	0.061924	-0.37476	-0.28014	-0.16052	  1.1706	 0.59792	0.062706	 0.49974	 0.43579	 0.83946	  0.2714
Zeb1	  0.27632	 0.048365	  0.13538	  0.18311	-0.039454	   1.1212	  0.40391	  0.11722	  0.36508	   0.2862	  0.25808	  0.41736
Atp2a3	 -0.17822	-0.038607	 -0.13206	  0.28931	 -0.42227	   1.0639	 -0.05318	  0.18789	 -0.60548	 -0.26875	  0.17132	 -0.16071
Pfpl	    0.12803	   -0.66103	   -0.49782	    0.88007	   -0.66967	     1.0996	-0.00081853	  -0.041763	   -0.58109	   -0.73946	    0.22604	 0.00012422
Mvk	-0.29778	-0.16709	 0.16097	 0.50561	-0.57301	  1.3063	-0.39516	  0.2284	-0.89528	-0.16375	 -1.0291	 -0.2787
Nedd4	 0.051457	 -0.12214	 -0.07709	-0.014762	 -0.38166	   1.0839	 -0.33915	   0.8802	 -0.33361	-0.041665	  -1.0606	 -0.12639
Cage1	 0.81888	-0.29325	-0.26116	 0.40669	  -1.365	 0.56253	0.087398	 0.10196	 0.63873	 0.24406	-0.81163	 0.44985
Ncald	 0.64244	0.049463	0.055112	-0.41274	-0.68092	  1.1633	-0.11171	 0.32172	 0.57512	-0.40782	-0.33466	 0.46743
Serpinb1a	  0.18453	  0.28204	  0.49757	  0.36591	  -1.4276	  0.83123	  0.25994	 0.036265	-0.040512	  0.11214	 -0.43123	 0.050068
Spsb1	 0.12784	 0.54006	  0.2615	 0.31236	 -1.1331	 0.91134	-0.72458	 0.26578	-0.12517	 0.02734	-0.38105	 0.46643
Adig	 -0.14066	-0.066773	 -0.13635	  -0.1416	-0.030643	-0.084049	-0.015039	0.0050162	  0.07426	  -1.0781	0.0065707	  -1.3295
Arxes2	   0.20811	  -0.28109	  -0.29533	 -0.087858	   0.33352	   0.19078	-0.0056671	  0.012219	 0.0065145	 0.0024355	  0.013153	   -1.0607
Crybb2	  0.022609	 -0.082485	 -0.082539	 -0.082397	 -0.082261	 -0.082308	-0.0056671	  0.012219	 0.0065145	 0.0024355	  0.013153	   -1.0607
Gm4559	         0	         0	         0	         0	         0	         0	-0.0049403	  0.010595	 0.0054824	 0.0020462	   0.01201	   -1.2018
Mir344f	         0	         0	         0	         0	         0	         0	-0.0054138	  0.011647	 0.0061336	 0.0022915	  0.012807	   -1.1189
Olfr38	  0.054713	  0.055771	  0.059757	  0.056463	  0.057893	  0.051795	-0.0056671	  0.012219	 0.0065145	 0.0024355	  0.013153	   -1.0607
Pcdhb7	  0.073773	  0.073759	  0.073549	  0.073734	  0.073847	  0.073822	-0.0056671	  0.012219	 0.0065145	 0.0024355	  0.013153	   -1.0607
Lingo3	    0.18814	   -0.02027	  -0.030907	-0.00072464	  0.0077287	  -0.024213	 -0.0011978	  0.0025358	   0.056393	    0.17854	   0.094491	    -1.1109
Vmn1r201	         0	         0	         0	         0	         0	         0	-0.0031112	 0.0066229	 0.0032727	 0.0012182	   0.30394	   -1.1156
Trpc5os	 -0.043264	 -0.043173	 -0.043144	 -0.043111	    0.1829	 -0.043176	-0.0011623	 0.0024618	   0.25077	0.00043613	   0.11796	   -1.2011
Vmn1r1	 0.054713	 0.055771	 0.059757	 0.056463	 0.052236	 0.057452	-0.002792	0.0059377	0.0029155	0.0010848	 0.007392	  -1.4395
Olfr101	  0.22309	  0.11782	  0.11797	  0.24462	   0.1181	  0.15149	  0.24043	0.0079133	0.0039614	0.0014757	0.0095107	  -1.1089
Hoxc6	  -0.11592	  -0.11616	  -0.11559	  -0.11597	  -0.11595	  -0.11599	-0.0019695	 0.0041713	 0.0061179	0.00073844	    0.5182	   -1.0839
Olfr498	  -0.22584	  -0.22481	  -0.22081	  -0.22786	  -0.22273	  -0.22661	-0.0049403	  0.010595	 0.0054824	 0.0020462	   0.01201	   -1.2018
Tex33	        0	        0	        0	        0	        0	        0	  0.54328	-0.036372	   0.5651	  -0.1089	  0.62248	  -1.0656
Mir6959	-0.066808	 0.038672	-0.062131	-0.064464	 0.056109	-0.066126	-0.063238	 -0.77038	  0.32242	  0.55078	   0.5804	  -1.6514
Pex14	 0.13805	-0.21646	 0.40588	-0.15005	 0.37156	0.020308	-0.40834	   0.246	 0.52209	  0.5933	   0.451	 -1.4632
Apold1	  0.19986	  0.10142	  0.70071	 -0.28293	 -0.64535	  0.48859	  0.21699	 -0.45113	 -0.12626	-0.090215	  0.38832	  -1.0315
Gm15441	 0.81223	-0.19479	 0.54919	  0.5716	-0.28078	  0.1681	 0.17711	-0.63606	 0.33335	-0.44517	 0.16449	 -1.1808
Clec4n	   0.1677	 -0.93994	  0.38541	   0.2728	  0.21572	-0.058535	  0.47297	 0.007004	  0.24427	 -0.36616	 0.057279	  -1.7328
Ms4a6d	 0.65498	-0.83176	0.068475	0.023736	-0.24697	-0.07951	 0.48715	-0.16591	 0.20291	-0.48969	 0.83652	 -1.0761
Atg4c	  0.2791	-0.35539	 0.15394	 0.18124	-0.27846	 0.16853	-0.40105	  0.8829	 0.17858	-0.73714	 0.14147	 -1.0466
Dnd1	 -0.18933	 -0.10671	-0.058066	 -0.16913	 -0.98701	 -0.17679	  0.19792	 0.076687	  0.68405	  0.20669	  0.56837	  -1.6569
Trpc1	 0.76171	-0.70628	0.010434	-0.33613	 0.01472	 0.31868	-0.55498	-0.80606	 0.36368	0.015945	 0.34227	 -1.3027
Rpl39l	 0.35511	-0.42576	-0.37289	 0.19687	 0.22099	-0.42753	  0.1279	-0.94832	-0.56876	-0.25549	 0.11865	 -1.5802
Epha2	-0.20557	-0.29107	-0.28665	 0.17385	 0.14065	 0.12371	-0.20963	-0.92651	 0.37218	-0.70004	-0.92064	 -1.6586
Gm9079	-0.10152	-0.14942	-0.36724	 0.20842	 0.43069	0.016329	-0.16316	 -1.1659	 0.30124	 0.15537	 -1.0076	 -1.7269
Cacnb2	  0.59733	-0.094941	  0.64798	 -0.75051	  0.32083	   1.3391	 -0.67798	-0.028137	  0.58214	0.0051077	 -0.33009	 -0.96945
Capns2	  0.13577	  0.12462	 0.074326	 -0.73665	-0.024157	  0.49191	 -0.29916	 -0.60123	  0.74856	  0.38663	 -0.77528	  -1.4038
Igip	 -0.39016	-0.020501	-0.081433	 -0.73852	 0.012947	  0.38097	 -0.13564	 -0.14037	  -1.0508	  0.98324	   -1.289	 -0.77883
Nhs	0.017906	-0.25101	-0.23648	-0.23021	-0.20137	-0.18593	0.086611	-0.21815	-0.46007	   0.286	 -1.0951	 -1.2872
Reep2	-0.25703	-0.13637	0.090328	 -0.2797	 -0.3631	 0.65506	 0.54688	-0.26003	-0.56682	 0.48943	-0.54844	 -1.6496
Cmtm8	   -1.0307	    0.8382	  0.026199	  -0.40043	  -0.53485	  -0.39155	  -0.34503	  -0.14036	   0.35741	0.00068709	    0.1419	   -1.0347
Gm11944	-0.32142	  1.1542	-0.45662	 0.29804	-0.27231	-0.22105	 0.80435	-0.58076	 0.23011	 0.11286	 0.44354	-0.41812
Slc22a18	 -0.70264	   1.2736	 -0.13842	  0.26825	 -0.74342	  0.42955	  0.60682	0.0042139	 0.096015	 -0.15468	   0.9247	  -0.2017
C1ra	-0.93297	-0.87662	 0.51933	-0.64049	-0.34166	 0.18575	 0.56389	 0.88044	  1.6336	0.081257	  1.3463	-0.69973
Trim69	-0.66281	-0.33001	  0.5865	-0.60703	-0.70622	-0.51597	  1.4896	 0.95402	  1.3018	 0.42282	  1.2925	-0.23897
Cd19	-0.87249	 -1.2069	 0.67703	 -0.3475	 0.13315	 -0.4271	 0.22826	 0.48124	  1.2073	   1.117	    1.73	 0.37766
Ccdc106	 -0.68239	 -0.34669	  0.63389	0.0021077	  0.11748	 -0.24809	  0.43695	 -0.12376	   1.0798	  0.45197	  0.77763	  0.19725
Clec4a3	   -0.50138	   -0.86602	    0.98705	-0.00062254	     0.3551	  -0.058479	    0.86349	   0.041995	    0.77962	  -0.026042	     1.2012	  -0.019407
Dchs1	  -0.31814	  -0.90336	    1.0476	 0.0096764	   -0.1004	   0.12609	   0.28376	  -0.30717	   0.95533	0.00057159	     1.247	  -0.80633
Tubb3	 -0.31218	  -0.8908	  0.75002	 -0.61656	 0.047889	 -0.38074	 0.081769	0.0095902	   1.0576	 -0.19683	   1.1511	 -0.51183
Rpp40	 0.22032	-0.41436	  1.0615	-0.44424	 0.47388	-0.35547	0.069097	-0.52971	  1.7101	 0.15014	  1.5347	-0.13129
Gpr152	-0.72157	 0.42017	 0.60225	  -0.604	0.012104	 0.23064	  0.6419	-0.61906	  1.3194	0.017078	  1.4631	-0.14084
Mirlet7g	 -0.29709	  0.10394	  0.55439	 -0.87755	  0.16482	-0.040325	  0.45379	  0.31754	    1.896	  0.41038	  0.99177	  0.22752
Vcam1	   -0.1568	  -0.22666	   0.70256	   -1.2225	  -0.18619	 0.0013838	  0.030201	  -0.15972	    1.3314	0.00036313	   0.82329	 -0.028258
Pi16	   0.72715	  -0.94348	   0.53953	  -0.59061	   0.80282	  -0.46051	-0.0011323	 0.0023958	    0.6367	  -0.46442	    1.0943	 -0.026908
Cd22	  -0.7268	  -1.4397	 0.092067	  -0.4523	-0.078948	 -0.28112	   1.5494	  0.29697	  0.72942	 -0.47747	    1.539	  0.77027
Wfdc17	 -0.32822	  -1.4586	  0.07217	 -0.46235	 -0.35616	 -0.19672	   1.0069	0.0051164	  0.91858	 -0.34208	  0.86792	  0.54186
Pira6	 -0.19506	  -1.5336	 -0.27801	 -0.11697	  0.14783	 -0.40279	  0.88943	-0.077587	  0.17984	0.0010038	   0.9237	  0.37304
Peli2	  0.27553	  -1.9902	-0.012832	  0.48902	 0.066897	  0.13577	   0.8837	 -0.12521	   1.2657	  -0.3648	   1.8281	 0.077042
Actn1	0.031278	  0.2004	-0.23533	-0.15986	-0.30531	  1.3132	 0.36513	 -1.1778	-0.45455	  0.2827	  1.3538	 0.32712
Tmem25	 0.63362	-0.14972	-0.27231	 0.24984	-0.18699	   1.018	0.067679	-0.86681	-0.68662	 0.12104	 0.81995	 0.19531
Ccser1	-0.031295	  0.17656	  0.28587	 -0.14616	  -0.8082	   1.0929	   0.2573	  -1.0837	  -0.9522	 0.056336	   1.3948	 -0.43598
Ank2	 0.71532	 0.08579	 0.48107	 0.42735	 -1.1876	  1.0972	-0.53919	-0.98775	 -0.7791	-0.37865	  1.6877	-0.63788
Arl6	  0.60094	   0.5227	  0.34023	  0.53607	  -1.1748	   1.0025	-0.051124	  -1.1997	 0.024126	 -0.30249	    1.164	 -0.33586
Aspn	  0.28778	   0.1368	  0.25758	0.0081924	 -0.36341	   1.2457	-0.020205	 -0.85387	  -0.3055	  -1.0715	    0.614	  0.35619
Gm16740	 0.23776	 0.65444	0.077437	 0.51585	-0.93902	  1.0032	 0.82353	-0.42958	 0.17384	-0.76482	 0.80076	 0.51494
Gna14	 0.72173	 -0.1047	 0.09676	 0.47569	-0.64772	 0.68098	-0.52379	-0.74553	-0.23234	  -1.226	  2.2947	 0.34121
Gprc5a	 -0.17548	 -0.19151	  0.19008	   0.2152	  0.20899	  0.71603	-0.064677	  -1.4633	  -1.2723	  -1.0236	   1.6703	 -0.39884
Pcbp4	 0.080167	 -0.51751	    0.392	  0.32843	 -0.49821	  0.60118	-0.023833	 -0.59136	 -0.79662	  -1.0412	   1.6875	-0.078036
Adra1d	  0.57182	  0.43431	  0.45147	  0.68641	  0.43588	  0.75831	  0.18318	0.0090972	  -1.6705	0.0078419	 0.011738	 -0.13366
Rbp7	    0.64836	    0.52529	     0.7228	    0.65035	    0.48404	    0.63536	-0.00027896	 0.00058982	    -1.4422	 0.00010296	    0.10927	  -0.073137
Lrrc15	    0.60885	    0.65895	    0.61826	     0.6069	     0.6536	    0.60495	-0.00046343	    0.41944	    -1.4365	 0.00017108	    0.47886	   0.074943
Usmg5	 0.52357	 0.45479	 0.43045	  0.5578	 0.17544	 0.30674	  -0.415	0.095517	 -1.1386	-0.46949	 0.39635	-0.53844
Cited1	    0.4354	    1.2555	   0.30486	   0.31951	   0.40439	    0.3462	   0.34595	 0.0064041	   -1.0686	 0.0011754	 0.0079091	0.00049102
Fam65c	-0.0059095	   0.16817	  0.092635	   0.81206	   0.93157	   0.85541	   0.16678	  -0.21212	   -1.2041	   0.18338	  -0.15008	 -0.023747
Rian	  0.41475	  0.10239	    1.032	  0.25543	  0.53059	  0.67002	  0.20278	 -0.30729	  -1.5906	-0.016955	  0.44131	 -0.75016
Sdpr	 0.42047	 0.89565	 0.66152	 0.18661	 0.30296	  1.1233	 0.26237	-0.58328	-0.90991	-0.18161	 0.32645	-0.99599
Gm5577	 0.32909	 0.33267	 0.40462	  0.9291	 0.32863	 0.36556	-0.34232	-0.33097	 -1.1408	 0.63529	 0.74906	-0.74528
Akap6	  0.83208	   1.4681	   1.6984	  0.71972	   0.7955	  0.68952	-0.015071	-0.014286	  -1.3005	 0.092875	 -0.16558	 0.081092
Fah	  0.30372	   1.3356	  0.70448	    0.667	  0.70665	  0.94689	-0.014025	  0.33514	 -0.99332	  0.36478	-0.074033	 0.034016
Tmem74b	   0.5718	   1.6618	  0.55755	  0.90702	   0.8011	   1.3324	 0.092118	   0.9541	  -1.0192	  0.43116	0.0092617	   0.2521
Gm5779	   0.51977	   0.98769	   0.97218	   0.34977	    1.3178	   0.98203	-0.0021439	  -0.11964	    -1.011	 -0.062213	 0.0059499	  -0.53368
Ugt1a6b	  -0.20955	    1.0671	   0.60522	    0.3528	    1.2353	   0.90324	 -0.043392	  0.001258	   -1.0543	0.00022073	 0.0016826	  -0.43462
R74862	-0.61248	 0.77402	 0.39697	  1.1212	 0.53853	 0.42521	 0.29989	0.094378	-0.47498	 0.49448	 0.30978	 0.56507
Angel1	 0.77675	-0.27683	  0.6864	-0.11554	 0.10707	 0.49347	-0.35581	 -1.4233	-0.81726	-0.42414	  1.6754	-0.31941
Armcx4	  0.96924	 -0.35135	-0.016935	0.0035235	-0.054142	  0.28092	 -0.03446	 -0.96923	  -1.0927	 -0.19224	  0.95419	 -0.36772
S100a6	   0.3973	 -0.54835	  0.42548	 -0.36755	-0.019782	  0.54795	 -0.20952	 -0.74031	  -1.2476	  0.40016	   1.4859	 -0.15871
Gm19522	 0.72939	 0.11875	 0.46002	0.075981	  0.7498	 0.90614	 -0.4656	-0.88711	-0.24466	 0.58372	  1.2997	-0.41091
Jag1	  1.0666	-0.53973	 0.20159	-0.18855	 0.61137	 0.92468	-0.36915	-0.70108	-0.52939	 0.10301	 0.89005	-0.14639
Atg10	  0.61682	  0.25858	 0.054804	  0.58045	  0.28625	  0.62137	 -0.51192	  -1.1688	  -1.0828	 -0.23188	   1.7993	-0.096168
Tubb2b	 0.69262	 0.28748	 0.21325	 0.42351	 0.11318	    1.19	-0.82427	 -1.0696	-0.99548	0.055793	  1.2713	-0.33612
Cd36	 0.64691	 0.86745	 0.73116	 0.75249	 0.58976	 0.81099	-0.39757	-0.71871	  -1.531	 0.16375	  1.0243	-0.61278
Prox1	 0.73144	  1.1513	 0.62681	 0.62795	 0.62018	  1.0307	-0.70944	-0.89067	 -1.0373	-0.10699	 0.83543	-0.15045
Haus3	  1.0951	 0.86569	 0.96982	 0.57976	 0.31449	 0.69118	0.025998	  -0.837	-0.98333	 0.24065	 0.24591	-0.14853
Slc16a12	   0.53717	    0.4479	   0.45363	   0.49678	   0.43589	   0.44481	  0.051586	  -0.73666	    -1.188	0.00094651	   0.79742	   0.26772
Stk3	   0.9628	  0.37642	  0.38065	  0.52456	  0.47854	  0.35223	-0.046044	 -0.76471	  -1.0877	 0.016043	   1.1687	  0.37175
