	Hh_v_GF_CD11b-CD103-	Hh_v_GF_CD11b-CD103+	Hh_v_GF_CD11b+CD103-	Hh_v_GF_CD11b+CD103+	Hh_v_GF_Monocyte	Hh_v_GF_Macrophage
Slc16a2	-0.48267	 0.27417	 -0.3149	 0.43882	 0.86875	 -1.1783
Ptpn14	 -0.3279	 0.37444	 -0.2439	-0.12272	  1.0848	  -1.462
Zfp827	   -0.121	  0.42987	 -0.64867	-0.016806	  0.85448	  -1.2698
Arhgap42	  -0.74275	3.7282e-05	  -0.58195	   0.37179	    1.0112	   -1.0957
Cdca7	-0.86953	-0.13001	-0.63196	 0.09813	  1.3436	 -1.3395
Pold1	-0.86831	-0.36348	-0.77403	 0.45718	  1.5401	 -1.0482
Ccnjl	-0.63358	-0.50232	 -0.5078	 0.25997	 0.76795	 -1.4858
Thsd4	-0.09493	-0.36183	 -0.6582	 0.18763	 0.82983	 -1.0946
Zcwpw1	-0.28968	-0.23412	 -0.6532	 0.49288	 0.84504	 -1.2784
Nbl1	 -0.6025	-0.40563	  -0.696	 0.29386	  1.5463	 -1.8951
Plce1	-0.30574	0.058291	 -1.1455	  0.7002	  1.5027	  -1.711
Cped1	 -1.8498	-0.16615	 0.10662	 -1.1453	  1.0653	-0.97047
Fhl1	 -1.9739	 -0.1221	-0.10018	-0.46467	 0.56201	 -1.2009
Pi15	 -1.8459	-0.17158	-0.40415	 -1.0095	 0.55583	 -1.4149
Tshz2	 -1.7527	 0.62995	-0.14451	-0.89642	  1.0635	 -1.2065
Pde1a	 -2.5731	 0.10839	-0.06033	-0.32639	 0.80029	 -1.6158
Slc6a17	 -1.4216	-0.35552	0.037172	-0.75518	  2.0194	 -1.0655
Csf1	 -1.9506	 0.76632	-0.12725	-0.29385	0.052009	 -0.1527
Rusc2	  -2.0058	  0.72282	 -0.39698	 -0.32569	  0.73111	-0.039264
Cxcl12	 -1.6753	 0.52328	-0.13608	-0.27139	 0.29259	-0.68932
Parva	 -2.1889	 0.40812	-0.16017	-0.15596	 0.42713	-0.75684
Lphn3	  -1.257	  1.4463	0.010479	-0.55995	 0.66738	-0.72829
Npff	  -1.0985	   1.1712	 -0.99285	0.0041133	  0.46645	  -0.5917
Snai2	 -1.0822	  0.9464	-0.52366	-0.35738	 0.29876	-0.73276
S100a16	  -1.447	 0.98292	-0.76078	-0.19231	  1.0197	-0.72491
Zfp558	 -1.7429	  1.2287	-0.59042	-0.12264	 0.89818	-0.38031
Etv1	 -2.0487	   1.337	 -1.0804	-0.98525	   0.421	-0.33918
Csf3	  -2.1436	   2.0783	-0.076788	 -0.67121	   0.2124	  -0.2847
Cxcl1	  -1.9145	   1.0126	  0.52324	 -0.57716	  0.55029	-0.044031
Nynrin	  -2.2181	   1.2847	-0.074688	  -1.3251	  0.55434	 0.085452
Cyp2ab1	 -2.2502	 0.73977	-0.74175	0.018598	-0.25455	 0.33005
Dmpk	 -1.9963	 0.56884	 0.60724	-0.62555	-0.30606	 -1.2556
Slit2	 -1.6024	 0.75343	  0.8791	-0.67594	-0.49112	-0.98177
Fam198b	 -2.0297	0.056364	 0.53655	-0.91898	-0.19033	-0.40223
Itga9	 -2.1257	 0.22369	 0.33328	-0.94916	 0.19855	-0.23575
Kcnn3	  -2.0411	  0.16017	-0.068469	  -0.7742	 -0.49919	 -0.74018
Rhbdl1	 -1.5901	  0.6365	 0.11747	 -1.3382	-0.12808	-0.72873
Srpx2	 -1.3528	 0.55662	-0.12881	 -1.0771	 0.12401	-0.80152
Trabd2b	-1.4885	0.91231	0.04435	-1.0808	0.17437	 -0.493
Acot1	-1.5439	-0.5029	0.99131	 0.5321	0.17589	0.35258
Slc18b1	 -1.2598	-0.22488	  1.0721	 0.13495	 0.31691	 0.35706
Cel	 -1.0507	-0.58304	 0.80754	 0.56669	-0.01871	 0.60511
Zg16	 -1.1594	-0.43127	 0.72722	 0.48408	  -0.153	 0.65156
Cela1	 -1.1378	-0.72374	 0.65967	   0.888	-0.13363	 0.44536
C4b	-0.81202	-0.35893	  1.2693	 0.84144	 0.11465	 0.14571
Ctrl	 -1.8493	-0.68749	 0.73202	 0.81897	 0.38153	 0.93606
Scarf1	-0.68073	-0.75872	  1.1532	  1.0971	 0.44764	 0.97117
Amy1	 -1.3128	-0.55969	0.035743	 0.30187	  0.5009	 0.03305
Leprel2	 -1.4979	-0.76982	 0.21778	  0.4106	 0.38001	0.085427
Myo1d	 -1.3622	-0.64314	 0.25397	 0.49166	 0.43946	 0.14098
Fert2	  -1.2949	  -0.8591	  0.32807	  0.70488	 0.075914	-0.018032
Baiap3	 -1.1786	-0.50087	  0.1014	  0.4034	 0.46634	-0.35083
Prickle1	 -1.0056	 -0.4094	0.020395	  0.7294	  0.7727	-0.35041
Rhobtb2	 -1.3873	 -0.2336	0.085217	 0.69875	 0.68344	 0.50079
Brip1	   -1.1995	  -0.39521	  0.044826	   0.72135	-0.0060087	  -0.36006
Otof	 -1.4847	-0.15249	-0.11686	 0.99004	-0.29695	-0.26178
Trim47	  -1.3948	  -0.1327	-0.034422	   1.1431	 -0.17378	 -0.15417
Pf4	  -1.1554	 -0.08642	 -0.39871	   1.4248	-0.044322	  0.12752
Ciart	  -1.0813	 -0.56488	  0.23524	   1.0703	-0.077723	 -0.21642
Nek3	 -0.96351	 -0.47112	  0.45458	   1.3687	 -0.20801	-0.018484
Wdr62	 -0.56499	 -0.72852	  0.49138	   1.2236	 0.010649	-0.046442
Cuzd1	 -1.0595	-0.50265	 0.48116	  1.1069	 0.13054	  0.3011
Duox1	 -1.2651	-0.18387	 0.33987	  1.1497	  0.1405	 0.41638
Rhpn1	  -1.0169	  -0.4071	 0.021586	   1.3402	-0.012026	  0.77971
Adamtsl1	 -2.0267	-0.18116	 0.70317	 0.45091	 0.85435	-0.41012
Nov	 -1.8196	 0.21681	 0.39582	 0.67985	 0.90345	-0.32623
Chrnb2	 -1.3294	 0.14196	 0.14439	  0.7781	 0.78244	-0.20397
Gucy1b3	  -1.3911	  0.25785	-0.020061	  0.91138	  0.65937	 -0.54889
Uaca	  -1.2089	-0.056573	  0.55338	   0.7856	  0.66288	 -0.17436
Des	 -1.1068	 0.42366	 0.81568	 0.70299	  1.0256	-0.02904
Npdc1	-1.4049	0.43337	0.60614	 0.6834	0.75201	0.17634
Pdgfrb	 -1.1708	  0.9423	 0.47762	 0.68859	 0.76547	-0.15047
Myl9	 -1.1877	 0.45835	 0.80643	 0.26003	 0.79682	-0.29826
Sdpr	 -1.0675	 0.39885	 0.42239	 0.46189	 0.63582	-0.40975
Aloxe3	 -1.1833	0.046975	 0.70732	-0.15276	0.055257	-0.16645
Csdc2	 -1.4964	-0.23879	 0.57143	 0.38608	 0.19877	-0.21486
Srd5a1	 -1.2704	-0.21799	 0.53725	 0.62215	-0.28303	 -0.4552
Fam110b	 -1.1855	0.028902	 0.42292	 0.35042	 0.33371	-0.66332
Ppp1r3c	 -1.2704	 0.26801	 0.26775	 0.39653	-0.16612	-0.47873
Tcp10a	  -1.1015	 0.071652	  0.34767	  0.25104	-0.042528	 -0.26698
Lims2	  -1.5806	  0.45125	  0.84825	-0.058885	  0.42938	 -0.55787
Plxna2	 -1.4513	 0.37343	 0.90685	 0.54554	 0.29747	-0.17962
Fignl2	 -1.5249	 0.78376	 0.39746	 0.53817	-0.12602	-0.72924
Ltbp1	 -1.8918	 0.33763	 0.19694	 0.38636	 0.17779	-0.70838
Cpt1c	 -1.2324	 0.60225	-0.15875	 0.92425	 0.41746	 -0.8253
Plekhh2	   -1.62	 0.34483	-0.20768	 0.88176	 0.16329	-0.59356
Dtna	 -1.1682	  0.0251	-0.39553	 0.99755	 0.17688	-0.72435
Gm5468	 -1.4382	-0.14436	-0.20359	  0.7535	 0.33264	-0.53755
Epm2a	 -1.1468	 0.31677	-0.40518	 0.45077	 0.14951	 0.10331
Slc7a2	 -1.1288	 0.58516	 -0.1856	 0.67714	 0.29598	-0.05572
Vps37d	  -1.5193	   0.6023	0.0077573	  0.79312	  0.41458	-0.016732
Adhfe1	 -1.0922	 0.32348	-0.13852	 0.86155	 -1.1589	0.050277
Tslp	   -1.5919	 0.0082671	-0.0015911	   0.75674	   -1.0691	   0.45783
Hspa12b	 -1.5816	 0.32543	-0.17514	 0.91338	-0.83632	-0.44602
Chst1	 -1.5297	 0.52872	0.011296	 0.13026	-0.60821	 0.40331
Trpc3	 -1.2624	 0.51915	 0.24057	 0.49145	-0.40986	 0.43782
Cmklr1	 -1.3643	 0.57431	0.037045	0.043748	-0.27161	-0.15117
Lurap1l	 -1.3352	 0.57411	-0.41952	0.070662	-0.68981	-0.13341
Pcdhgc3	 -1.3031	 0.58213	-0.40572	 0.25317	-0.37814	-0.27359
Rgs17	   -1.159	   0.6405	 -0.49753	-0.054749	 -0.31423	 -0.39663
Fbp2	  -1.1591	 0.015224	 -0.59408	  0.28646	 -0.75037	-0.046651
Gdpd5	  -1.0809	 0.010201	 -0.81257	  0.30501	  -1.0094	-0.044705
Tppp	   -1.3036	  -0.25132	  -0.72696	 -0.040214	  -0.63515	-0.0096601
Il2	  -1.149	0.044586	-0.26759	-0.15967	-0.86408	 0.22257
Gnb5	 -1.2083	   0.122	-0.81384	  -0.194	-0.36627	 0.36446
Igfbp5	   -1.383	-0.040099	  0.55081	 -0.45283	 -0.18609	 -0.85989
Stox2	  -1.308	 0.31884	 0.62743	-0.21327	-0.23575	-0.53656
Pkp2	 -1.2726	0.067529	 0.69653	-0.77397	-0.60091	-0.48115
Irf7	 -1.0609	-0.19039	 0.17981	  0.1982	-0.90628	-0.28738
Srek1ip1	 -1.0954	 -0.3744	 0.52122	0.083649	-0.62711	-0.27788
Irgm1	 -1.2288	  0.1015	 0.11601	0.040613	-0.50818	-0.44382
Prrx1	 -1.0183	 0.14427	 0.24771	0.012641	-0.69207	-0.56092
Lig4	 -0.97021	0.0008475	  0.56983	  -0.3249	  -1.0471	 -0.50377
Spata45	 -1.0629	 0.17207	 0.47298	-0.23699	-0.96945	-0.33937
Ston1	-0.97308	 0.37462	 0.61499	-0.19176	 -1.3527	-0.49872
Per3	  -1.3508	  0.32846	  0.45627	-0.026386	  -1.0174	 -0.13175
Adora3	 -1.1646	-0.97038	-0.52408	 -1.1099	 0.41281	0.037408
Ccnb2	 -1.2783	-0.43393	-0.35389	 -1.0444	 0.23095	 0.18075
Ctnnd1	 -1.1824	 -0.5574	-0.40404	-0.81762	 0.42811	0.056901
Ppp1r1c	 -1.0123	 -0.4252	 -0.3319	-0.67498	 0.33674	 0.12521
Gm11201	 -1.2606	-0.40243	-0.44037	-0.48639	 0.65029	-0.28553
Rspo3	 -1.4113	-0.57127	-0.63309	-0.58975	 0.58103	-0.47074
Ndufaf6	 -1.7273	 -0.3394	-0.24261	-0.74338	  0.5388	-0.12957
Neo1	 -1.7359	-0.36027	 -0.4504	-0.33991	 0.50644	 -0.3229
Gm16617	 -1.0465	 -0.6748	0.036641	-0.78849	0.092406	-0.21146
Tmem237	   -1.096	 -0.94155	-0.058017	 -0.26281	   0.2262	 -0.36842
Arsi	 -2.0422	 -1.3336	0.034003	-0.82054	 0.27877	 0.40954
Satb2	  -1.6853	 -0.79277	  0.34034	  -1.0163	-0.093069	  0.19085
Tmem98	 -1.6078	-0.64188	0.011812	-0.76385	 0.44504	 0.25334
Ang	-1.6594	0.12052	0.31588	 0.2937	0.17111	0.19707
Fn1	 -1.7568	-0.24107	 0.64393	0.070644	 0.43755	 0.22489
Ecm1	 -2.2385	 0.18527	 0.38105	-0.33031	 0.30731	 0.42675
Asb15	   -1.3483	  -0.12468	 0.0056427	  -0.28927	   0.33059	-0.0065239
Nxpe4	  -1.2341	 -0.13166	 -0.31318	 -0.37933	   0.1674	-0.043694
Gm15706	 -1.1841	0.077252	-0.26353	-0.25668	 0.31866	-0.31644
Klhl36	 -1.0447	-0.33805	-0.13141	-0.25152	 0.30317	-0.11431
Ptx3	 -1.1512	-0.42789	0.014425	-0.12538	 0.45145	-0.05234
Ntn1	 -1.3301	 0.10591	-0.16088	0.052489	 0.30852	0.084182
Slco2b1	   -1.067	 0.033072	 0.087383	-0.011387	  0.36645	 -0.13117
Ccdc3	 -1.5481	-0.44835	 0.32921	-0.40357	 0.13818	-0.24782
Xdh	  -1.0957	 -0.30741	  0.14776	 -0.41391	-0.019101	 -0.13081
Klf9	  -1.7176	 -0.37963	 0.069989	 -0.35988	-0.078565	 -0.62446
Pcdh7	 -1.3273	 -0.1053	 0.24462	-0.23568	-0.14234	-0.62036
Rtn4rl2	   -1.289	 -0.24061	0.0063905	 -0.14589	 0.010407	  -0.4708
Ccl2	  -1.5542	 -0.12489	 -0.36643	-0.052788	-0.022986	  -0.5365
Ptgfrn	 -1.6048	 -0.2011	-0.25677	-0.12661	-0.28959	-0.62651
Icam5	 -1.4722	-0.31257	-0.31412	-0.17022	 0.10752	-0.32124
Nr1d1	  -1.654	  0.2382	-0.32063	 0.03357	0.047489	-0.49249
Id3	 -1.6943	 0.10051	 -0.1551	-0.45852	  0.1097	-0.24807
Mmp15	  -1.4327	  0.35172	 0.012127	 -0.38958	-0.076952	 -0.45256
Cwf19l1	 -1.1282	 -0.1502	 0.11323	 0.58755	-0.31706	 0.30226
Fabp1	 -1.2809	-0.20289	0.014688	 0.28991	 -0.5488	0.035553
Cxx1b	  -1.1789	  -0.4621	-0.092345	   0.4199	-0.076852	 0.037143
Jph2	 -1.2866	-0.23878	-0.26309	 0.24023	-0.23486	-0.31256
Phex	 -1.0967	-0.15339	0.023235	 0.34757	-0.12156	-0.26835
Slc35d2	  -1.0917	 -0.20887	 -0.27172	 0.051104	-0.082724	-0.027774
Zik1	 -1.0144	 -0.4609	-0.25388	0.069487	 0.10946	-0.31096
Epb4.1l4a	   -1.1157	  -0.74243	 -0.033888	 -0.016892	  0.010769	-0.0038217
Sct	  -1.0822	 -0.52861	0.0060049	 0.002558	 -0.37042	 0.016535
Ccl7	 -2.0625	-0.30431	-0.24343	-0.29009	 0.16048	-0.19464
Cyr61	  -1.8661	 -0.31225	 -0.46511	 -0.67328	0.0017478	  -0.3501
Timp2	  -1.9675	 -0.13625	-0.038501	 -0.61026	 -0.21611	 0.093935
Fxyd1	    -1.941	 -0.076046	   0.31911	-0.0016134	 -0.093491	  -0.38244
Slfn4	 -1.6634	  0.1362	 0.23199	-0.14223	-0.62047	0.041823
Armcx6	 -1.0176	-0.71675	 0.15248	-0.15318	  0.2945	 0.21985
Cdc7	  -1.0493	  -1.0581	  0.27559	-0.019796	  0.31535	  0.36424
Nupr1	-1.4595	-1.2107	0.19752	0.17174	0.16141	0.64554
Lman1l	 -0.79894	  -1.0157	-0.075341	 -0.50171	  -0.1281	  0.82158
Slc17a8	  -1.1243	  -1.0167	 -0.65623	 -0.10874	-0.042696	   0.4416
Aldh1a1	 -2.4687	-0.91534	 -1.0872	 0.51994	  0.5002	-0.73023
Rgma	 -2.3811	-0.26101	-0.43159	 0.73471	  1.1028	-0.28296
Tmem119	 -1.8941	-0.39284	-0.36235	 0.59798	 0.78219	 0.12085
Adcy5	-0.81636	 0.59313	 0.42017	 0.35091	  1.1821	 -1.1596
Prex2	-1.2415	0.93001	0.68387	0.10508	 1.0985	-1.1624
Gm16675	-0.3483	0.47488	0.72921	0.21544	 1.0769	-1.4336
Sox17	  -0.5734	  0.74838	  0.78787	-0.082602	  0.56376	  -1.5422
Bc1	 -0.45782	  0.85664	   1.1388	-0.013556	  0.82088	 -0.78366
Tmem255b	  -0.3225	  0.87175	   1.1626	-0.058708	   1.4142	  -1.0568
Efcab8	 -0.96538	  0.56028	   1.1637	-0.010492	   0.4464	 -0.85345
Ramp2	-0.92046	 0.42174	  1.1873	-0.32588	  1.0219	-0.50356
Trpc6	  -0.72862	   0.45966	   0.92122	-0.0026481	    1.0474	  -0.70719
Cdc20	-0.43401	 0.37794	 0.84592	-0.35929	  1.5825	 -1.3003
Gtf2ird1	-0.88942	 0.40123	  1.0378	-0.43053	  1.5328	-0.94497
Sulf1	  -1.1406	  0.17406	  0.81875	-0.028282	    1.384	 -0.94515
Wipf3	 -1.3807	 0.22079	 0.80999	-0.58053	  1.7438	-0.82911
Gm13889	 -1.3412	 0.72505	 0.65142	 0.88123	  1.5763	-0.94463
Robo4	 -1.567	 0.7507	0.78133	0.70063	0.81789	-1.5649
Amotl1	-1.8045	0.41424	  1.209	0.46048	0.33427	-1.0326
Il27	 -1.2993	-0.18209	  1.3034	 0.51354	 0.28763	-0.72186
Fut10	 -2.3291	0.024801	   1.201	-0.59326	 0.66556	-0.49605
Ogn	 -1.7209	 0.21601	 0.72536	-0.48426	 0.74412	 -1.2383
Zfp462	 -1.4057	0.034547	 0.73019	-0.45551	 0.53041	-0.86632
Tead1	 -1.6697	-0.13332	  1.2373	-0.13009	 0.95008	 -1.0903
Kank1	  -2.2534	0.0083466	    1.675	 -0.71383	   1.6357	 -0.74172
Pkia	 -1.7147	 0.18426	   1.978	-0.53821	  1.1303	-0.55797
Aard	0.095011	 -1.0649	  1.0957	 -0.2164	-0.61907	-0.53557
Cdhr1	 0.18914	-0.79795	 0.89106	-0.73072	-0.45694	 -1.0076
Slc26a11	0.011673	-0.47163	  1.0377	-0.68456	-0.33902	-0.55452
Zfp788	-0.19046	-0.66317	  1.0919	-0.39338	-0.64961	-0.60067
Adam11	  0.3447	-0.80927	  1.2219	 -0.7352	 -1.1267	 -1.0962
Igdcc4	 0.22923	 -1.4949	 0.75809	 -0.1894	 -1.0183	-0.53732
Izumo4	 0.39867	 -1.6474	 0.43337	 0.14132	 -1.0245	-0.74256
Col7a1	 0.020882	   -1.456	  0.93216	  -1.5685	  -1.1992	-0.045642
Slc44a4	-0.19088	-0.99686	 0.90068	-0.94405	 -1.4331	-0.44706
Slc22a13b-ps	 0.74377	-0.43696	 0.72716	 -1.1838	 -1.7144	 0.22801
Adamts3	 0.47667	-0.18261	 0.63787	 0.22194	-0.65626	 -1.2091
Slc36a3	 0.53999	-0.24118	  0.5143	 0.47998	-0.85948	 -1.0749
Snord57	  0.66177	 -0.15833	  0.65025	-0.071819	   -1.026	 -0.74265
Prr11	 0.84152	-0.25743	 0.12132	 0.13149	 -1.2539	 -1.1241
Mir6362	 0.72267	-0.93477	 0.94484	0.091786	-0.74445	 -1.3915
Bpifb4	 0.18401	0.035942	0.017524	 0.91017	 -0.9822	 -1.4632
Rbp4	 0.17215	 0.24131	 0.55841	 0.73128	-0.63949	 -1.0547
Olfr98	  0.7856	-0.14925	 0.48677	  1.0579	-0.37348	 -1.0444
Cdh1	 0.87882	-0.31064	 0.95388	 0.89655	 -1.6826	-0.86281
Cenpw	 0.41408	-0.54088	 0.55821	 0.78323	  -1.343	-0.47153
Mpp4	 0.21268	-0.75979	 0.28979	 0.86751	 -1.4213	-0.20324
Dpp10	 0.44207	-0.33446	  1.2585	-0.04757	 -1.2897	-0.30496
Rgs9bp	 0.89132	-0.28591	  1.2576	 0.54102	 -0.9825	-0.48894
Fggy	 0.92719	 -1.0515	 0.86587	 0.15596	 -1.1253	0.095147
Abhd15	 -1.2121	  -0.445	 0.31287	-0.31301	 -1.1819	 0.15074
Amer1	   -1.1242	  -0.45904	   0.13175	-0.0024548	  -0.99662	   0.10649
Gen1	-0.75841	-0.39073	  0.1375	-0.28529	 -1.1111	 0.10325
Prr16	  -1.0958	 -0.75072	0.0059837	 -0.24768	 -0.75344	  0.17424
Racgap1	 -0.87752	 -0.69406	-0.061693	 0.045527	  -1.0212	  0.25222
Dhrs13	-0.84979	-0.42703	 0.44345	-0.21958	 -1.0132	 0.40536
Rasl11b	-0.81736	-0.50776	 0.43179	-0.60937	 -1.1234	 0.45119
Batf3	 -0.53877	  -0.5925	 -0.33392	-0.044363	  -1.3383	  0.46808
Ppih	-0.71858	-0.40658	0.043325	-0.24495	 -1.3295	 0.68278
Kctd14	-0.56966	-0.33575	 0.25705	-0.68708	 -1.5361	0.013357
Scrn3	-0.61707	-0.44168	 0.22784	-0.90122	 -1.5181	 0.25832
Lta	 -0.71677	-0.019656	  0.46843	 -0.68576	  -1.7376	 0.044186
Slc5a11	 -0.8829	-0.37417	 0.57564	-0.28489	 -1.6643	 0.12042
Pde9a	 -1.0523	-0.87435	-0.55577	-0.60576	  -1.132	  0.6578
Ankrd39	-0.010993	 -0.30086	  0.99108	 -0.58332	  -1.0718	  0.45935
Qsox2	-0.0096942	  -0.42349	    1.0249	  -0.23959	  -0.96865	    0.3424
Ccdc96	0.092513	-0.79757	  0.5165	 0.17158	 -1.1858	 0.10872
Pvrl4	-0.16687	-0.68174	 0.59606	-0.18403	  -1.197	 0.25888
Zfp365	 -0.14279	 -0.59635	  0.90341	0.0028565	  -1.2171	  0.41168
Il17c	 0.51271	-0.45521	 0.68885	-0.23817	 -1.0315	 0.72748
Nipa1	  0.10106	 -0.55358	   1.5836	-0.067458	   -1.302	  0.28405
Timm9	0.082276	-0.40132	  1.2754	 0.32716	 -1.1954	 0.49223
Asrgl1	-0.071058	-0.014014	  0.42417	 -0.55124	 -0.84933	     1.03
Slc25a10	 -0.53668	-0.077137	  0.14846	 -0.28887	 -0.82836	   1.0526
Rbm3os	-0.09368	 0.23212	 0.90364	 -0.2187	 -1.3769	 0.99458
Rph3al	0.047665	-0.14007	 0.58811	0.065204	 -1.0589	 0.59316
Top1mt	-0.071185	  0.16181	  0.60509	 -0.17062	  -1.2574	   0.6283
Bbs12	-0.85493	 0.19396	 0.56847	 0.35547	 -1.0682	 0.39006
Klhdc1	-0.57469	 -0.1097	 0.73651	 0.54115	 -1.4833	 0.59647
Gdf9	-0.11178	 0.53769	 0.58883	 0.43276	 -1.2716	 0.57582
Snora7a	-0.20026	 0.67504	 0.52095	 0.39586	 -1.1479	 0.57741
Rmrp	-0.22244	 0.31936	-0.11156	 0.48192	 -1.0153	 0.48642
Nme4	 -0.24533	  0.52463	    0.883	  0.48457	    -1.53	-0.086701
Vcpkmt	-0.38125	 0.73626	 0.56422	  0.1338	 -1.6642	 0.13432
Adck1	 -0.2278	0.098007	-0.15143	0.060271	 -1.0491	 0.37379
Ect2	  -0.23102	  -0.17659	 -0.079994	-0.0038197	   -1.1775	   0.45673
Arl3	-0.13941	0.082061	-0.31543	0.046413	 -1.4234	 0.45101
Rbmx2	 -0.20774	-0.068335	 -0.48103	 0.038556	  -1.2039	  0.59517
Cep85	 -0.24098	-0.055321	 -0.25636	 0.042578	  -1.0533	 0.041721
Espl1	-0.25054	0.022926	-0.42585	 0.14874	 -1.1803	 0.01343
Polr2h	 -0.04118	-0.013901	  -0.4266	 0.046757	  -1.1207	  0.11923
Parp10	  0.22872	 0.053772	 -0.28438	 0.088482	  -1.2187	-0.080262
Tmem241	  0.30197	-0.063415	 -0.40529	-0.097339	  -1.0708	 0.080436
Cxcl11	 0.31183	  0.1309	-0.28515	-0.36785	 -1.3397	 0.26423
Tsr3	 0.11398	0.074068	-0.37794	-0.55923	 -1.0339	 0.34124
Icam4	0.072506	 0.32367	-0.18393	-0.30697	  -1.073	 0.15303
Mitd1	0.014926	  0.2993	 -0.2106	-0.10608	 -1.0506	 0.30184
Gtf2h3	-0.29967	 0.11586	-0.62798	-0.29743	 -1.4894	  0.1948
Ppa1	-0.26123	-0.16299	-0.69504	-0.42952	 -1.1213	 0.19838
Atic	 -0.24877	 -0.31555	 -0.04772	-0.084705	   -1.115	 -0.13198
Mthfd1	-0.27574	-0.37916	 0.18397	-0.11867	 -1.0156	 0.12303
Pdgfb	-0.11664	-0.37779	 0.21743	0.016907	 -1.2476	0.010051
Slc1a3	0.040326	-0.22553	 0.14173	0.087563	 -1.0157	-0.16516
Ube2m	-0.11212	 0.07507	0.088377	-0.02887	 -1.1322	 0.09592
Zfp866	-0.051045	 -0.12911	  0.14245	  0.11591	  -1.0394	  0.14585
Nup85	-0.12215	-0.19145	 -0.2504	-0.46941	 -1.2329	-0.03471
Ruvbl1	 -0.11432	0.0066758	 -0.11057	 -0.34614	  -1.1229	-0.053543
Slc25a24	  -0.11423	   0.08431	   0.22607	  -0.32569	   -1.0135	-0.0064372
Slc44a3	-0.096935	 -0.20166	  0.11152	 -0.36988	  -1.0081	-0.071905
Zfp850	-0.40433	-0.07593	 0.13825	-0.47363	 -1.0769	-0.32131
Cmtr2	-0.35034	-0.47893	 0.52965	0.070038	 -1.4857	-0.01683
E2f3	 -0.41098	 -0.12063	  0.39926	 0.067365	  -1.2015	-0.011302
Kcnh6	 -0.40693	  0.12522	  0.32957	-0.072682	  -1.2707	  0.23376
Fbxl18	 -0.33281	-0.072793	  0.36282	0.0057114	  -1.5772	  0.34346
Car11	-0.27375	 0.63037	 0.34024	0.063544	 -1.2071	0.015078
Dhx37	-0.18423	 0.34497	 0.38508	 0.19887	 -1.0211	-0.15419
Fam98a	0.022884	 0.18733	 0.14538	0.015438	 -1.0414	-0.27925
Eefsec	 -0.22848	-0.037457	   0.5553	   0.3523	  -1.4603	-0.085689
Gm19897	-0.19565	-0.21767	  0.1234	 0.63307	 -1.6068	-0.30694
Scarna2	-0.027955	-0.051666	  0.20619	  0.37138	  -1.4467	  -0.3241
Esyt3	 0.26531	 0.41632	 0.47067	 0.59771	 -1.3239	0.022908
Fbxo8	0.064387	 0.39099	 0.27004	 0.47571	 -1.3678	-0.21174
Klrk1	  0.18589	-0.081573	  0.39477	  0.22237	  -1.2307	  0.26428
Lrrc20	0.02195	0.19314	 0.1802	0.37839	-1.2753	 0.3306
Slc22a18	-0.27377	 0.12895	0.040692	 0.48061	 -1.4786	0.047217
Tdp1	  0.13003	 0.034753	 0.036023	  0.56656	  -1.1938	-0.042402
Gabbr1	  0.1804	 0.23942	-0.88097	 0.55977	 -1.2361	-0.18548
Gmnn	-0.30589	-0.26953	-0.31252	 0.40969	 -1.1759	-0.32421
Hist1h2bj	  -0.1614	-0.057599	 -0.17375	  0.58796	  -1.2045	 -0.20693
Msh2	 -0.33822	-0.058357	-0.069786	  0.16599	  -1.2414	 -0.35248
Gpatch4	-0.23498	-0.05522	  -0.417	 0.51166	 -1.4564	-0.08336
Hist1h2ab	 -0.10158	 0.087524	  -0.4917	  0.52933	  -1.4443	0.0024092
Styx	  -0.1646	  0.26487	 -0.31567	   0.6254	  -1.2482	-0.098948
Aff2	-0.15947	 0.45825	0.020185	-0.17521	 -1.4036	-0.73129
Kcnip3	 0.10429	 0.43278	-0.34115	-0.11978	 -1.5364	-0.81411
Rarb	  0.1039	 0.56547	-0.12337	 0.11961	 -1.5048	-0.61505
Phf11a	 0.38281	 0.57593	-0.17566	-0.24877	 -1.5264	-0.70199
Wnt4	  0.49763	   0.6292	 -0.32321	-0.088419	  -1.5567	 -0.55494
Lekr1	 0.37806	 0.56768	 0.23743	  0.1801	  -1.836	-0.43147
Csmd3	-0.21828	 0.30225	-0.47771	 0.12582	 -1.2285	-0.26304
Slc7a15	 0.033163	 0.035925	 -0.67498	0.0058752	  -1.4214	 -0.28578
Ovca2	  0.33587	   0.4041	 -0.59423	-0.069981	  -1.1539	 -0.25592
Pdia4	 0.12958	 0.35502	-0.48642	0.043884	 -1.0679	-0.32801
Prr24	0.038167	 0.41355	-0.21471	0.050721	 -1.2503	-0.12962
Prss30	 0.29199	  0.1777	-0.15433	0.066469	 -1.3976	-0.27241
Thg1l	 0.25654	 0.37819	-0.34162	0.086797	 -1.4347	-0.27217
Gal3st1	 0.54594	 0.60246	-0.13833	-0.12679	 -1.5085	-0.11165
Plekhg6	  0.46232	  0.39385	-0.083031	 -0.27846	  -1.0701	 -0.12561
Dhcr24	-0.44123	 0.44495	-0.16789	-0.11939	 -1.0996	 0.32444
Eftud1	-0.14488	 0.58477	-0.26125	-0.31165	  -1.035	 0.13344
Gpr151	-0.31331	 0.73254	 -0.3146	-0.36293	 -1.2168	-0.10404
