	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage
Fam19a5	0.19777	0.19785	0.19873	0.30661	0.19845	0.19779
Ina	0.20999	0.24279	0.17562	0.24913	0.17551	0.17529
Tlk2	0.20597	0.18325	0.19479	 0.3608	0.24703	0.11514
Rps6kb1	 0.17617	0.085649	 0.23616	 0.37759	 0.19404	 0.20443
Cstb	  0.24806	   0.2564	0.0099009	   0.2505	 0.094396	  0.14364
Cyp11a1	0.27111	0.19915	0.12175	0.22899	0.12163	0.12158
Olfr733	0.26582	0.22144	0.11154	0.23646	0.11122	0.11116
Zmynd12	0.24892	0.25808	0.14019	0.27437	0.13467	0.13189
Ss18	0.24745	 0.2365	0.08089	0.33748	0.14891	0.15867
Wnt10b	 0.25144	 0.12288	-0.04501	 0.23804	 0.11727	 0.12984
Atp5d	0.11027	0.14834	0.32483	0.29282	0.23323	0.15713
Cfl1	0.045235	 0.16144	 0.34663	 0.27362	  0.2562	 0.23316
Cyth4	-0.0069765	   0.04731	   0.30656	   0.35331	   0.20119	   0.17615
Psenen	0.036556	0.080553	 0.35646	 0.35678	  0.2563	 0.17965
Ptafr	0.0052525	  0.07631	  0.44357	  0.36095	  0.25708	  0.13317
Cpeb4	 0.16092	0.092041	 0.48419	 0.26478	 0.33218	 0.13688
Creg1	0.11199	 0.1904	0.37067	0.24945	0.32714	0.13608
Cuta	0.088385	 0.21941	 0.42578	 0.19126	 0.35977	 0.14092
Ddx46	0.14882	0.10818	0.37577	0.25341	0.29731	0.17971
Msn	0.11946	0.13099	0.39273	0.21471	0.36647	0.18228
Lyn	  0.201	 0.1955	0.36974	0.21686	0.28581	0.24231
Thrsp	0.24267	0.26113	0.36043	0.23922	 0.2991	0.24338
Plch2	0.22231	0.17224	 0.3447	0.34744	0.21637	0.16953
Trim38	0.22038	0.22057	0.39621	 0.2919	0.22166	0.22117
Myl12b	0.23109	0.16006	0.32125	0.27917	  0.297	0.18512
Rbmxl1	0.28549	0.12678	0.32599	0.24981	0.37836	0.19288
Arl4c	0.13309	 0.2511	0.18662	0.17792	0.44333	0.36776
Rictor	0.14084	0.21224	0.25837	0.18495	0.52057	0.37049
Zfc3h1	0.094539	 0.27215	 0.21268	 0.25537	 0.56801	 0.39584
Elk4	0.14359	0.21495	 0.3042	0.12434	0.54248	0.22374
Fam92b	0.17604	0.18828	0.26507	0.19881	0.44968	0.26547
Paics	 0.1185	0.11668	0.31829	0.19159	0.54102	0.30938
Usp14	0.18803	0.13885	0.33299	 0.1495	0.51669	0.27923
Slc25a46	0.17331	0.13287	0.28983	0.08706	0.48737	0.33074
Gm5766	0.12538	0.23022	0.26985	0.29822	0.32937	0.26408
Ist1	0.059511	 0.19672	 0.29615	 0.23181	 0.35756	 0.31465
Nlrp3	0.14155	0.15313	0.30763	0.24587	0.37493	0.30278
Zbtb20	-0.0033262	   0.10729	   0.20404	   0.22755	   0.30895	   0.34862
Cox17	 0.11998	 0.18113	0.061608	 0.11016	 0.41407	  0.2985
Huwe1	0.098466	 0.20246	 0.10408	0.086059	  0.3869	 0.35135
Stxbp3a	0.029686	 0.19425	 0.10611	0.058253	 0.42999	 0.25128
Mir669g	 0.1096	0.10979	0.11076	0.10992	0.45004	0.23365
Gm14858	0.11028	0.11046	0.11109	0.11058	0.32846	 0.2219
Pcdhb21	0.13633	0.12095	0.12115	0.12094	0.29829	0.27641
Pkm	0.032105	 0.14563	 0.10534	 0.10859	 0.35124	 0.34306
Tet2	0.060059	  0.1735	 0.14511	 0.16292	 0.30265	 0.31311
Prdx6	 0.10267	0.080999	0.051253	 0.15372	 0.38623	 0.41034
Thg1l	0.054629	 0.12213	0.072089	 0.17117	 0.30987	 0.53133
Cyb5r3	-0.0289	 0.2451	0.17299	0.15281	 0.4802	0.30398
Nsdhl	-0.083058	  0.28359	  0.17754	  0.19256	  0.50227	  0.25132
Dhx38	-0.038495	  0.20326	  0.16055	  0.02941	  0.50456	  0.33144
Pmm2	-0.038311	   0.2933	  0.22496	  0.13368	  0.34853	  0.44084
Syk	-0.065221	  0.15726	  0.19387	 0.099984	  0.38703	  0.41303
Zfp326	-0.18971	 0.31916	  0.2718	 0.19285	 0.40898	 0.22788
Atp2b1	0.012747	 0.37811	   0.162	-0.06379	 0.42396	 0.22682
Atp6v1f	 0.20798	 0.44128	  0.1145	0.030418	 0.40581	 0.28271
Baz2b	 0.17027	 0.32529	 0.11596	0.068029	 0.30812	 0.25723
Gmfg	 0.13199	 0.37437	 0.16897	0.036331	 0.32718	 0.22939
Dnajc8	0.056694	 0.32868	 0.14016	 0.10379	 0.40222	 0.34105
Oxct1	0.077808	 0.37126	 0.10372	 0.13013	 0.39662	 0.38258
Tmbim1	0.064077	 0.43372	 0.11188	0.050547	 0.29797	  0.3606
Atp5j	0.17253	 0.3679	0.30505	0.16862	0.34024	0.40064
Ergic1	0.19146	0.38728	 0.2993	0.15645	0.27467	0.39954
Tomm6	 0.19616	 0.35894	 0.26148	0.076277	 0.35074	 0.32433
Nedd9	 0.23962	 0.48031	 0.20506	0.056314	 0.44289	 0.40238
Ssr2	    0.188	  0.50582	  0.23429	-0.007288	  0.33034	  0.34209
Brcc3	 0.10531	 0.25537	 0.20971	0.029608	  0.2135	 0.44032
Tbl1xr1	 0.11411	  0.3323	 0.20932	0.058956	 0.26359	  0.3465
Efr3a	 0.19281	 0.18863	 0.36386	0.061698	 0.20279	 0.30021
Rab3gap1	 0.19208	 0.25729	 0.28637	0.080888	 0.16375	 0.29673
Zcrb1	 0.11191	 0.21056	 0.32328	0.012263	 0.17413	 0.33503
Acer3	  0.45118	-0.057951	  0.20669	  0.19686	  0.44473	  0.36401
Nifk	  0.44316	-0.072292	  0.11707	  0.14187	  0.39957	  0.38524
Slc2a1	 0.38632	0.011136	0.039591	 0.28422	 0.44017	 0.42304
Crnkl1	 0.5666	0.14321	0.16698	0.19611	0.32458	0.50745
Mir1904	0.41615	0.20043	0.19251	0.18772	0.49673	0.38924
Pyurf	  0.456	0.10054	 0.0945	0.18154	0.41256	0.37037
Zbtb11	0.48677	0.20329	0.12583	0.22015	0.39536	0.35091
Ccdc120	0.28083	0.15899	0.21956	0.11899	0.36458	0.24302
Ptprc	0.29057	0.12123	0.25251	0.13955	0.35374	0.28485
Vps13b	 0.33026	  0.1389	  0.2338	0.095124	  0.4001	 0.22834
Cdk13	 0.30356	0.052198	 0.25369	 0.17248	 0.37967	 0.18303
Phf3	  0.32759	-0.023784	  0.14405	  0.16276	  0.33638	  0.18055
Tcp11l2	 0.38738	0.032404	 0.13672	 0.10371	 0.36357	 0.22265
Dync1i1	 0.2682	0.17019	 0.1638	0.17775	 0.4976	0.16625
Spopl	 0.38324	0.069944	 0.23346	 0.22179	 0.49838	 0.16068
Rbbp4	  0.37783	 0.094571	0.0012954	  0.10329	  0.44068	  0.22173
Ddx21	 0.26973	0.063513	 0.14187	 0.35218	 0.35814	 0.32396
Usp38	 0.37313	0.027702	 0.21641	 0.37435	 0.40582	 0.32725
Zkscan1	  0.18222	-0.036719	  0.18924	  0.28496	  0.37792	  0.33793
March6	0.31232	0.13102	0.13708	0.33738	0.31964	0.21856
Odf3	0.34947	0.18521	 0.1283	0.38428	0.35976	0.17713
Prkch	 0.35991	0.083795	 0.15975	 0.25522	 0.32967	 0.13315
Atr	  0.27317	0.0078156	  0.29851	 -0.10806	  0.42062	  0.13923
Crebrf	  0.34412	-0.081062	  0.30875	 0.025741	  0.37206	 0.054728
Orai1	   0.2146	-0.038702	  0.31771	0.0072486	   0.2984	 0.093154
Ccdc50	     0.3498	    0.10146	    0.29702	  -0.062013	    0.16033	-0.00078324
Chic2	   0.40474	2.8092e-05	   0.28951	  0.046827	   0.22252	 0.0091495
Mir7064	  0.39253	 0.083102	   0.3436	 0.069556	  0.23714	-0.029911
Mtmr6	   0.25276	-0.0041417	   0.29523	 -0.088125	   0.25659	 -0.045468
Ppp1r16b	   0.44924	8.9341e-05	   0.13192	 -0.096004	   0.27248	    0.1653
Stim2	  0.39796	0.0074829	 0.083853	-0.053472	   0.2488	-0.038437
Bcl10	  0.38362	  0.18585	  0.25346	-0.034206	  0.33752	  0.13756
Cyfip1	  0.30543	  0.14446	  0.32816	-0.025534	  0.29976	  0.10609
Etnk1	  0.34447	 0.073857	  0.25061	-0.034211	  0.28146	  0.18687
Stag2	  0.28983	 0.049044	  0.27037	-0.059144	   0.2269	  0.26618
Kif5b	 0.31412	0.082094	 0.14975	0.091816	 0.23607	 0.21507
Lonp2	  0.32282	  0.10407	  0.13039	-0.014968	  0.19349	  0.22732
Ccdc88a	  0.12922	-0.041432	  0.26617	 0.051086	  0.19609	  0.28647
Fam210a	  0.18919	 0.062958	  0.29374	-0.021882	  0.27717	  0.22546
Rbm39	  0.1862	0.076662	 0.20326	0.065167	 0.22673	 0.29191
Zfp644	 0.22297	0.082521	 0.23109	0.025212	  0.2573	 0.29589
Tex261	    0.22592	-0.00019781	    0.26693	   0.052261	    0.25614	    0.26266
Rlf	 0.16937	 0.11736	 0.32346	0.084189	 0.33172	 0.36339
Rsrc1	  0.20383	   0.0508	  0.38631	0.0039745	  0.22473	  0.36918
Irak1	0.25572	0.20276	0.32489	0.11103	 0.4166	  0.187
R3hdm2	0.15294	0.16376	0.36219	0.04816	0.34242	0.17083
Nudt21	  0.23288	  0.18688	  0.42785	-0.043703	   0.4678	  0.20439
Casp6	 0.25202	 0.12665	 0.34079	-0.25652	 0.23074	 0.12611
Gm5803	 0.31332	 0.19324	 0.25309	-0.20475	 0.36525	 0.12814
Hmbox1	 0.12865	 0.22473	0.016082	-0.25619	 0.32605	0.016748
Nfkbia	  0.27628	  0.25482	  0.12277	 -0.14581	  0.44293	-0.034922
Anxa4	  0.35102	  0.27221	  0.12815	-0.054951	  0.27132	  0.13937
Zhx1	   0.25962	   0.32729	 -0.012882	-0.0060961	   0.29461	   0.18919
Ap1g1	0.20256	0.29521	0.09616	0.03754	 0.1783	0.21434
Map3k7	 0.27755	 0.35181	0.053745	0.087251	 0.17625	 0.32183
Mib1	  0.18983	  0.21084	 0.065813	0.0086567	  0.29099	  0.39065
Ppp2r5c	   0.24751	   0.20108	 0.0015326	-0.0090452	   0.28532	   0.29819
Rbm27	 0.31077	 0.12663	0.028916	0.020629	 0.23774	 0.30396
Pde12	 0.33045	 0.27073	0.079171	 -0.0582	 0.32344	 0.33297
Rabgap1l	 0.36255	 0.23012	0.088088	0.040866	 0.30286	 0.33912
Trim23	 0.33455	 0.27396	0.017565	 0.10936	 0.28511	 0.31423
Mtmr7	0.42708	0.19472	-0.0247	-0.1045	0.37558	0.47996
Wdr83	  0.40378	  0.12095	 0.020146	-0.018897	  0.41935	  0.53474
Rnf6	  0.48586	  0.17728	 0.025315	-0.035847	  0.44409	  0.36232
Terf1	  0.4431	 0.23057	 0.15111	0.020945	 0.39268	 0.43878
Aplp2	  0.29565	  0.37987	 0.037603	-0.066112	  0.31817	  0.46517
Snd1	  0.16818	  0.26176	 0.045008	-0.091879	  0.45134	  0.55759
Rad23a	0.056998	  0.3688	0.097478	-0.12287	  0.2496	 0.56384
Actc1	0.50298	0.23487	0.28082	0.17226	0.22307	0.17134
Ip6k2	0.54308	0.25665	0.26457	0.14202	0.27903	0.19235
Mroh6	0.63559	0.24793	0.25977	0.24435	 0.2566	0.25188
Snord88c	0.56665	 0.2378	0.23674	0.23636	 0.2385	0.23702
Mir1934	0.63271	0.18898	 0.2076	0.18096	0.30637	0.32796
Fcho2	 0.50457	0.091665	 0.32943	 0.11763	 0.27962	 0.29664
Uri1	 0.54606	 0.20075	 0.36097	0.040599	  0.2555	 0.12359
Gng12	0.61835	0.41182	0.34575	0.10673	0.31148	0.12798
Tmem71	0.67738	0.28105	 0.2966	 0.1689	0.34083	0.18423
Dnm1l	 0.39356	  0.2927	 0.11235	0.093556	 0.21153	 0.18478
Lcor	0.38556	0.24617	0.16161	0.13629	0.30458	0.21094
Pum2	0.43317	0.28986	0.12681	0.12894	0.28599	0.24962
Glb1l2	0.47161	0.17748	0.18577	0.17642	0.25521	0.17614
Ids	 0.43985	 0.12622	 0.16056	 0.15476	 0.22706	0.088339
Gsk3b	0.51759	0.26891	 0.1074	0.23487	0.23201	0.10877
Epc2	0.36808	0.31447	0.16413	0.13876	0.38578	0.10185
Mir7227	0.48365	0.39885	0.12365	 0.1341	0.37676	0.18236
Tbc1d23	 0.47512	 0.42771	0.095952	 0.12546	 0.43008	 0.16856
Erp44	0.47025	0.35989	0.24819	0.17882	0.29987	0.37822
Gyg	0.51251	0.36369	0.21873	0.12661	0.38168	0.29256
Mgea5	0.36527	0.36057	 0.3015	 0.1201	0.28697	0.19923
Tnrc6b	 0.39409	 0.29483	 0.26603	0.060252	 0.37924	  0.2028
Cass4	  0.43124	  0.25297	  0.34284	-0.069576	  0.28023	  0.31977
Gcc1	   0.56908	   0.18273	   0.36602	-0.0064144	   0.19468	     0.333
Pih1d2	 0.56931	 0.15048	 0.30742	-0.10275	 0.41211	 0.30081
Arf6	 0.52141	 0.30286	0.024287	 0.15305	0.004034	 0.26476
Car4	 0.51312	 0.26075	0.077712	0.063297	0.056834	 0.10781
Slc38a3	 0.44436	 0.35695	 0.12516	0.050054	  0.1159	 0.12143
Thada	 0.47603	 0.30808	 0.14902	0.033365	 0.11106	0.089796
Ogfrl1	 0.49731	 0.25548	 0.24084	 0.13584	0.036722	0.084889
Sdcbp	  0.55898	  0.23953	  0.22106	  0.13504	0.0038551	  0.15369
Ctso	   0.4726	  0.37155	  0.30034	0.0084074	  0.11673	 0.069225
Mageb3	 0.39616	 0.40832	 0.29746	0.074466	0.078355	 0.26143
Ptprg	 0.45983	 0.41485	 0.14377	0.026638	0.045955	 0.26071
Gfod2	0.64413	0.29277	0.11768	0.12697	0.13586	 0.1232
Snora75	  0.66348	  0.37527	  0.10448	 0.058513	  0.12747	-0.031498
Gm2061	   0.7348	   0.3993	 0.046534	0.0062752	 0.079837	  0.12613
Atp6v1a	 0.46517	 0.34181	 0.21436	 0.33023	 0.12863	0.040194
Camk2d	 0.49141	 0.40402	 0.28908	 0.34466	 0.11205	0.070158
Fndc3a	 0.45894	 0.25126	 0.29497	  0.2571	 0.17352	0.070237
Camsap2	  0.57646	   0.4838	  0.19363	  0.29542	  0.22045	0.0034004
Nnt	 0.43939	 0.58057	 0.27985	 0.17655	 0.25987	0.043449
Tcn2	 0.48304	 0.44799	 0.40376	 0.14619	 0.20962	0.021968
Ier3ip1	  0.59476	  0.46156	  0.55944	  0.13401	  0.05794	0.0055989
Lmbrd2	 0.63351	 0.41984	 0.44946	 0.24071	 0.10027	0.036724
Ccdc185	 0.52589	0.093642	0.094718	0.093854	0.094184	0.094071
Gm18409	 0.54124	0.096125	0.097154	0.096327	0.096642	0.096534
Cmtm2b	 0.50686	 0.09052	0.091646	0.090742	 0.09109	0.090971
Hoxb1	 0.5285	0.11301	0.11354	0.11285	0.11327	0.11303
Olfr1305	  0.574	0.10138	0.10229	0.10156	0.10183	0.10174
Sctr	0.49586	0.11087	 0.1158	 0.1074	0.10746	 0.1491
Skor1	0.47375	0.11714	 0.1175	0.11721	0.11732	0.11682
Rims2	 0.55427	  0.1606	0.081362	  0.1623	0.073966	0.078451
Foxi3	 0.37084	0.091935	0.095921	0.092627	0.094057	0.090768
Tex19.1	  0.3818	0.077713	  0.0817	0.078406	0.079836	0.079394
Olfr1424	 0.34864	0.072633	0.076619	0.073325	0.074755	0.074314
Hsd17b6	  0.4126	0.069957	0.070391	0.069862	0.070345	0.070295
Gm6150	 0.3671	0.10446	 0.1085	0.10521	0.10659	0.10224
Six6	 0.3522	0.10813	0.10884	0.10826	0.10848	 0.1084
Ppp3r2	0.39362	0.10366	 0.1045	0.10382	0.10407	0.10346
Gm10451	 0.43989	0.024464	0.086863	 0.19047	0.040697	 0.11293
Gpc3	 0.42323	 0.07596	0.073672	 0.23234	 0.14979	 0.13262
Slc25a48	0.45686	0.11085	0.11148	0.18176	0.11116	0.11063
Gm11213	0.34299	0.11667	0.11705	0.22524	0.11686	0.15079
Nr0b2	0.35133	0.10399	0.10422	0.30371	 0.1041	0.10399
Gm11992	 0.38106	 0.16496	0.054074	 0.22177	0.053017	0.099669
Chm	   0.45965	0.00058776	   0.22369	   0.11616	   0.10423	   0.31019
Sf3b6	  0.47186	-0.045475	  0.15132	  0.19976	  0.11935	  0.28516
Erap1	  0.36955	0.0039167	   0.1234	  0.25857	  0.13426	  0.19249
Gng5	 0.40583	-0.03361	 0.21174	   0.313	 0.12475	  0.2952
Yipf5	 0.51736	0.053789	 0.22694	 0.36056	0.090153	 0.17383
Mob1a	    0.24	0.028752	 0.19927	 0.17261	0.038137	 0.30545
Tatdn1	  0.25372	-0.024461	  0.19254	 0.082367	-0.021722	   0.3313
Rsu1	   0.33553	-0.0035889	    0.2106	   0.18237	  -0.01984	   0.20776
Tmod3	 0.33173	-0.10886	 0.20427	 0.13581	0.080282	 0.23891
Smim8	  0.36346	  0.11575	 0.099031	  0.17926	-0.016561	  0.35139
Ddx1	 0.34264	0.011133	 0.32717	 0.40392	 0.20969	0.035591
Egfl8	 0.40989	 0.10925	 0.26432	 0.49827	0.096346	-0.02613
Tmem38b	  0.42126	   0.1585	    0.389	  0.37824	 0.045948	-0.029918
Immp1l	  0.42295	  0.12638	  0.17931	  0.32103	  0.20422	-0.049939
Rnf2	  0.56165	-0.033514	   0.3439	  0.21218	  0.15961	 0.062363
Actr3b	 0.2196	0.47523	0.29541	0.34465	0.28593	0.26544
Prkcb	0.27393	0.49656	0.31328	0.25982	0.31468	0.16416
Spata31d1d	0.28359	0.45807	0.23508	0.24426	0.22841	0.21848
Morf4l1	0.35305	0.50326	0.14995	0.26904	0.28778	0.28934
Arpc5	0.23787	0.38816	0.26922	0.26684	0.15332	0.32009
Mapre1	0.25342	 0.3102	0.29224	0.21442	 0.1808	0.30588
Rc3h1	0.22856	0.49055	0.29186	0.22009	 0.1836	0.32976
Akap13	 0.33843	 0.45413	 0.34096	 0.27958	0.062593	 0.24616
Sept2	0.35949	0.38401	0.30239	0.34072	  0.077	0.14711
Nipa2	 0.3882	0.45854	0.41012	0.25896	0.16095	0.25014
Tnks	0.41649	0.43586	  0.311	0.28409	0.18847	0.18839
Dram2	0.36913	0.61218	0.23594	0.19476	0.19438	0.20652
Fut1	0.25791	0.60837	0.23949	0.19955	0.17323	0.22285
Gm16833	0.18291	0.66804	0.22174	0.26965	0.16681	0.17537
Tmem167b	0.19109	0.71181	0.15904	0.22633	0.29396	0.14412
Alkbh5	 0.2275	0.51416	0.43551	 0.3295	0.26653	0.16143
Synj1	0.20497	 0.5138	 0.4918	0.33011	0.13283	0.18956
G3bp2	0.28241	0.52817	0.33005	0.38947	0.21007	0.04392
Tmem42	  0.22754	  0.50543	  0.36067	  0.34185	  0.31273	-0.013769
Sfxn1	 0.13908	 0.48686	 0.24648	 0.37571	 0.17924	0.020051
Sp140	 0.19263	 0.44924	 0.33149	 0.32478	 0.15196	0.055766
Bag1	-0.068008	  0.26941	  0.51446	  0.21114	  0.21919	 0.028287
Ndufa12	-0.010876	  0.33252	  0.36772	    0.268	  0.23148	 0.011012
Zdhhc5	-0.085029	  0.28864	  0.40784	  0.25731	  0.14824	 0.041714
Cox7c	-0.014258	  0.24068	  0.24654	  0.31936	  0.17445	 0.052278
Psme1	-0.014467	  0.27185	  0.30119	  0.29007	  0.13806	-0.046251
Tnfaip2	  0.039524	   0.19996	    0.4129	   0.32003	   0.16904	0.00063519
Ube2k	0.089022	 0.28549	 0.38901	 0.26805	 0.18803	 0.03884
Ifnar2	-0.019899	  0.27578	  0.44785	  0.39024	 0.080549	0.0020653
Mpeg1	-0.016424	  0.28101	  0.38461	  0.14568	  0.12351	 0.070273
Nemf	0.065951	 0.27403	 0.37917	 0.18963	0.028159	0.055973
Pprc1	-0.23093	 0.28927	 0.34954	 0.18324	  0.1051	0.016431
Zxdc	-0.15418	 0.32161	 0.40229	0.094531	 0.16048	0.043463
Ccdc83	 0.11515	 0.32813	  0.4231	 0.27218	0.094877	 0.11146
Cox7b	 0.18485	 0.26445	  0.3683	  0.2864	 0.07831	0.070827
Vps26a	  0.13902	  0.30398	  0.38631	  0.34156	-0.010591	 0.090562
Copb2	 0.14607	 0.24334	  0.3945	 0.20874	0.061581	 0.20058
Pou3f1	 0.20085	 0.27823	 0.37965	 0.20482	0.044634	 0.19566
Rngtt	  0.1776	 0.30784	 0.41192	 0.25016	0.095163	  0.1958
Nars	0.077345	 0.30532	 0.29246	 0.36266	0.028568	0.022945
Ssu72	 0.11743	 0.25211	  0.3173	 0.39044	0.065731	 0.17483
Dgkh	 0.13396	 0.39967	 0.52115	 0.17238	 0.11417	0.055968
Khsrp	 0.16842	 0.50335	 0.41026	  0.1665	0.075353	0.085613
Metap1	 0.23027	 0.30853	 0.43483	0.078221	0.047688	 0.23217
Sucla2	 0.25037	  0.3791	 0.41491	0.095159	  0.1836	 0.22072
Nkx6-3	0.12052	0.32508	0.36943	0.12058	0.12067	0.17609
Rpl36a	0.087988	 0.37176	 0.32516	 0.10907	 0.10935	 0.21626
Commd6	0.12734	0.41879	 0.2859	0.28861	0.22134	0.15858
Cux1	0.12228	0.35273	0.34121	0.34472	 0.3009	0.16891
Htatsf1	0.10689	0.30138	0.33196	0.30878	0.20152	0.16479
Fnbp1	-0.0097008	   0.35009	   0.25015	   0.30477	   0.33363	  0.096016
Sdhd	0.054109	 0.41434	 0.27361	 0.34886	 0.25239	0.064444
Laptm5	0.072581	 0.29118	 0.28425	 0.19333	 0.22689	 0.22317
Sod1	0.048852	  0.3783	 0.24398	 0.26104	 0.16997	 0.25555
Slc9a9	0.093347	 0.39685	  0.2473	 0.24192	0.094846	 0.14948
Ccl28	0.0066759	  0.41994	  0.56647	  0.29951	 0.060023	  0.22721
Wipf1	0.034387	 0.42629	 0.42234	 0.31352	 0.10086	 0.31901
Mir32	0.018548	  0.4468	 0.28584	  0.3779	0.017305	 0.26946
Cox6c	-0.11082	 0.48635	  0.3647	 0.18416	0.017724	 0.30988
Snord32a	-0.031858	  0.40135	  0.32294	  0.11299	0.0016418	  0.38855
Zfpm2	  0.0668	 0.51394	 0.21522	 0.16535	0.012176	 0.40444
Cd274	0.29475	0.53931	0.70701	0.37734	0.38803	0.18439
Pbdc1	0.23066	0.45083	0.59318	0.38188	0.39521	0.17943
Rbm25	0.12024	0.44096	0.55188	0.37701	0.36568	0.21851
Fam110a	 0.11822	  0.4531	 0.62751	 0.56284	 0.33574	0.083099
Egln2	0.025493	  0.3884	 0.57081	 0.33906	 0.28935	0.032946
Pgrmc2	0.02045	0.55553	0.50759	0.31748	0.35249	 0.1039
Etaa1	 0.17211	 0.64728	 0.55151	 0.16508	  0.2022	0.031639
Tmed9	  0.23937	  0.66796	   0.5446	  0.34133	  0.17208	-0.004455
Acaa2	-0.26447	 0.04854	 0.41504	0.088448	 0.13134	0.083019
Mta2	-0.16685	0.010996	 0.49965	-0.04659	0.028805	0.049031
Zrsr2	  -0.14141	 -0.073884	   0.55454	0.00032392	   0.14935	  0.081546
Atn1	-0.045754	 -0.10583	  0.33296	 -0.12864	  0.15805	 -0.16614
Cyth3	-0.032542	 -0.14674	  0.46914	-0.080691	  0.17485	-0.048733
Xiap	-0.0054026	  -0.21428	   0.43285	  0.018595	  0.093532	   0.01578
Psmc4	-0.071713	-0.056492	  0.41571	 0.042582	  0.14994	-0.033194
Rock2	-0.079752	-0.027157	  0.33476	 0.018548	  0.21012	-0.047183
Atrx	 0.035986	-0.022022	  0.41992	 0.034404	  0.12962	-0.015828
Plgrkt	 0.037125	 0.049737	  0.47329	-0.038952	  0.14498	-0.059168
Il3	0.079281	0.079353	 0.41221	0.079354	 0.07942	0.079307
Mir6909	0.064889	0.065186	 0.41131	0.065282	0.065429	0.065378
Iqca	0.028207	0.028417	 0.45572	0.028151	0.028782	0.028705
Chaf1b	-0.11617	0.027527	 0.52926	 0.13702	 0.11948	 0.10558
Dek	-0.007278	-0.066502	  0.48252	  0.11099	  0.11941	 0.010552
Nit2	 -0.03613	-0.017233	  0.47241	 0.066962	  0.17302	 0.088981
Ltv1	  0.079358	  -0.10024	   0.49608	  0.062354	   0.29593	-0.0076655
Actl6a	 0.037061	  0.11053	  0.65737	-0.027699	  0.24424	  0.10011
Dbt	 0.11218	0.029195	 0.65225	0.044453	 0.22126	 0.11853
Gm4371	0.10894	0.10913	0.62434	0.10926	0.10946	0.10939
Mir1a-1	0.10273	0.10298	0.58579	0.10315	0.10341	0.10332
Myo18b	0.094965	0.095754	 0.71259	0.099753	 0.10698	 0.11213
Mfn1	0.09689	0.13822	0.65087	0.14893	0.21584	0.22976
Dspp	0.11527	0.11525	0.50904	0.11548	0.11545	0.11556
Gm14204	0.11582	0.11588	0.43788	0.13036	0.12455	0.11587
Mir138-2	0.10478	0.10356	0.41299	 0.1064	0.10776	0.10731
Lancl2	 0.08142	 0.15901	 0.53293	0.042223	  0.1303	 0.12835
Efhc2	0.11955	 0.2209	0.42106	0.11962	0.11976	0.11974
Rap2c	0.15956	0.21907	0.49093	 0.1817	0.18194	0.13679
Ndfip1	0.098617	 0.23462	 0.50077	 0.12233	 0.12047	 0.25003
Pmpca	0.05597	0.28016	0.50018	0.19113	0.11496	0.21162
Tspyl1	-0.00013819	    0.35665	    0.46174	    0.10564	   0.040674	    0.22576
Ttc33	-0.034723	  0.24094	  0.60065	  0.19636	 0.068094	  0.16257
Ergic2	-0.098359	  0.18829	  0.45268	 0.093861	  0.10714	  0.23693
Mrpl57	-0.090324	 0.086515	  0.45049	 0.074688	 0.074796	    0.174
Mcm9	-0.10562	 0.15872	 0.41903	 0.23095	 0.11417	 0.10217
Aco2	0.036676	-0.12901	 0.25392	 0.10425	 0.33983	 0.10552
Mapkapk2	 -0.01124	-0.081088	   0.2248	  0.15571	  0.36546	  0.12688
Praf2	 -0.06564	-0.040713	  0.21169	  0.16679	  0.25182	 0.067779
Faf1	 0.02747	 -0.1312	 0.25052	 0.26727	 0.35909	0.049878
Samhd1	 0.10397	-0.13036	 0.33421	 0.19304	  0.2986	0.066725
Iscu	 -0.055254	  -0.14137	   0.16624	-0.0079681	   0.38608	  0.048411
Zfr	0.028417	 -0.2124	  0.1658	0.062217	 0.43628	0.080958
Rab43	 -0.15053	-0.025147	  0.10491	 0.095609	  0.41877	 0.087504
Irak2	0.073853	-0.34174	 0.25506	 0.29886	 0.35376	  0.2216
Tmem238	 0.13969	-0.22173	 0.21911	 0.23716	  0.3878	 0.16315
Clcn4-2	-0.098186	 0.021928	  0.17141	  0.10241	  0.15238	  0.32374
Taf15	-0.05043	0.048909	 0.24758	 0.11565	 0.17607	 0.30204
Dusp22	-0.038697	 0.021726	  0.18616	  0.18569	  0.21712	  0.27786
Irf5	 -0.14792	-0.028624	  0.22843	 0.092777	  0.22895	  0.30124
Nmrk1	-0.12196	0.096301	  0.2022	0.086844	 0.19758	 0.21409
Dad1	-0.023496	 0.024845	  0.40751	  0.15451	  0.15362	  0.26864
Naca	-0.062453	 0.015804	  0.27954	  0.10594	  0.12946	  0.19741
Rexo1	 -0.11294	0.0059543	  0.33419	  0.19441	  0.10967	  0.21455
G3bp1	 -0.10345	-0.079622	  0.33447	  0.17701	  0.28228	  0.25216
Cpsf7	-0.040609	-0.090903	  0.19335	  0.16113	  0.15064	  0.18068
Rpl4	0.0045564	-0.063355	  0.13491	  0.13871	  0.21619	  0.19417
Zc3h14	 -0.11195	-0.079298	  0.22998	  0.07092	  0.13801	  0.12047
Usp7	-0.012839	 -0.12577	   0.3018	  0.18119	 0.058676	  0.14112
