	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage
Bloc1s2	 -0.2994	0.070407	 -1.2611	-0.82388	 -0.3856	-0.45639
Zfp609	-0.18819	 0.25667	 -1.2023	-0.85372	-0.37023	-0.26055
Phpt1	-0.21091	-0.13073	 -1.3812	-0.88564	-0.50058	 -0.1653
Qrich2	-0.013793	  -0.1789	  -1.2173	  -1.0412	 -0.66157	 -0.32005
Sh3rf1	 -0.01638	-0.047695	   -1.144	 -0.94919	 -0.46513	 -0.38734
Clhc1	-0.47049	-0.33021	 -1.2692	-0.94937	 -0.5323	 0.12826
Tnk2	  -0.71947	  -0.35187	   -1.0296	  -0.82251	  -0.42852	-0.0051094
Dgkz	 -0.43068	-0.089671	  -1.0349	 -0.88337	 -0.49259	-0.063582
Kptn	 -0.58521	-0.081373	  -1.0764	  -1.1511	 -0.46591	-0.014928
Gm9920	 -0.3519	-0.21599	 -1.0188	-0.59259	-0.48348	-0.04465
Rai1	 -0.22403	0.0065077	   -1.016	 -0.58624	 -0.40684	 -0.14575
Alkbh2	 0.26804	-0.21658	 -1.5561	 -1.2242	 -0.2328	-0.51616
Pcmtd2	 -0.1243	 -0.3189	 -1.6844	 -1.1923	-0.41355	-0.44642
Srek1ip1	  0.17811	 -0.60917	  -1.4071	  -1.0807	-0.043264	 -0.86678
Atpaf1	0.018273	-0.35893	 -1.0594	 -1.2937	 -0.3346	-0.65355
Map3k3	0.013352	-0.24969	 -1.0415	 -1.3076	-0.18247	-0.70395
Siva1	-0.20268	-0.31528	 -1.1762	 -1.2002	-0.32582	-0.72959
Mms19	-0.13338	-0.23334	 -0.9638	 -1.1756	-0.30892	-0.38444
Eci2	-0.10637	-0.36946	-0.82753	 -1.0614	-0.62727	-0.72822
Gtl3	-0.16727	-0.47318	-0.96624	 -1.0094	-0.44153	-0.71502
Wdyhv1	 0.24749	-0.49755	 -1.0903	 -1.2044	-0.46031	-0.86354
Dnal4	-0.53135	 -0.3501	 -1.2615	 -1.2309	-0.14383	-0.75479
Eml3	-0.33457	-0.27055	 -1.2644	 -1.3163	-0.31736	-0.49346
Klhl17	-0.29737	-0.15755	 -1.3464	 -1.1431	-0.25923	-0.57351
Golm1	  -0.26423	 -0.041455	   -1.2084	    -1.024	-0.0032161	  -0.85657
Snord89	-0.075559	-0.022963	  -1.2625	   -1.047	 -0.39099	 -0.92107
Mtr	-0.20899	  0.1123	-0.96067	 -1.0948	-0.31563	-0.60943
Tmem194b	 0.34257	0.091937	 -1.3048	 -1.0685	-0.15991	 -1.0011
Cdk2	 0.25292	-0.49285	-0.77165	 -1.2345	 0.23646	-0.90894
Gins4	-0.13902	-0.51722	-0.76268	 -1.2126	 0.18335	 -1.0073
Ftx	-0.080902	-0.011972	 -0.75708	  -1.1882	 -0.13551	 -0.82814
Tysnd1	  0.11212	  -0.1643	 -0.72227	  -1.0797	-0.024187	 -0.91927
Mrpl42	  0.44968	-0.011463	  -0.4791	  -1.0858	-0.057949	 -0.89318
Abcg2	-0.33451	-0.36791	 -1.9145	-0.81583	 0.11687	-0.94596
Eefsec	-0.52684	-0.51668	 -1.6301	-0.70253	 0.16038	-0.81745
Cecr5	-0.23875	-0.65905	 -1.6131	-0.78876	-0.31962	-0.78131
Tube1	 -0.5268	-0.68028	 -1.7826	 -0.8927	-0.34127	-0.83648
Coa6	-0.26872	-0.82142	 -1.9457	-0.72611	-0.12795	-0.81127
Tet1	-0.40226	-0.91208	 -1.6762	 -0.6792	-0.59987	-0.58078
Fam122b	 -0.51137	 -0.93081	  -1.9246	  -1.2252	-0.089212	 -0.68404
Mmab	-0.073631	 -0.90539	  -1.9599	 -0.78467	-0.082865	 -0.24156
Kif3c	-0.28277	-0.34401	 -2.1205	-0.32316	-0.25013	-0.50388
Acot2	-0.60254	 -0.4433	-0.70905	 -1.4215	 -1.5373	-0.79778
Polq	-0.49116	-0.66617	-0.87333	 -1.2322	 -1.4746	-0.94885
Zbtbd6	-0.49692	-0.55916	-0.68339	 -1.3614	 -1.6136	 -1.0374
Ndufa6	-0.59957	-0.37127	-0.96176	 -1.1019	 -1.4476	-0.88699
Sgol2	-0.63075	-0.46314	 -1.0782	 -1.2448	 -1.2636	-0.94895
Orai3	-0.48527	-0.30468	-0.84576	-0.90878	 -1.2745	-0.93505
Slc20a1	-0.25776	-0.17439	-0.73558	 -1.0216	 -1.2385	-0.88161
B4galnt2	 -0.86188	-0.010343	  -1.0105	  -1.1319	  -1.6342	 -0.81702
Pask	-0.65667	-0.13591	-0.76545	 -1.4045	  -1.834	-0.70496
Cluap1	-0.23337	-0.25064	 -1.1379	 -1.2672	 -1.5337	-0.83682
Tmem97	 -0.26723	-0.097447	  -1.1323	  -1.4655	   -1.368	 -0.60972
Dscc1	-0.39945	-0.26953	 -1.3852	 -1.0051	 -1.4685	-0.53334
Stoml1	-0.30979	-0.40008	 -1.2737	 -1.0275	 -1.7824	 -0.6903
Tnni2	0.032652	-0.17036	 -1.2841	 -0.8516	 -1.5158	-0.52368
Ankrd16	 -0.2777	 0.06375	 -1.2521	-0.53166	 -1.4547	-0.97993
Ddb2	-0.45818	-0.13217	 -1.2877	-0.55083	 -1.4711	-0.81074
Mks1	-0.21564	-0.14522	 -1.3318	-0.18602	 -1.5883	-0.87415
Scd4	-0.33609	-0.46803	 -1.3645	-0.59823	 -1.2869	 -1.0585
Hes6	-0.75511	-0.40298	 -1.2399	-0.58453	 -1.5093	-0.53058
Tctn1	-0.51437	-0.52566	 -1.4752	-0.68986	 -1.5418	-0.57033
Cenph	-0.17596	-0.51818	-0.76178	-0.65527	 -1.7031	-0.74614
Dennd6b	-0.028698	 -0.24838	 -0.88836	 -0.54015	  -1.7307	 -0.79558
Zfand1	-0.040074	 -0.47806	  -1.0738	 -0.55889	  -1.6096	  -1.0079
Hist2h2bb	-0.27074	-0.64944	-0.91369	-0.61238	 -1.7192	 -1.0495
Mavs	 -0.3646	-0.70105	-0.77973	-0.88695	 -1.8107	 -1.0753
Rdm1	-0.58615	-0.23085	 -1.0199	-0.61563	 -1.8281	 -1.0612
Zkscan7	-0.62039	-0.30231	 -1.1188	-0.88257	 -2.0395	-0.76662
Gm20324	-0.50106	-0.48196	  -1.263	 -0.5782	 -1.8204	 -1.3638
Mybl2	 -0.3344	-0.36953	 -1.0355	-0.58279	 -2.0268	 -1.7126
Acvr2b	 -0.9126	-0.40052	-0.89579	-0.79301	  -1.522	-0.41339
C2	 -0.8883	-0.72304	-0.98068	-0.96956	 -1.5916	 -0.6374
Pde4a	-0.84121	-0.72137	  -1.069	 -0.8505	 -1.4092	-0.42886
Rft1	 -1.0367	-0.51608	 -1.1758	-0.83739	 -1.1596	-0.39965
Cdkn2c	-0.95775	-0.76253	-0.89237	 -0.9699	 -1.1535	-0.06763
Scly	 -0.85659	 -0.69296	  -1.0034	   -1.061	  -1.3093	-0.014469
Stau2	 -0.5548	-0.91851	 -1.0852	-0.92444	 -1.4168	-0.16009
Fam83a	 -1.0323	 -1.1191	-0.93236	-0.94272	 -1.2244	-0.44164
Rap1gap2	 -1.0461	-0.94558	 -1.0139	  -1.007	 -1.3686	 -0.2892
Mettl22	-0.79584	-0.87486	-0.70326	-0.72887	 -1.2672	 -0.3048
Pafah2	-0.73601	 -1.0699	-0.82545	-0.76073	 -1.2949	-0.47338
Adck2	-0.35112	-0.59314	-0.50784	-0.92441	 -1.1774	-0.49898
Fam185a	-0.58299	-0.56367	-0.54775	-0.67473	 -1.2949	-0.53775
Gatc	-0.47959	-0.57865	-0.48188	-0.89422	 -1.4923	-0.62654
Hist1h4f	-0.38842	-0.56163	-0.58139	-0.84055	  -1.399	-0.69822
Imp3	-0.44596	-0.77736	-0.50422	 -1.1451	 -1.3935	-0.63003
Nubpl	-0.60312	-0.60316	-0.43824	 -1.0395	 -1.3591	-0.52414
Cad	-0.58908	-0.62269	-0.75381	-0.95836	 -1.3925	-0.43771
Ptger3	-0.60466	-0.68814	 -0.8911	-0.77065	 -1.2622	-0.46796
Polr3gl	-0.48069	-0.62696	-0.60802	 -1.0647	 -1.5474	-0.28485
Hist1h2ad	-0.68478	-0.70119	-0.74173	-0.89715	 -1.1227	-0.68227
Rassf6	-0.64498	-0.79768	-0.66304	-0.84645	 -1.0668	-0.49451
Trerf1	-0.79667	-0.69374	-0.48122	-0.78824	 -1.0161	-0.61627
Cyp4f13	-0.49461	-0.98522	-0.59882	-0.38983	 -1.2142	-0.35859
Piwil4	-0.47477	 -1.1314	 -0.7648	-0.57954	 -1.2683	-0.43238
Ints4	-0.32264	-0.84397	-0.65208	-0.63062	 -1.1468	-0.38327
Tnfsf11	-0.40268	 -0.7912	-0.74185	-0.57007	 -1.1689	 -0.6185
Skap1	 -0.4374	-0.92033	-0.77483	-0.77795	 -1.2785	-0.65024
Snord35b	-0.33278	-0.94056	-0.88523	-0.70948	 -1.3413	-0.68833
Il11ra1	 -0.6715	-0.91361	 -0.7382	 -1.1196	 -1.4833	-0.53119
Nfkbil1	-0.43196	  -1.137	-0.77779	 -1.0844	 -1.3184	-0.76895
Orc5	-0.49861	-0.89944	-0.91751	  -1.259	 -1.8284	-0.36387
Cd22	 -0.3149	-0.84155	 -1.1989	-0.62583	 -1.0729	-0.46242
G0s2	-0.10852	-0.93372	 -1.2936	 -0.5841	 -1.0901	-0.41785
Mettl4	-0.25336	-0.92616	 -1.1716	-0.51441	-0.78632	-0.41454
Hist1h3f	-0.030182	 -0.67482	  -1.0826	 -0.36079	 -0.82114	 -0.66566
Parp8	-0.33658	-0.51788	 -1.0725	-0.46958	-0.80832	-0.64977
Cdk5	-0.41919	-0.38561	-0.82115	-0.58039	 -1.3333	-0.38953
Drosha	-0.32597	 -0.6145	-0.82834	-0.51438	  -1.164	-0.59721
Hist1h4a	-0.36198	-0.49735	-0.79996	-0.65961	 -1.1059	 -0.5976
Zmym6	-0.50248	-0.51865	-0.74613	-0.51134	  -1.144	-0.51476
Lrch1	-0.59542	-0.63374	-0.79632	-0.33417	 -1.1164	-0.47622
Cinp	-0.24077	-0.51667	 -1.0017	-0.83792	  -1.297	 -0.6603
Ino80b	-0.24066	-0.39972	-0.94262	-0.71762	  -1.172	-0.56684
Itga10	-0.38917	-0.32896	 -1.1124	-0.73664	 -1.3411	-0.55719
Sephs2	-0.21304	-0.24608	 -1.1109	-0.60643	 -1.2882	-0.76047
Fktn	-0.18039	-0.61544	 -1.1685	-0.38018	 -1.4699	 -0.4346
Klhl36	-0.17148	 -0.7162	 -1.2885	 -0.5335	 -1.4206	-0.68078
Echdc3	-0.22038	-0.79215	  -1.027	-0.97142	 -1.0606	-0.14031
Stox1	-0.40971	-0.65707	 -1.1877	-0.96955	 -1.0596	-0.26525
Pola2	-0.094781	 -0.82193	  -1.0475	 -0.91788	  -1.3876	 -0.40907
Shmt2	-0.28662	-0.68929	-0.88244	-0.80811	 -1.2354	-0.27553
Tsen2	0.034042	-0.49514	 -1.0892	-0.88899	 -1.3023	-0.14844
Mirlet7g	-0.12199	-0.81485	-0.76551	-0.52689	 -1.3823	0.061085
Ccdc86	-0.49299	-0.78797	-0.77064	 -1.1256	 -1.1932	-0.24765
Ttc30a1	-0.66661	-0.73899	-0.81603	  -1.046	 -1.1595	-0.15049
Foxr1	-0.66527	-0.84198	 -0.5262	  -1.216	  -1.156	-0.38749
Mipol1	-0.74592	 -0.8476	 -0.5837	 -1.3614	 -1.2623	-0.21277
Ppp1r12b	-0.34621	-0.55319	-0.78051	 -1.3857	-0.95361	-0.26223
Rpap1	-0.52167	-0.78361	-0.53518	 -1.5271	  -1.143	-0.13676
Ttyh2	-0.49684	-0.75266	-0.69744	 -1.4833	 -1.0039	-0.21861
Gm16675	 -0.65338	 -0.79038	 -0.94378	  -1.4204	  -1.4286	-0.044711
Trim45	 -0.29844	  -0.5058	 -0.88451	  -1.2547	  -1.2574	-0.087484
Itgad	-0.72571	 -1.1451	-0.73144	 -1.4241	-0.98999	 0.07122
Osr2	-0.72924	-0.93098	-0.87231	 -1.4901	 -1.0728	0.026981
Lrrc66	-0.64564	-0.84924	-0.95959	  -1.415	-0.71417	-0.01327
Msrb2	 -1.1363	-0.72089	-0.65789	 -1.5372	-0.89443	-0.15834
Slc25a43	 -1.0223	-0.66903	-0.81733	  -1.367	-0.92174	-0.10685
Elp3	 -0.6612	-0.66721	  -1.563	 -1.2745	 -1.3821	-0.39808
Gcdh	-0.65825	 -0.8724	 -1.2498	 -1.1922	 -1.3372	-0.36611
Necab3	-0.53336	-0.71035	 -1.3738	 -1.2941	 -1.7745	-0.41877
Zer1	-0.63191	-0.65813	 -1.3076	 -1.4304	  -1.549	 -0.5991
Grin1	-0.98293	-0.61723	 -1.1016	 -1.4931	 -1.3643	 -0.4184
Gys1	   -1.0671	  -0.81052	   -1.3326	   -1.2825	   -1.3716	-0.0039359
Slc35f2	-0.48723	-0.24461	 -1.3793	  -1.456	 -1.4617	-0.14577
Usp50	-0.47699	-0.51261	 -1.2562	 -1.6885	 -1.3671	0.064793
Amz1	 -0.3158	 0.02426	 -1.3846	 -1.2894	-0.73067	-0.47726
Rmnd5b	-0.36463	 0.13901	 -1.0842	 -1.1449	 -0.7423	-0.56663
Elac1	-0.55805	0.087143	 -1.0978	 -1.3293	-0.99263	-0.54538
Nsmaf	-0.041063	-0.063448	  -1.0884	  -1.1101	  -0.8035	 -0.59881
Zbtb14	 0.081138	-0.098321	  -1.0765	  -1.4371	 -0.97923	 -0.61292
Card9	-0.20164	0.089858	 -1.3423	 -1.3733	-0.91838	-0.88485
Dnajc16	 -0.12437	-0.019739	  -1.2601	  -1.4072	 -0.79078	  -1.1857
Hoxb4	-0.14337	 0.15986	 -1.2734	  -1.087	-0.77888	 -1.2019
Cpox	-0.26903	-0.17221	-0.86234	  -1.789	-0.94511	-0.54568
Fam3c	-0.42046	-0.51968	  -1.056	 -1.7983	-0.72327	-0.50247
Mapk9	-0.25854	-0.37344	 -1.1379	 -1.5103	-0.69933	-0.59496
Gna15	-0.068961	-0.038549	  -1.1947	  -1.9668	  -1.2215	 -0.54469
Ccdc102a	-0.16419	-0.55637	  -0.543	 -1.1688	-0.66084	 -0.5965
Tmem126b	0.056494	-0.75478	-0.56274	 -1.1935	 -0.8323	-0.68918
Clns1a	 -0.1798	-0.83994	-0.73928	 -1.0261	-0.89997	-0.58524
Cd48	-0.39861	-0.71032	-0.81671	 -1.2753	-0.70672	-0.76492
Ncapd3	-0.26617	-0.67422	-0.81389	 -1.2199	-0.75958	-0.88167
Wdfy2	-0.16765	 -0.5809	-0.87058	 -1.2335	-0.59457	-0.75609
Cdk5rap3	-0.27221	-0.62823	-0.76515	  -1.316	-0.94047	-0.65548
Cln6	-0.40182	-0.59829	-0.77142	 -1.2661	-0.95622	-0.84732
Rfc3	-0.33734	 -0.4789	-0.80491	 -1.4634	-0.85677	-0.61675
Sgsh	-0.19529	-0.54489	-0.94094	  -1.482	-0.89979	-0.58702
Hscb	-0.68778	-0.43848	-0.79046	 -1.0483	-0.84773	 -0.8704
Vipas39	 -0.5025	-0.45846	-0.78332	 -1.0617	-0.79596	-0.81359
Klhl24	-0.43539	-0.44747	-0.81505	 -1.2608	-0.73399	-0.81261
Ndufa8	-0.48883	-0.35205	-0.53698	 -1.1372	-0.91548	-0.72672
Tmem219	-0.50603	-0.59172	-0.51823	 -1.2114	 -0.8271	-0.86147
Trmu	-0.40243	-0.60157	-0.53312	  -1.598	 -0.9541	-0.69725
Dcp1b	-0.25035	-0.55683	-0.72831	 -1.3361	 -1.3119	-0.84133
Prrt1	-0.44724	-0.62467	-0.96189	 -1.2134	 -1.2023	-0.69508
Slc16a13	 -0.2531	 -0.5369	-0.84065	 -1.1463	 -1.1402	-0.75122
Pigb	-0.14355	-0.90967	-0.84449	 -1.3563	 -1.1423	-0.60849
Cnp	 -0.2293	 -0.1782	-0.63637	  -1.001	-0.95122	-0.64237
Mdp1	-0.16323	-0.25847	-0.81406	 -1.2138	 -0.9039	-0.71213
Slc35c1	-0.044942	 -0.21428	  -0.8033	    -1.16	 -0.76936	 -0.91784
Dennd1b	-0.073785	 -0.30686	  -0.6626	  -1.1346	 -0.54757	 -0.55886
Fmnl3	-0.045551	 -0.30863	 -0.65838	  -1.0657	 -0.83618	 -0.47508
Hace1	0.020923	-0.30544	-0.59994	 -1.1069	-0.64303	-0.23656
Pip4k2b	-0.20305	-0.18016	-0.57141	 -1.4169	-0.51748	-0.60368
Tep1	-0.35892	-0.28411	-0.43156	 -1.3765	-0.77956	-0.77969
Ccdc12	-0.35205	-0.34561	-0.97299	 -1.1715	 -1.1744	 -1.5211
Dip2c	-0.27283	 -0.4604	-0.98699	 -1.0774	-0.85663	 -1.0745
Pck2	-0.27127	-0.34835	-0.97082	 -1.2666	-0.65851	 -1.0692
Ppm1m	0.039586	-0.47888	-0.86406	 -1.2438	-0.94245	-0.97662
Kctd13	 -0.2262	-0.40678	 -1.2808	 -1.1184	 -1.0311	 -1.1096
Scarb1	 -0.1765	-0.33115	 -1.0254	-0.87455	-0.85464	-0.94427
Stmn1	 -0.2629	-0.40424	-0.92412	-0.83473	 -1.0874	 -1.0184
Abca13	  -0.78434	  -0.94517	   -1.0501	   -1.6158	-0.0089118	   -0.5058
Soat1	-0.68323	 -1.1405	-0.89765	 -1.3161	 0.20944	-0.54964
Sumo3	 -0.4391	 -1.0165	-0.92489	 -1.4056	 0.19619	-0.68868
Diap3	 -0.78293	 -0.97366	 -0.79605	  -1.1922	-0.020263	 -0.92856
Golim4	-0.76653	-0.94289	-0.91331	 -1.2863	 -0.1142	-0.76562
H6pd	 -0.74819	  -1.0498	  -1.0063	  -1.2237	-0.079501	 -0.93112
Ndufaf7	 -1.0171	-0.85812	 -1.1617	 -1.3332	 0.17593	-0.77456
Psph	-0.98884	-0.85977	-0.67698	 -1.3213	 0.31926	-0.94897
Arrdc3	 -1.1678	 -1.4222	 -1.1554	-0.96544	-0.29523	 -0.4936
Ccng2	 -1.1428	 -1.1988	-0.92976	-0.99067	-0.15932	-0.82358
Qprt	 -1.1132	 -1.0951	 -1.1008	 -1.0952	-0.40404	-0.80976
Hist1h3d	   -1.1193	  -0.95175	  -0.97568	  -0.96095	-0.0062067	   -1.1066
Tdp1	-0.87745	 -1.0995	 -1.0273	-0.95713	-0.11026	 -1.0646
Fmo5	  -1.2661	  -1.0692	 -0.49152	  -1.5876	0.0097098	 -0.58566
Trem1	-0.92477	 -1.3608	-0.51172	 -1.6481	0.083416	-0.85647
Dph6	-0.30884	 -1.2143	-0.50634	-0.87023	-0.22013	-0.46056
Extl3	 -0.39054	   -1.171	 -0.47015	  -1.0565	-0.081326	 -0.74873
Mlkl	-0.18179	 -1.4118	-0.19384	  -1.218	-0.03075	-0.68307
Dtd2	-0.40403	  -1.745	-0.48066	-0.86274	-0.40506	-0.72385
Gfi1	-0.80475	 -1.4274	-0.32344	 -1.2325	-0.42339	 -0.2412
Prkd3	-0.66101	 -1.4114	-0.14127	 -1.0949	-0.51416	-0.47021
Mblac2	-0.80497	 -1.2507	-0.29825	  -1.232	-0.14385	-0.73279
Mob3b	 -0.8126	 -1.2738	 -0.6632	 -1.0555	-0.27939	 -0.3319
Mut	 -0.62441	  -1.2054	 -0.68525	  -1.4494	-0.036389	 -0.46849
Prkacb	-0.54934	 -1.0664	-0.60168	 -1.2571	-0.15446	-0.26944
Abhd11	-0.44468	-0.65173	-0.93386	  -1.052	-0.21276	 -1.0815
Bri3bp	 -0.5409	-0.49851	 -0.7283	 -1.0062	-0.22636	 -1.1523
Ccdc101	 -0.6102	-0.79782	-0.74062	  -1.005	-0.27083	 -1.1814
Gpsm3	-0.67003	-0.72159	-0.67619	 -1.2067	-0.23623	 -1.0242
Psma8	-0.54404	-0.86662	 -0.8276	 -1.1603	-0.28928	-0.91235
Arhgap11a	-0.46738	-0.52722	 -1.0293	 -0.9672	-0.52302	-0.93261
Podnl1	-0.30173	-0.51308	-0.93748	 -1.0158	-0.50751	-0.92683
Lbr	-0.42461	-0.51555	 -1.1627	 -1.1936	-0.50133	-0.88407
Cep41	-0.46886	-0.76085	-0.93097	 -1.1257	-0.60345	 -1.0071
Oas3	 -0.4104	-0.64117	 -0.8889	-0.92491	-0.78021	 -1.0585
Mrpl10	-0.63603	-0.49575	-0.65431	-0.96625	-0.51884	 -1.0287
Pdk1	-0.58724	-0.53503	-0.77553	 -1.1033	-0.62277	 -1.0745
Tmem14c	-0.46182	-0.50022	-0.81232	 -1.0512	 -0.5576	 -1.0379
Acp6	-0.43778	-0.52383	 -0.6844	 -1.2092	-0.36813	-0.68274
Pik3c2b	-0.47407	-0.58294	-0.70678	 -1.2757	-0.28492	-0.54799
Hist1h2bj	-0.34878	-0.63742	-0.72248	 -1.3302	-0.18449	 -0.6638
Coq10b	-0.64086	-0.70323	-0.77625	 -1.4243	-0.32536	-0.66758
Leprotl1	-0.40693	-0.50635	-0.44477	 -1.2609	-0.29869	-0.42803
Atic	-0.51976	-0.60121	-0.75226	 -1.1262	-0.63981	-0.69454
Wdr41	-0.62669	-0.58796	-0.90833	 -1.1085	-0.48367	-0.68206
Zfp362	-0.53011	-0.46356	 -1.0623	 -1.1305	-0.50089	-0.57277
Btbd8	-0.36872	-0.34758	-0.68321	 -1.0928	-0.24446	 -0.5844
Isoc1	 -0.4862	-0.39574	-0.69719	 -1.1085	-0.45439	-0.65432
Ctage5	-0.69259	 -0.4715	-0.66744	 -1.1566	-0.33601	-0.65094
Rbl2	-0.53032	-0.44713	-0.85238	 -1.0529	-0.30374	-0.83081
Scnm1	-0.56952	-0.31191	-0.87957	 -1.0227	-0.28222	-0.74867
Wipf1	-0.63655	-0.16985	-0.76779	 -1.0505	-0.49757	-0.74198
Alad	-0.36918	-0.24402	-0.44588	 -1.3842	-0.24835	-0.79777
Cpt1a	-0.40964	-0.14307	-0.40651	 -1.1772	-0.23452	 -0.5929
Csnk1e	-0.38657	-0.19218	-0.65271	 -1.2539	-0.11758	-0.75649
Zc3h8	-0.36924	-0.14436	-0.69724	 -1.2629	-0.22116	-0.52687
Lgals9	-0.69684	-0.11135	-0.55718	 -1.1251	-0.20909	-0.61803
Incenp	-0.67839	-0.41935	-0.76589	 -1.5058	-0.21185	-0.81079
Vps26b	 -0.5166	-0.16866	-0.91173	 -1.4312	-0.24329	-0.86832
Leprot	-0.65216	-0.86034	 -0.3989	 -1.2571	 -0.4096	-0.73807
Txnrd2	-0.66737	-0.67409	-0.51457	 -1.0805	-0.51068	 -0.6854
Ncapg	-0.63541	-0.93616	-0.65206	 -1.1897	-0.26771	-0.60435
Stbd1	-0.56001	-0.81802	-0.44888	 -1.3277	-0.15225	-0.75417
Usp45	-0.36701	-0.87959	-0.37011	  -1.248	-0.10009	 -0.6779
Mad1l1	 -0.8116	-0.53234	-0.43567	 -1.2166	 0.13284	-0.42736
Ptprc	-0.55941	-0.35868	-0.40806	 -1.0409	0.064148	-0.39947
Rnf141	-0.58053	  -0.548	-0.38873	 -1.0781	-0.13842	-0.62088
Tmem38b	-0.96085	-0.75078	-0.59861	 -1.1719	0.027467	-0.51192
Ublcp1	  -1.0179	 -0.78728	 -0.50049	  -1.1958	-0.025308	 -0.51572
Trip13	-0.95241	-0.88157	-0.53765	 -1.1069	 0.27871	-0.67801
Zfp946	-0.78154	-0.80308	-0.44814	  -1.207	-0.17859	-0.32247
Cenpo	-0.39024	-0.61238	-0.65583	 -1.4455	-0.12549	 -1.1046
Crot	 -0.21571	 -0.55894	 -0.70865	  -1.8103	-0.096764	  -1.0734
Trub1	-0.39148	-0.41229	-0.24168	 -1.3762	-0.10245	 -1.1827
Fbxl20	 -0.4174	  0.0901	-0.51539	 -1.7653	-0.48888	-0.95353
Mocs1	  -0.57013	-0.0015479	  -0.46344	   -1.5257	  -0.31901	  -0.77207
Agbl2	-0.32435	-0.77702	 -1.0577	 -1.7066	 0.27756	-0.48929
Dnmt1	-0.30462	-0.78453	 -1.0643	  -1.455	-0.15102	-0.56389
Slc25a40	-0.40458	 -0.9373	 -1.0139	 -1.4691	-0.30823	-0.68787
E2f6	 -0.4517	-0.77827	 -1.1219	 -1.4346	0.010083	-0.32955
Ctbs	-0.24758	 -0.7994	-0.76442	 -1.5831	-0.36543	-0.50644
Hoga1	-0.22559	 -0.8693	-0.75199	 -1.6674	-0.34555	-0.21626
Dbf4	-0.44171	 -1.1232	-0.74683	 -1.6993	-0.48009	-0.34381
Carf	 0.18614	-0.69807	 -1.1211	 -1.5028	-0.43676	-0.34246
Ankrd23	 -0.5175	-0.46651	 -1.2893	 -1.0752	-0.26508	-0.39386
Ncoa3	-0.52826	-0.49964	 -1.1457	 -1.1733	-0.35912	-0.32312
Pygb	-0.46854	-0.39713	 -1.1328	 -1.3594	-0.28686	-0.34919
Gle1	-0.37901	-0.54285	 -1.1256	 -1.0121	-0.26382	-0.17685
Casd1	-0.38582	-0.64353	-0.95105	 -1.0746	-0.27475	-0.46961
Knop1	-0.66617	 -0.2885	 -1.2602	 -1.3892	-0.23041	-0.17375
Ascc1	-0.67734	-0.48163	 -1.0992	 -1.2469	-0.12447	-0.55091
Ptgr2	-0.63268	-0.58143	-0.94827	 -1.1808	 -0.2031	-0.57315
Sumf1	-0.80536	-0.44033	-0.94581	 -1.2552	-0.33294	-0.50337
Tbcel	-0.73088	-0.51899	-0.97504	  -1.301	0.027712	-0.25361
Tmx2	-0.80577	-0.70277	 -0.9304	 -1.4219	-0.24284	-0.29584
Ctnnbip1	-0.31708	-0.43802	 -1.2848	 -1.0716	 0.12275	-0.49081
Fbxo8	-0.41026	-0.52854	 -1.2514	 -1.1365	0.085113	-0.62882
Sfxn1	-0.16989	-0.58464	 -1.1649	-0.97844	 0.27116	-0.59951
Osbpl10	 -0.42632	 -0.63583	  -1.4564	  -1.0276	-0.033921	 -0.38293
Prim2	-0.24221	 -0.7638	  -1.454	 -1.0426	0.038672	-0.52364
Zc3h6	 -0.4603	-0.80913	 -1.1447	-0.97082	 0.36578	-0.45079
Ints10	   -0.6538	  -0.46139	   -1.3632	   -1.2813	-0.0071701	  -0.50712
Mat2b	-0.51904	-0.59026	   -1.51	 -1.3824	 0.20384	-0.46178
Ap1s3	-0.042553	   -0.593	 -0.97335	  -1.0057	 -0.24898	 -0.86105
L3mbtl4	0.00044532	  -0.84716	   -1.0763	   -1.0534	  -0.21846	   -1.0494
Arid3b	-0.30204	-0.60904	 -1.0422	 -1.1728	-0.02181	   -1.11
Rbm11	-0.35833	-0.45943	 -1.1791	 -1.2379	-0.26123	 -1.0455
Inpp1	-0.32895	-0.69394	 -1.0777	 -1.0276	-0.12077	 -0.8385
Ccnf	-0.66258	-0.68878	 -0.9508	  -1.094	0.021766	 -1.2994
Nrm	-0.35463	-0.90541	 -1.0661	-0.97992	0.026978	 -1.0371
Zwilch	 -0.62147	 -0.82785	 -0.98786	 -0.87207	-0.029228	  -1.0623
Mad2l1	-0.25598	-0.77818	-0.84779	 -1.1016	0.036598	  -1.204
Tyms	-0.26846	 -0.8812	 -0.7652	 -1.1123	 0.26711	 -1.1364
Map4k2	-0.65234	-0.64486	 -1.2198	 -1.1761	 0.21388	 -1.0009
Hells	-0.074575	  -1.1217	 -0.64766	 -0.91011	 -0.10291	  -1.0728
Shcbp1	-0.17468	 -1.1198	-0.98549	-0.65164	 0.14176	 -1.0732
Chaf1a	-0.027742	 -0.64798	  -1.1136	 -0.85479	  0.51208	  -0.8931
Ube2cbp	-0.36117	 -1.0151	 -1.0841	 -1.0363	 0.59055	 -1.0018
Mrvi1	-0.75429	-0.29333	-0.80063	 -1.0446	  0.5917	-0.92188
