	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage
Ubald2	-0.62799	-0.37892	-0.77153	-0.81332	-0.94208	  -1.184
Fignl1	-0.57813	-0.61374	 -1.0582	-0.78377	  -1.128	-0.94233
Zfp763	-0.68137	-0.52065	  -1.155	-0.91263	 -1.1195	-0.96961
Rpusd4	-0.42489	-0.46976	-0.92639	 -1.0782	-0.89462	-0.81898
Zfp941	 -0.4614	-0.34179	-0.93583	-0.96689	 -1.0001	 -1.0081
Zfp692	-0.40812	-0.47732	-0.86297	 -0.8591	 -1.0055	-0.67392
Ccdc85c	-0.52424	0.016199	-0.86131	-0.92991	 -1.1402	-0.52139
Snora65	-0.59625	 -0.2011	-0.80201	-0.71379	 -1.2317	-0.47835
Pnpla6	-0.44261	0.060253	-0.59195	-0.73532	 -1.2071	-0.59996
Cttn	-0.38281	-0.20089	-0.96752	-0.59277	 -1.5502	-0.34879
Nudt18	-0.39588	 -0.1701	-0.92508	-0.70454	 -1.5332	-0.39874
Emc8	-0.62112	-0.17203	-0.88913	-0.75297	 -1.5135	 -0.7206
Gm4349	-0.41906	 -0.3404	 -0.8935	-0.70328	 -1.3523	-0.84282
Zfp57	 -0.4338	-0.32531	-0.93115	-0.55047	 -1.4398	-0.73888
Ccbl1	0.0011055	  -0.0305	  -1.2897	 -0.13699	  -1.4523	 -0.70889
Pfkfb1	-0.23349	0.054187	 -1.5268	-0.38137	 -1.5822	-0.69534
Hmbs	-0.11123	 -0.5873	 -1.4176	-0.72748	 -1.1838	-0.77244
Ipo13	-0.095325	 -0.26204	   -1.433	 -0.63035	   -1.271	 -0.75087
Piwil4	  -0.043371	-0.00077922	    -1.2778	   -0.87421	    -1.2356	   -0.69364
Proser2	-0.20074	-0.10469	 -1.4652	-0.68444	-0.92546	 -1.2266
Adamts17	0.17415	-1.1264	-1.0752	-1.1116	-1.2505	-1.2358
Trim34b	  0.1126	-0.96983	-0.94286	-0.92958	 -1.2742	 -1.0784
Dnase1l2	-0.31546	 -1.1562	  -1.147	-0.89517	 -1.5544	 -1.1162
Pcolce	 0.01069	 -1.0945	 -1.1291	-0.76508	 -1.4886	 -1.0449
Ccdc102a	-0.51186	-0.88698	 -1.0724	-0.57019	 -1.4391	-0.83945
Mavs	-0.49878	-0.93418	-0.88475	-0.71405	 -1.5307	 -1.1376
Usp21	-0.41048	-0.88938	-0.95452	-0.70591	 -1.5139	 -1.1434
Cdca3	-0.17912	-0.97292	-0.61519	-0.67742	 -1.3734	 -1.1542
Ggt5	-0.041626	 -0.59481	 -0.71433	 -0.58495	   -1.533	  -1.0594
Klhl22	-0.13824	-0.51552	-0.76386	-0.58515	 -1.2527	 -1.2267
Ankrd66	0.032863	-0.99809	 -1.3654	 -1.1502	-0.88922	-0.54734
Rhob	0.022837	-0.90546	 -1.1998	-0.77341	-0.91322	-0.62476
Lefty1	-0.081939	  -1.2718	  -1.2568	  -1.1855	  -1.0935	 -0.75202
Fmo2	-0.24956	 -1.0633	-0.87727	-0.65758	-0.96279	-0.68886
Gpr161	-0.35396	 -1.0392	-0.93141	-0.66464	-0.91616	-0.88163
Parp10	-0.29887	 -1.0142	-0.83499	-0.63976	-0.90549	 -1.0095
Zbed5	-0.38686	 -1.0674	-0.93685	-0.63871	  -1.114	 -1.1013
Lgi4	-0.39337	 -1.1297	 -1.0004	-0.94957	 -1.1975	-0.66541
Slc6a1	-0.27796	 -1.0774	 -1.0598	 -1.0572	  -1.013	-0.73133
Pde6g	-0.46807	-0.79324	-0.96993	 -1.0075	-0.94998	-0.87001
Slc14a2	-0.41467	-0.95468	-0.99374	 -1.1131	 -1.0536	 -1.0333
Ankrd26	-0.66298	-0.58724	  -1.034	 -0.3707	 -1.1248	 -1.1836
Kifc5b	-0.55776	-0.73251	-0.99014	-0.16902	 -1.1646	 -1.1997
Zfp276	-0.60158	-0.74003	  -1.251	-0.16393	 -1.0647	 -1.2894
Zfp358	-0.49557	-0.62812	 -1.2322	-0.16372	-0.96414	 -1.2475
Egr4	-0.32415	-0.41986	 -1.3276	-0.28099	 -1.3364	 -1.2176
Hist2h2be	-0.32436	-0.57851	 -1.1512	-0.40747	 -1.1492	 -1.0873
Rbm43	-0.34249	-0.54037	 -1.1219	-0.40487	 -1.0479	  -1.288
C8g	-0.63833	-0.65573	-0.74292	 -0.1098	 -1.2767	 -1.2323
Tssk4	-0.68682	-0.96731	-0.87835	-0.28011	 -1.1499	 -1.2959
Evpl	-0.39025	 -1.2135	 -1.4078	  -0.201	 -1.2289	 -1.0541
Mitd1	-0.50165	-0.97719	 -1.4307	-0.48124	  -1.334	-0.96086
Ccdc22	 -0.68387	 -0.55181	  -1.6308	0.0056155	 -0.81833	  -1.0851
Cox7a1	-0.72447	  -0.746	 -1.6898	-0.18731	 -1.0886	 -1.1634
Mief2	-0.33405	-0.69318	 -1.6677	 -0.3979	 -0.9444	 -1.2559
Commd5	-0.54486	-0.70177	 -1.5647	-0.36127	 -1.1388	-0.84194
Cp	-0.55537	-0.56811	 -1.7974	-0.52047	 -1.2899	-0.74751
Dnaaf3	-0.70707	-0.54462	 -1.5143	-0.54451	 -1.3238	-0.67652
Rgs14	 -1.0409	-0.74502	 -1.5275	-0.67081	 -1.0243	-0.62346
Apol7e	 -1.0946	 -1.1007	 -1.3776	-0.34345	 -1.0169	-0.89557
Lace1	 -1.1104	-0.85212	 -1.2214	 -0.4086	 -1.2475	 -1.2103
Hist1h2bp	 -1.1638	-0.79721	 -1.5187	-0.19571	-0.86881	 -1.2284
Arhgap19	-0.46457	-0.72334	-0.81864	-0.46729	-0.99668	 -1.2126
Xpc	-0.43042	-0.75442	-0.74905	-0.68402	-0.90268	 -1.2645
Exosc7	-0.52521	 -0.5684	 -0.5202	-0.56473	-0.73768	 -1.2174
Oma1	-0.31035	-0.62263	-0.64658	-0.58347	-0.66354	 -1.1572
Foxm1	 -0.4896	-0.55549	-0.82193	 -0.8787	 -0.5374	 -1.1634
Mir7050	-0.54452	-0.85046	-0.75205	-0.54027	-0.44006	 -1.1424
Mtg1	-0.40442	-0.67155	-0.87959	-0.65885	-0.54486	 -1.2692
Stard5	-0.32996	-0.64903	 -0.9223	-0.47753	-0.66639	 -1.2785
Poc1a	-0.46057	-0.48065	-0.72029	-0.21097	-0.86803	 -1.1629
Cars2	-0.60944	-0.71248	 -0.9472	-0.96439	 -1.0375	 -1.3715
Ptpn6	-0.66752	-0.90863	-0.95364	-0.98019	-0.89816	 -1.1684
Cep95	-0.93009	-0.80172	 -1.1176	 -1.0108	-0.81065	 -1.2851
Tmem107	-0.94672	-0.68978	 -1.0644	 -1.0402	 -1.0077	 -1.2274
Clhc1	-0.53826	-0.63171	 -1.2035	-0.88008	-0.56169	-0.93714
Zfp771	 -0.6167	-0.70841	 -1.0637	-0.73702	-0.76822	 -1.1266
Hes6	-0.58872	-0.53385	 -1.3384	-0.71565	-0.89845	  -1.081
Rgl2	-0.64318	-0.57108	 -1.4179	 -0.7791	 -0.7467	 -1.2072
Pde1c	-0.58419	-0.92775	 -1.0076	 -1.0244	-0.58769	 -1.1087
Plcb3	 -0.8027	-0.92462	 -1.1247	-0.81429	-0.39769	-0.98402
Ddah2	-0.15223	 -0.3949	 -1.4079	-0.74316	-0.21464	 -1.0833
Tvp23a	 -0.2649	-0.55197	 -1.3251	-0.53852	-0.33122	 -1.2093
Dnajc24	-0.41597	-0.48179	 -1.1254	-0.46555	-0.45078	 -1.0015
Fancb	-0.32468	-0.52204	 -1.1946	-0.43945	-0.74363	 -1.1863
Gli1	0.079578	-0.81281	-0.94366	-0.71486	-0.02521	 -1.1182
S1pr5	-0.19711	-0.88314	-0.97907	-0.76293	 -0.2266	 -1.0581
Rnf169	-0.051597	 -0.36476	  -0.8246	 -0.66097	 -0.30023	  -1.0492
Spg20	-0.12384	-0.51076	-0.78705	-0.65957	-0.33908	 -1.1601
Brat1	 -0.5923	-0.25995	 -1.5737	 -0.4438	-0.69471	 -1.0626
Hs1bp3	-0.69622	-0.34162	 -1.5867	-0.51397	-0.73566	-0.89414
Ptpn7	-0.66633	-0.57294	 -1.6743	-0.51468	-0.60895	-0.74428
Fam219a	 -0.76105	-0.024367	  -1.5297	  -0.3748	 -0.95497	 -0.62378
Hes1	  -0.74073	  -0.33991	   -1.4622	3.8897e-05	   -0.9451	  -0.68997
Cabp4	-0.98705	-0.52181	 -1.0572	-0.14214	 -0.8807	-0.71642
Kcnip2	 -1.1624	-0.48118	 -1.1894	-0.22924	 -0.6549	-0.88738
Ccdc69	-0.94086	-0.59498	 -1.1809	 -0.5299	-0.78799	-0.71723
Nat2	-0.77587	-0.50414	 -1.0109	-0.64678	-0.80024	-0.80855
Cd200r1	-0.69877	-0.70144	 -1.2189	-0.37751	-0.77834	 -1.0587
Narfl	 -0.59977	 -0.50817	  -1.0604	-0.096792	 -0.63849	  -1.0872
Stox1	-0.79394	-0.34674	 -1.1531	-0.10718	-0.74387	  -1.051
Capn10	-0.77694	0.036658	 -1.1449	0.049047	-0.70764	 -0.8961
Creb3	-0.94407	-0.18647	 -1.1838	-0.27998	-0.40465	-0.85708
Dscr3	-0.88801	-0.12565	 -1.1004	-0.29554	-0.64165	-0.75834
Dlgap5	-0.77324	 -0.6307	 -1.0635	-0.42496	0.039234	 -1.1313
Gm10532	 -1.0386	-0.58584	 -1.1402	-0.40278	-0.15266	 -1.0623
Rhobtb2	 -1.0533	-0.84469	 -1.0371	-0.39889	 -0.2295	  -1.047
Irf3	-0.72909	-0.33881	 -1.0877	-0.46767	 -0.4598	-0.90249
Rreb1	-0.75222	-0.36566	 -1.1166	-0.72192	-0.23323	-0.88787
Tmem129	 -0.7959	-0.37083	 -1.2158	-0.59982	-0.21186	-0.98948
Dnmbp	 -1.0272	-0.65245	-0.90088	  -0.586	-0.18353	-0.62155
P2ry6	 -1.0859	-0.78147	-0.74903	-0.80078	-0.24676	-0.76067
Lman2l	  -1.122	-0.57499	  -1.073	-0.61586	-0.40355	-0.86928
Psme2b	-0.95527	-0.52002	-0.67583	-0.68163	-0.53308	 -1.1993
Taco1	 -1.0355	-0.30075	-0.81421	-0.77277	-0.30063	-0.94586
Gm16287	  -1.3686	 -0.61699	  -1.1882	-0.095055	 -0.25111	 -0.85333
Smpd3	-0.94216	-0.61621	-0.98048	0.055997	 -0.4003	 -1.2216
Capn15	  -1.2367	-0.097105	 -0.53736	 -0.47062	  -0.8929	  -1.0711
Scarna13	 -1.1395	-0.18082	-0.70752	-0.85541	-0.73808	-0.82193
Zfp157	 -1.1307	-0.22518	-0.51953	-0.78161	-0.61009	 -1.0697
Mir6935	-0.67966	-0.16239	-0.64342	-0.59386	-0.50028	 -1.2077
Rbbp5	-0.50669	-0.30319	-0.50887	-0.56923	-0.56893	 -1.2061
Sh3gl1	-0.79838	-0.13246	-0.70758	 -0.6709	-0.68374	 -1.0306
Slc25a45	  -0.8539	-0.051773	 -0.46162	 -0.73676	 -0.90862	  -1.1157
Zcwpw1	-0.60196	0.073903	-0.46806	-0.54767	-0.84751	 -1.0855
Cdc45	-0.76881	-0.56623	-0.70773	-0.53501	 -1.0725	 -1.2286
Hist1h3i	-0.82754	-0.59051	 -0.5499	-0.72654	 -1.0607	 -1.1314
Trim34a	-0.74067	-0.72052	 -0.6383	-0.97504	 -1.2791	 -1.3511
Ppil1	-0.65822	-0.58387	-0.23771	-0.66714	-0.90766	 -1.4917
Slc29a1	-0.65734	-0.40437	-0.42207	-0.87703	-0.85281	 -1.3475
Serpina3f	 -1.0415	-0.51537	-0.40719	 -1.1318	 -1.1075	 -1.2433
Ddit3	 -1.0886	 -0.5101	-0.77159	-0.96741	 -0.8776	 -1.4213
Tifab	 -1.1558	-0.33679	-0.92705	-0.75931	-0.90838	 -1.1531
Gyltl1b	-0.96711	-0.41241	  -1.164	 -0.6493	 -1.2146	 -1.3009
Fkbp4	 -1.1398	-0.77158	 -1.0164	 -1.3679	-0.63002	 -1.0298
Stard8	-0.99744	-0.63971	-0.78128	 -1.1043	-0.74262	-0.99018
Gtpbp3	 -1.3055	-0.32285	-0.82952	 -1.1386	-0.73568	-0.73386
Kremen2	-0.98607	-0.52204	 -1.0143	-0.91661	-0.93704	-0.83021
Nfkbil1	 -1.0584	 -0.3536	-0.76032	  -1.019	 -1.0736	-0.91886
Zbtb45	-0.83825	-0.03213	-0.81058	 -1.0976	-0.68461	 -1.7758
Abhd3	-0.36573	  -1.027	 -1.3983	-0.27035	 -1.3158	0.075867
Gadd45gip1	 0.019559	 -0.85987	  -1.1145	 -0.24552	  -1.4095	-0.058955
Serpinf1	 0.21568	-0.90793	 -1.3683	   0.068	 -1.6026	0.039682
Mnd1	0.078784	-0.57142	-0.61019	-0.15114	 -1.2244	 0.25002
Nxf2	 0.14874	-0.91091	-0.92356	0.033623	 -1.3071	 0.31951
Grb10	-0.48257	-0.75123	 -1.1068	-0.11086	 -1.7631	-0.20801
Shank1	-0.35013	-0.49402	 -1.2753	 -0.1165	 -2.0388	 0.24275
Actn2	-0.0068122	   -1.0195	  -0.99858	   -1.0295	  -0.99279	  -0.15464
Paqr5	-0.060095	  -1.2476	  -1.2566	 -0.68487	  -1.0538	 -0.10683
Ebf1	0.0085268	 -0.95389	 -0.95677	 -0.69249	  -1.0904	 -0.19843
Enpp2	 0.11746	 -1.0115	-0.82232	-0.55087	-0.98771	-0.26322
Lyrm9	 0.26241	-0.91975	 -1.1267	-0.50483	 -1.1179	-0.35094
Nek10	0.0059911	 -0.97416	  -1.0202	 -0.64688	  -1.2862	 -0.58722
Dnah8	   -0.17726	    -1.5279	   -0.90956	    -0.4493	   -0.88406	-0.00084459
Fam227a	-0.30744	 -1.3085	 -1.1014	-0.71294	-0.90321	 0.37105
Msrb2	 0.61392	 -1.3278	 -1.2512	-0.53045	 -1.1609	0.024569
Ahdc1	-0.21088	 -0.8493	-0.83061	-0.47953	 -1.1603	0.059032
Zw10	 -0.3613	-0.76745	-0.79934	-0.39061	 -1.0335	0.094678
Mapk1ip1	-0.36252	 -1.0396	-0.62083	-0.34887	 -1.0324	 0.11042
Mmp2	-0.50619	 -1.2005	-0.89781	-0.27902	-0.90386	 0.11208
Lamb1	-0.26823	-0.54394	 -1.1322	-0.43258	 -1.2406	 0.20929
Mir15a	-0.072401	 -0.70283	 -0.87289	 -0.75743	  -1.2111	  0.18334
Prss23	 0.15817	-0.80918	-0.83381	-0.72381	 -1.0263	0.024625
Cdc7	-0.58659	 -1.0522	-0.65588	-0.57873	  -1.374	 0.10801
Uhrf1	-0.43854	 -1.0577	-0.35715	-0.64408	 -1.4444	0.057264
Rgs12	-0.48837	-0.87752	-0.59245	-0.52121	 -1.5934	 0.39137
Chic1	-0.80238	 -1.0344	 -0.5733	-0.82401	 -1.1519	 0.13799
Cyp2d22	  -0.65778	  -0.77921	  -0.56621	   -0.7605	   -1.1954	-0.0054543
Lad1	-0.49975	-0.95451	-0.84687	-0.78192	 -1.1201	-0.18012
Ms4a4d	-0.45198	  -1.285	-0.91747	-0.66298	 -1.4152	 -0.1504
Akr7a5	  -0.377	-0.58101	-0.51445	-0.36685	 -1.2745	-0.13947
Tmpo	 -0.18499	 -0.46066	  -0.6015	 -0.47558	  -1.0222	-0.025264
Efcab7	  -0.03822	  -0.50967	  -0.19559	  -0.47415	   -1.1816	-0.0015948
Gm19466	-0.00055478	   -0.67032	   -0.37515	   -0.57329	    -1.2861	   -0.19975
Smarcal1	-0.38296	-0.61983	-0.27584	-0.74451	 -1.1113	-0.14616
Opn3	-0.014946	 -0.90522	 -0.23049	 -0.42616	  -1.3539	   0.3181
Faah	-0.033149	 -0.33291	 -0.59526	  -0.7519	  -1.6815	  0.30169
Gm1647	0.053104	-0.51111	-0.63943	-0.56101	 -1.6448	0.056623
Limk2	-0.12178	-0.41594	-0.87509	-0.53295	 -1.5589	 0.11172
Slc4a8	-0.094523	 -0.51288	  -0.8495	 -0.48777	  -1.6151	-0.064636
Rrm2	-0.090533	 -0.36003	 -0.69652	 -0.46436	  -1.4965	 -0.24866
Zscan22	 -0.14991	 -0.19725	 -0.79782	 -0.68828	  -1.5299	-0.042722
Clec4b2	-0.40915	0.063249	-0.57309	-0.56212	 -1.2824	 0.36596
Tcea2	-0.42846	-0.24162	-0.61661	-0.47711	 -1.0981	 0.41343
Zfp239	-0.51509	 0.10707	-0.93777	-0.43723	 -1.0441	 0.43845
Gins3	-0.21664	-0.18111	-0.85336	-0.22553	 -1.3425	 0.58736
Mir5618	-0.44907	-0.23115	-0.71318	-0.31416	 -1.4387	 0.71261
Mgst2	-0.88222	-0.14263	-0.75151	-0.47099	 -1.3421	 0.55858
Plcb4	 -0.44894	-0.051016	 -0.18972	 -0.47164	  -1.0078	  0.42127
Rnf39	-0.65848	-0.12423	-0.15877	 -0.5366	 -1.0204	 0.27451
Cpt2	 -0.4952	-0.40586	-0.81345	 -1.0119	 -0.9307	 0.17705
Mrps27	-0.53644	0.013564	-0.77251	-0.87953	 -1.1622	 0.13993
Nckap5l	 -0.19981	 0.011819	 -0.89808	 -0.69366	  -1.2518	-0.079309
Rab13	 -0.19372	   0.1221	  -1.0272	 -0.67969	  -1.0928	0.0059337
Smyd1	-0.34749	  0.2093	-0.94917	-0.86139	 -1.0822	-0.18773
Sccpdh	-0.013452	  0.12708	 -0.80229	 -0.51378	  -1.3122	-0.076159
Ttc12	-0.25677	 0.17498	-0.85984	  -1.061	 -1.3934	 -0.2965
Cuedc1	-0.26779	 0.39406	-0.67041	-0.79707	 -1.0153	0.033124
Mst1	-0.22425	 0.45598	-0.38272	-0.85045	 -1.0499	 0.15067
Zdhhc23	 -0.36331	  0.54188	 -0.20213	 -0.64356	  -1.2126	-0.068431
Dusp23	-0.036915	  0.43386	 -0.48484	 -0.76816	  -1.5791	  0.05852
Dfna5	  0.23253	-0.032498	 -0.92606	  -1.1051	  -1.3748	   0.4453
Flt4	 0.31047	-0.18453	-0.69862	-0.73894	 -1.0048	 0.82393
Trib2	 0.20832	 -0.2915	 -1.0029	-0.82434	-0.70556	 0.39993
Gstt2	 0.24261	0.077403	-0.63727	-0.21866	 -1.1497	 0.47766
Pcyt2	 0.031453	-0.050114	 -0.89112	 -0.32205	  -1.2321	   0.2458
Spata7	 0.24584	 0.26659	-0.61269	-0.64187	 -1.2357	 0.57013
Agmo	-0.15454	-0.15903	-0.40083	 0.21135	 -1.0975	-0.30528
Plet1os	-0.082754	 -0.18163	 -0.22174	  0.25644	  -1.0709	-0.097654
Wdr73	-0.14492	-0.13686	-0.49316	 0.26304	 -1.3734	-0.15182
Trappc6a	 -0.21113	  0.20387	 -0.46824	 0.071397	  -1.2358	-0.096644
Dock9	0.0010525	 -0.18261	 -0.85211	 0.033102	  -1.0953	 0.011719
Efhd1	0.058246	-0.20482	-0.83712	 0.29108	 -1.1413	 -0.5022
Tbc1d7	 0.16634	-0.11113	-0.77277	 0.24555	 -1.1778	-0.28053
Ndufaf3	 -0.0231	-0.16993	-0.93008	0.042269	 -1.0143	-0.53312
Dpy19l3	-0.11432	 0.17722	-0.94362	 0.10739	 -1.1686	 0.22651
Marveld2	0.0053157	  0.47922	 -0.68079	  0.20594	  -1.1219	   0.1118
Galk1	 -0.38701	  0.22381	  -1.1623	  0.36056	  -1.0753	-0.050019
Rpp25l	 -0.23975	 0.053575	  -1.0769	  0.28712	 -0.85864	-0.021542
Rassf6	 -0.28906	-0.040482	 -0.99957	 0.087978	  -1.0502	 -0.16177
Scd3	 -0.19676	-0.061958	  -1.2261	  0.10932	  -1.0366	 -0.35719
Tprkb	 -0.31557	-0.063818	   -1.143	  0.26312	 -0.50384	 -0.13573
Elmo3	 0.20685	 0.15678	-0.52983	 0.59707	 -1.5446	-0.31462
Ranbp17	  -0.18844	-0.0087933	  -0.29537	   0.78886	   -1.2387	  -0.47354
Gng7	  0.39851	-0.072028	  -1.1572	  0.60183	 -0.96125	  0.28634
Ccdc84	 -0.27012	 -0.16693	  -1.5792	-0.082712	 -0.91414	-0.028686
Tmem81	  0.11298	 -0.50562	  -1.7951	 0.026024	 -0.97648	0.0062765
Clnk	 -0.49399	 -0.21244	  -1.0397	-0.080108	 -0.99259	  0.57095
Ufsp1	-0.14022	-0.17519	 -1.0179	-0.12491	-0.93903	 0.59935
Prpf40b	 -0.46276	 -0.47574	  -1.2603	0.0095835	  -1.1341	  0.11741
Rasgrf1	-0.27201	-0.46885	 -1.2937	 0.29824	 -1.1191	 0.33968
Slc12a3	-0.49283	0.016983	 -1.2346	0.041112	 -1.3541	 0.23842
Ap5z1	 -0.78265	  0.44597	   -1.151	 -0.56877	 -0.75446	-0.081748
Sall2	-0.96787	 0.63302	-0.88822	-0.35444	 -1.0596	0.068252
Clec1b	-0.81617	0.024534	 -1.4479	-0.51905	 -1.6193	 0.12425
Cyp26b1	 -0.57956	  0.25229	  -1.4199	 -0.40261	  -1.1901	0.0028853
Grin1	 -0.48152	 0.049403	  -1.2665	 -0.44927	  -1.3397	-0.082294
Capn3	 -0.56158	 -0.27915	  -1.0872	-0.051264	  -1.6586	 -0.27689
Zfp937	 -0.53687	 -0.18145	  -1.3769	0.0039345	  -1.4134	 -0.40235
Grik5	-0.71928	0.039286	 -1.1541	 0.11781	 -1.2589	-0.21483
Spag1	-0.39554	 0.05967	 -1.0194	0.081502	 -1.3344	-0.42573
Fam118a	 -0.79152	 -0.28239	 -0.98476	-0.099416	  -1.1393	 -0.54623
Slc37a4	 -0.7111	-0.33806	-0.84275	-0.23214	 -1.2455	 -0.4798
Snord35b	-0.68971	-0.32857	-0.82117	 0.16328	 -1.1189	-0.40841
Mettl18	-0.50689	-0.41998	 -0.7879	0.049902	  -1.132	 -0.1547
Mybpc3	 -0.40451	 -0.46299	 -0.85583	 -0.18183	  -1.0932	-0.082887
Ormdl1	 -0.53854	 -0.30203	 -0.85981	-0.050584	  -1.1596	  0.11934
Ctla2b	-0.81026	 0.26428	-0.87711	-0.28036	 -1.5984	-0.58187
Slc9a3r2	 -0.76514	-0.092802	 -0.70491	 -0.16453	  -1.9013	 -0.84849
Syp	-0.66883	-0.32399	-0.68418	-0.15859	 -1.6807	  -0.608
Zfyve21	-0.68548	-0.10806	-0.83442	-0.28154	 -1.6077	-0.51036
Dtd2	 -0.83865	-0.019576	  -0.7646	 -0.73788	   -1.476	 -0.40407
Mettl21a	 -1.0204	-0.35592	-0.95453	-0.63658	  -1.438	-0.45649
Dynlt1f	-0.90537	-0.13774	 -1.1155	-0.48278	 -1.7652	-0.69054
Mrpl44	-0.84383	-0.30573	 -1.3582	-0.41762	 -1.6011	-0.51724
Loxl2	  -1.0772	-0.019174	  -1.1004	 -0.28428	  -1.4686	 -0.24838
Arhgef9	-0.22182	 0.57134	 -1.1242	-0.13006	 -1.1054	-0.58988
Mir1931	-0.058081	  0.23036	  -1.2449	-0.078859	 -0.83066	 -0.56494
Zfp955b	-0.10166	 0.24345	 -1.4409	0.074482	 -1.0102	-0.56489
Chchd4	-0.18734	0.087136	 -1.2002	-0.25198	 -1.1549	 -0.7267
Lamc1	-0.13127	 0.13386	-0.92612	-0.17074	 -1.1912	-0.61173
Eif2b1	 0.088882	-0.029964	  -1.0996	 -0.12478	  -0.7118	 -0.78161
Wdr92	-0.066167	  0.12437	  -1.1533	-0.089907	 -0.95272	  -1.0292
C2cd2l	 -0.1961	  0.1154	 -1.2128	-0.17405	-0.56465	-0.86585
Fbf1	-0.40243	 0.23633	 -1.2969	-0.36908	-0.53907	-0.87984
Sec31b	-0.26852	 0.45392	 -1.2255	-0.28676	-0.60134	-0.51624
Bsn	-0.95531	  0.4995	 -1.5046	-0.23727	 -1.0536	-0.42817
Kcnj10	  -0.77073	   0.19454	   -1.0107	-0.0025395	    -1.228	  -0.70286
Zfp85	-0.70762	 0.21953	 -1.1411	0.019939	-0.95505	-0.58888
Rbm11	-0.53413	 0.17134	 -1.1425	-0.21354	-0.95569	 -0.3575
Smim20	 -0.6132	 0.25293	 -1.3766	-0.29059	-0.74295	-0.54014
Pnma1	 -1.0055	 0.66216	 -1.1205	-0.22275	-0.71575	-0.98861
Uhrf1bp1	-0.75049	 0.52295	 -1.1081	 -0.4937	-0.45068	-0.59738
Cit	-0.51824	-0.58715	 -0.5822	-0.26751	 -1.5754	 0.11622
Enkd1	-0.91522	-0.75046	-0.50475	 0.16117	 -1.5439	 0.16514
Klhl13	-0.65595	-0.59247	 -0.6934	0.077817	 -1.2229	 0.47365
Pdzrn3	 -0.84262	 -0.88312	 -0.50535	-0.085011	  -1.1618	  0.38204
Cxcl1	 -0.72047	  -1.0063	-0.073421	  0.15718	  -1.4082	 0.092097
Cntnap2	 -1.0428	-0.65696	-0.33105	0.094912	 -1.2862	-0.38806
Nlrp6	 -1.0818	-0.56127	-0.54274	-0.15548	 -1.0106	-0.15583
Efcab4b	 -0.89173	 -0.47476	 -0.70688	  0.33216	  -1.0352	-0.028198
Col4a2	 -1.3252	 -1.0308	 -0.2437	-0.27428	-0.44349	0.074388
Qrich2	  -1.5467	   -1.025	 -0.44052	   -0.285	  -0.8341	-0.039453
Il15ra	 -1.3672	 -1.1025	-0.80071	-0.13234	-0.40242	 0.35633
Gm9776	 -0.76625	  -1.2872	 -0.51546	 -0.14464	 -0.48987	-0.094867
Pole2	-0.80202	 -1.0172	-0.31972	 -0.2387	-0.68899	-0.02135
Kbtbd11	 -1.0045	 -0.8093	-0.50698	-0.51604	 -0.9435	-0.10886
Ptprm	  -1.057	-0.77297	-0.74523	-0.45057	 -0.9344	 0.19494
Ncam1	 -1.0647	 -1.0879	 -1.1189	-0.40654	-0.82754	 0.15393
Peg3	 -0.9564	 -1.0272	-0.97058	 -0.3448	 -1.1049	 0.13311
Pop1	 -0.40382	-0.070499	-0.025236	 -0.63243	  -1.9553	  0.10714
Ubxn2b	-0.79541	-0.44032	 -0.1383	-0.52325	 -1.8196	0.067273
Tarbp2	  -0.6703	-0.046935	 0.032515	 -0.41783	  -1.6579	  0.59366
Spata9	 -1.1168	-0.63196	-0.06521	 -0.1049	 -1.5498	 0.23863
Timeless	 -1.0136	-0.33979	0.011185	-0.40884	 -1.4274	 0.23469
Wnt4	 -1.1789	-0.39762	0.073173	 0.25356	 -1.7542	 0.27152
Dennd2a	 -1.6146	-0.32236	 -1.1237	-0.43552	 -1.5972	-0.53616
Msh5	 -1.4284	-0.92071	-0.74025	  -0.347	  -1.353	-0.62116
Scimp	 -1.6828	-0.85198	-0.60556	-0.36693	 -1.5132	-0.53729
Emc9	 -1.6767	-0.56176	 -0.3953	-0.85636	  -1.845	-0.51892
Fam219b	 -1.3895	-0.21041	-0.21357	-0.24975	 -1.0177	-0.83712
Tns4	  -1.681	0.027838	-0.28569	-0.61701	 -1.0306	-0.69117
Adamdec1	   0.55177	    -2.098	  -0.60335	   -1.0494	   -1.2536	-0.0092048
Cyp7b1	 0.48534	 -1.3286	-0.61111	-0.99831	 -1.4138	-0.44068
Fxyd2	 0.43675	 -1.1543	-0.43995	 -1.5432	 -1.2255	-0.29662
Cd2	  0.6259	 -1.5294	-0.42146	 -1.1467	 -2.0361	-0.94438
Fam65a	-0.014291	  -1.2284	 -0.32238	 -0.24422	  -1.4016	  -0.8034
Mir5620	-0.061116	  -1.6437	 -0.47364	 -0.41888	  -1.4716	 -0.90858
Nat14	 0.15564	 -1.4362	 -0.5225	-0.58347	 -1.5267	 -1.0012
Vipr1	-0.16645	 -1.3053	-0.23811	 -0.6236	  -1.776	-0.79001
Pms1	 -0.0182	 -1.6653	-0.73997	-0.80359	 -1.9943	 -1.2545
Fam189a2	-0.21516	 -1.8545	0.025311	 0.35679	 -1.1366	-0.54307
